"LONGITUDE","LATITUDE","p_avg","SOC","MAT","MAP","SAND","CLAY","PH","BEDROCK","SOIL.TYPE","DEPTH","NPP","SLOPE","ELEVATION","GEO3major"
14.49254,49.53738,5740,7,6.974999905,671,35,17,56,8,10,2186,7402,4,671,"Europe"
17.54328,49.5368,5190,3,8.308333397,633,25,21,65,14,10,2597,5310,1,278,"Europe"
10.62156,49.53509,2830,4,8.545833588,743,45,17,60,11,11,1719,5857,2,394,"Europe"
0.731339,49.534443,2790,8,10.57916641,755,33,14,56,14,11,1391,8517,6,114,"Europe"
17.04261,49.53308,6740,3,8.504166603,554,23,23,66,14,10,2360,5197,4,257,"Europe"
21.2797,49.53169,1310,5,6.770833492,804,47,14,55,13,11,1824,6660,10,547,"Europe"
4.178444,49.530658,2230,3,10.17500019,728,17,24,74,5,10,2046,5776,4,103,"Europe"
0.899374,49.530064,5730,5,10.55416679,740,16,18,66,5,10,1244,7910,4,76,"Europe"
2.346641,49.529368,3290,2,10.04166698,680,17,21,72,5,9,2263,5748,2,118,"Europe"
8.63259,49.52845,7880,3,10.59583378,713,34,22,69,14,10,2152,6268,0,99,"Europe"
5.28682,49.52837,5990,5,9.699999809,902,26,27,65,5,11,1924,7197,3,180,"Europe"
4.899124,49.527951,1220,5,9.574999809,868,19,29,65,5,11,1650,7330,5,237,"Europe"
4.456098,49.526638,4160,3,10.26249981,749,30,21,69,14,10,1536,6957,1,86,"Europe"
3.430288,49.525604,1170,5,9.679166794,700,25,22,63,5,10,1888,6415,5,157,"Europe"
14.79585,49.52491,5350,4,8.0625,578,32,18,63,10,10,2354,5520,4,470,"Europe"
14.38055,49.5238,7260,5,7.516666412,645,33,18,61,8,10,2694,6279,5,569,"Europe"
4.345879,49.521171,6360,3,10.33333302,736,25,27,72,5,10,1802,6022,1,79,"Europe"
21.92131,49.51977,1620,8,7.412499905,756,33,26,53,14,10,1987,7356,13,379,"Europe"
3.320051,49.519173,2130,5,10.0625,655,59,14,71,11,10,1467,6655,6,92,"Europe"
14.93372,49.51893,2800,9,7.466666698,596,41,17,53,10,11,1984,6980,2,589,"Europe"
10.15191,49.51873,1330,5,8.566666603,672,11,34,72,11,10,2048,5779,2,355,"Europe"
10.26236,49.51851,2630,3,8.408332825,690,20,23,69,11,10,1956,6031,3,394,"Europe"
10.89732,49.5153,5410,2,8.679166794,721,38,21,65,11,9,1875,5621,2,330,"Europe"
14.18595,49.51321,6110,10,8.412500381,619,48,19,57,1,11,1819,6804,4,378,"Europe"
13.135,49.51128,5040,4,7.554166794,757,44,16,62,1,10,1923,5424,2,437,"Europe"
3.182599,49.51086,6830,2,10.09999943,646,40,20,70,11,10,1615,6601,9,75,"Europe"
2.599668,49.510133,7150,2,10.14166641,656,13,23,74,5,10,2111,5657,1,100,"Europe"
4.845826,49.509101,7080,4,9.704166412,849,21,27,69,5,11,1662,6315,2,194,"Europe"
13.27296,49.50734,1700,4,7.741666794,758,26,21,64,13,11,1931,6160,4,413,"Europe"
1.293563,49.507011,2870,5,10.23750019,737,21,21,71,5,11,1540,7509,9,116,"Europe"
14.82168,49.50584,3520,4,7.666666508,600,36,19,60,10,9,2472,6008,5,528,"Europe"
12.66486,49.50536,4410,10,6.875,783,51,11,47,10,3,1357,7830,6,565,"Europe"
22.05784,49.50513,3690,5,7.008333206,799,36,17,59,13,10,2438,6354,6,520,"Europe"
18.73392,49.50485,1250,15,6.362499714,970,45,14,46,13,3,1869,6587,9,621,"Europe"
13.38328,49.50405,6760,7,7.25,811,37,17,56,13,11,1761,8086,3,535,"Europe"
14.43407,49.50369,4990,5,7.379166603,653,40,18,60,8,11,2827,6690,9,596,"Europe"
7.19722,49.50201,1130,8,8.141666412,968,29,19,54,10,11,1755,7145,6,375,"Europe"
0.765584,49.501054,1050,5,11.0583334,697,37,17,64,14,12,1316,7482,0,4,"Europe"
10.17944,49.50069,4660,3,8.479166985,680,21,30,72,11,10,2176,5878,1,377,"Europe"
-1.775985,49.498791,2110,8,11.04166698,910,36,17,56,13,11,1172,9248,1,83,"Europe"
12.25005,49.49642,4550,4,7.454166889,752,39,17,61,10,11,1754,6044,2,525,"Europe"
2.129645,49.496301,3840,3,10.05000019,692,13,18,68,5,10,2011,6296,2,132,"Europe"
2.657418,49.495881,2380,2,10.25833321,644,21,21,73,5,10,2025,5931,3,76,"Europe"
17.34352,49.49585,4730,3,8.6875,583,27,20,66,14,10,3483,5373,1,212,"Europe"
14.6821,49.49365,5180,3,7.820833206,601,37,18,63,10,11,2804,5657,2,511,"Europe"
15.48473,49.49348,2500,7,6.849999905,589,40,15,54,10,11,1976,7291,6,627,"Europe"
17.11994,49.49218,6890,3,8.774999619,554,25,26,70,14,9,3226,5940,0,219,"Europe"
2.019761,49.488573,4620,3,10.3083334,674,31,17,65,14,10,1744,6702,1,78,"Europe"
12.7466,49.48537,1590,7,6.804166794,795,43,16,51,10,11,1465,7742,6,567,"Europe"
2.770073,49.485123,6850,2,10.23333359,641,23,23,72,11,10,1867,5893,1,81,"Europe"
5.0975,49.48427,2020,10,9.629166603,873,25,22,61,5,11,1663,7146,2,194,"Europe"
21.21256,49.48394,3710,6,6.854166508,802,41,15,53,11,11,2101,7192,4,511,"Europe"
4.295003,49.482533,1880,3,10.13333321,729,23,26,74,5,10,1967,6289,2,116,"Europe"
10.37251,49.48223,2800,5,8.804166794,663,23,31,69,11,10,2325,6725,0,317,"Europe"
3.6028,49.481264,1480,3,9.808333397,689,24,24,66,5,10,1754,7063,2,154,"Europe"
15.37262,49.48085,4900,5,7.179166794,581,45,16,57,10,11,1980,5984,4,597,"Europe"
14.12767,49.47929,7070,5,8.120833397,658,40,18,60,1,9,2212,5706,1,438,"Europe"
5.4023,49.47909,3130,4,9.133333206,975,17,28,69,5,11,1527,5802,4,314,"Europe"
1.604768,49.47634,5490,4,9.629166603,760,22,18,66,5,10,2145,7117,2,214,"Europe"
2.910108,49.475978,3330,4,10.39166641,626,65,10,57,14,10,1836,7321,0,37,"Europe"
17.92237,49.47461,8450,3,7.849999905,713,30,19,60,13,10,1980,5957,1,389,"Europe"
5.67939,49.47205,2100,5,9.175000191,963,24,33,69,5,11,1534,7594,8,308,"Europe"
16.86739,49.47173,7160,6,6.550000191,639,41,17,57,13,11,2485,6275,6,603,"Europe"
5.56977,49.46736,6380,4,9.050000191,986,19,29,67,5,11,1893,5477,2,314,"Europe"
3.05019,49.466701,9020,2,9.791666985,675,25,21,67,5,10,2610,5940,0,146,"Europe"
16.33999,49.46659,6960,5,8.024999619,511,33,18,59,10,11,2035,6719,7,330,"Europe"
13.49101,49.46481,1310,6,7.283333302,806,48,17,52,1,11,1798,7565,7,520,"Europe"
9.82071,49.46472,2170,5,9.137499809,710,22,25,67,5,10,1980,9541,15,263,"Europe"
9.57244,49.46404,4760,5,8.641666412,820,16,32,67,5,10,2122,6212,5,359,"Europe"
20.48163,49.46395,1590,16,5.366666794,1106,41,19,50,11,3,1395,7152,8,948,"Europe"
2.440354,49.463448,5120,2,10.16250038,661,13,27,76,5,10,2248,6017,3,109,"Europe"
4.269595,49.463208,2050,3,10.1208334,730,18,29,75,5,10,2102,5624,1,122,"Europe"
14.62356,49.46004,2590,4,7.883333206,605,34,20,64,8,9,2608,5326,2,504,"Europe"
17.61459,49.45976,2780,3,8.283333778,644,18,24,68,11,10,2780,5804,6,270,"Europe"
4.546838,49.458951,4770,4,10.28333378,752,25,26,70,5,10,1495,6941,1,99,"Europe"
3.217596,49.45885,4140,3,10.02916718,649,26,22,72,11,9,1952,7020,9,77,"Europe"
11.31019,49.45728,1750,4,8.204166412,860,30,26,61,11,11,1980,8818,5,429,"Europe"
16.89232,49.45217,3790,5,6.662499905,642,38,15,59,13,9,2430,5740,4,608,"Europe"
11.8065,49.4504,2500,5,8.429166794,779,33,19,66,5,11,1968,8456,1,401,"Europe"
4.354253,49.449469,6610,3,10.07083321,736,16,27,72,5,10,1761,5784,2,135,"Europe"
17.2246,49.44934,5860,4,8.75,570,17,24,69,14,9,3486,5549,0,215,"Europe"
1.249279,49.448693,6180,5,10.14166641,750,20,16,65,5,10,1415,7291,3,150,"Europe"
9.98621,49.44688,8250,4,8.462499619,766,16,26,69,5,10,2193,5852,3,431,"Europe"
7.14518,49.44671,1870,5,8.754166603,945,32,20,65,11,11,1676,7631,12,292,"Europe"
9.60017,49.4462,1930,5,8.708333015,821,17,31,71,5,10,2253,5939,2,361,"Europe"
10.73071,49.44452,2410,4,8.741666794,723,44,21,66,11,10,1833,6297,1,377,"Europe"
10.89613,49.4433,2120,4,8.670833588,728,39,17,62,11,10,1582,5979,2,360,"Europe"
3.884484,49.442956,5820,3,10.3083334,656,30,27,73,5,9,2100,6072,1,72,"Europe"
12.30269,49.44134,1570,7,7.541666508,746,36,17,55,10,11,1824,6567,7,497,"Europe"
13.10285,49.44016,2590,4,7.179166794,815,32,20,60,8,10,1922,6296,3,493,"Europe"
11.47508,49.43721,1030,5,7.491666317,976,27,23,62,5,11,2088,7542,6,586,"Europe"
11.58535,49.43574,2570,4,7.550000191,954,30,22,64,5,11,1781,7989,7,530,"Europe"
3.692113,49.432336,4660,3,9.975000381,677,22,24,72,11,10,1766,6479,7,139,"Europe"
4.688443,49.429456,1850,6,10.28333378,759,23,37,65,14,10,1675,7245,1,92,"Europe"
2.168698,49.426776,5060,2,10.40833378,661,16,23,74,5,9,2081,5663,1,80,"Europe"
9.21445,49.42614,1490,5,8.762499809,881,28,19,61,13,11,1741,7831,3,313,"Europe"
6.401388,49.425416,1910,4,8.975000381,880,22,27,69,5,11,1745,5827,6,332,"Europe"
12.21918,49.42504,5940,4,7.699999809,719,41,17,59,10,11,1903,6112,6,445,"Europe"
1.14195,49.422779,6160,4,10.4958334,759,26,20,66,5,10,1501,7388,3,151,"Europe"
4.523359,49.421759,5380,3,10.11250019,760,22,26,73,5,10,1896,5745,4,134,"Europe"
4.163841,49.421718,3590,4,10.32083321,672,36,23,71,5,10,2125,5998,1,73,"Europe"
4.915511,49.421128,1000,8,9.875,825,22,27,63,5,11,1611,7103,3,168,"Europe"
2.308723,49.418386,6570,2,10.32083321,657,16,15,76,5,10,2204,5693,1,80,"Europe"
1.309591,49.417804,5170,4,10.1208334,736,18,16,68,5,10,1568,6474,1,143,"Europe"
1.781744,49.417171,8030,4,9.983333588,714,17,20,68,5,10,1644,6760,4,140,"Europe"
7.36761,49.41613,2400,4,8.966666222,870,34,21,63,10,10,1741,6380,8,308,"Europe"
8.22239,49.41487,3730,3,10.1291666,607,38,21,69,11,9,2175,5292,0,112,"Europe"
22.2309,49.41361,1300,6,7.337500095,793,33,19,54,13,10,2047,6920,11,433,"Europe"
6.59536,49.41343,1020,3,9.208333015,904,19,27,67,5,11,1981,6712,14,261,"Europe"
7.11975,49.41005,1070,5,8.620833397,970,46,20,59,11,11,1813,7258,6,336,"Europe"
3.611959,49.409746,5210,2,10.2458334,642,42,18,71,14,10,1898,6087,10,53,"Europe"
9.38004,49.40916,1630,3,8.970833778,800,27,28,67,5,10,2045,6445,4,296,"Europe"
5.3541,49.40507,1070,9,9.608333588,887,24,26,63,5,11,1717,7084,1,204,"Europe"
13.67985,49.40478,5350,6,7.366666794,810,52,14,54,1,11,1946,6445,5,517,"Europe"
1.58989,49.403,1880,5,9.962499619,724,12,19,72,5,10,1698,6642,1,155,"Europe"
15.11529,49.40272,3100,5,7.345833302,602,42,15,58,10,11,2021,5982,4,610,"Europe"
21.83611,49.40154,1030,14,6.070833206,866,35,22,49,13,3,1625,7152,14,679,"Europe"
12.54884,49.40006,6570,4,7.254166603,788,38,19,60,10,11,1979,6368,3,544,"Europe"
0.42327,49.39995,1030,8,10.9958334,720,23,20,65,5,10,1334,9160,8,14,"Europe"
-1.695518,49.39822,1900,5,11.08749962,882,47,18,56,13,10,1275,8777,1,72,"Europe"
13.32078,49.39791,3210,4,7.595833302,814,49,17,60,1,10,1994,6237,3,445,"Europe"
4.02863,49.396574,3430,5,10.33333302,651,30,28,72,5,9,2162,5506,1,68,"Europe"
6.0446,49.39529,1520,4,8.841666222,910,18,25,71,5,11,1590,5873,1,382,"Europe"
5.10653,49.39456,1480,5,9.175000191,913,27,24,64,11,11,1516,7242,2,318,"Europe"
9.79342,49.39273,2450,3,8.545833588,836,27,24,68,11,11,1992,6103,3,415,"Europe"
10.48204,49.39187,6490,4,8.516666412,744,34,17,63,11,10,1765,6339,2,421,"Europe"
0.118849,49.391641,3790,18,10.79583359,761,47,18,53,5,3,1619,8606,15,101,"Europe"
10.72992,49.39056,6380,3,8.850000381,707,59,13,67,11,11,1801,7112,3,373,"Europe"
12.98931,49.38923,4970,5,7.258333206,814,29,21,60,10,11,1764,6352,7,456,"Europe"
0.50889,49.38907,4540,4,10.67916679,748,16,11,56,13,11,1070,7171,2,107,"Europe"
9.05002,49.38862,5100,6,9.354166985,950,27,22,63,13,10,2312,6687,4,237,"Europe"
16.77239,49.38725,1030,6,7.212500095,590,37,17,52,13,11,1836,7443,6,503,"Europe"
3.836339,49.386218,1940,2,10.32916641,639,29,24,74,5,9,2623,5402,1,62,"Europe"
15.47262,49.3859,3460,5,7.204166889,577,45,17,54,1,11,1842,6224,1,550,"Europe"
17.40864,49.38321,4350,3,8.829166412,594,29,23,66,14,10,3202,5329,0,200,"Europe"
19.35086,49.38277,1410,7,5.808333397,967,39,18,55,13,11,2838,6639,15,693,"Europe"
11.52852,49.38256,2680,6,7.412499905,957,40,19,59,5,11,1839,7354,5,583,"Europe"
8.41643,49.38179,4710,2,10.41250038,683,63,11,68,14,10,1956,6074,0,98,"Europe"
20.96552,49.38132,2860,7,6.683333397,833,41,18,54,11,11,2190,7034,8,553,"Europe"
22.19469,49.38118,1000,8,7.012499809,825,34,21,50,13,11,2069,7317,13,465,"Europe"
3.117824,49.380596,3530,4,9.9375,662,22,22,73,5,10,2059,6098,3,145,"Europe"
10.12391,49.37489,1520,4,8.195833206,755,22,27,68,11,10,2226,5611,2,457,"Europe"
9.68336,49.37449,4570,3,8.787500381,848,23,27,69,5,10,1790,9395,7,329,"Europe"
10.37174,49.37432,3290,4,8.329166412,740,32,30,63,11,10,2189,6763,1,435,"Europe"
16.13394,49.3698,5270,6,6.966666698,586,40,16,54,10,11,2087,5605,4,579,"Europe"
2.648895,49.368928,4840,2,10.2541666,640,23,21,72,11,10,1758,6645,6,94,"Europe"
15.85712,49.36652,5120,7,6.824999809,586,40,16,54,8,11,1960,6235,6,590,"Europe"
14.72501,49.36573,5140,5,8.25,591,49,14,58,14,11,1974,7901,1,428,"Europe"
15.52552,49.3653,2880,5,6.745833397,609,41,17,58,10,11,1687,6848,9,646,"Europe"
-1.491948,49.364749,1510,10,11.25833321,826,39,24,62,14,11,1614,11957,2,12,"Europe"
14.31104,49.36437,5450,5,8.141666412,661,40,16,58,10,11,1760,5966,9,486,"Europe"
15.96699,49.36075,10410,4,7.345833302,557,39,17,59,8,11,2216,5718,6,516,"Europe"
15.63538,49.35984,5310,4,7.041666508,583,36,18,60,10,10,1984,5678,3,591,"Europe"
-1.183743,49.359728,2020,12,11.21249962,796,50,20,60,15,12,1542,15107,0,1,"Europe"
1.237114,49.357931,4920,6,10.21666622,736,27,17,65,5,10,1202,7426,2,146,"Europe"
15.77267,49.35287,4890,6,6.908333302,583,37,17,56,10,11,1940,5757,3,590,"Europe"
12.4085,49.34917,6350,5,7.754166603,729,54,13,58,1,11,2077,8122,4,431,"Europe"
14.69581,49.34894,1110,8,8.274999619,595,59,11,51,10,11,1518,7127,3,435,"Europe"
1.32232,49.34641,6440,7,10.52499962,681,31,17,60,14,10,1558,7661,5,39,"Europe"
2.569388,49.34565,6550,3,10.52083302,623,44,19,70,11,10,1530,6258,2,36,"Europe"
4.421591,49.344651,3540,3,10.07499981,724,20,26,76,5,10,2336,5642,3,148,"Europe"
17.5128,49.34015,4840,2,8.850000381,607,20,23,66,14,9,3366,5774,0,209,"Europe"
11.99506,49.33932,3050,5,7.991666794,727,34,18,65,5,11,2004,5837,7,401,"Europe"
6.517936,49.339053,5480,6,9.291666985,870,29,26,66,11,11,1421,7365,2,248,"Europe"
9.9312,49.33893,3740,5,8.216667175,845,16,39,62,11,10,2326,5803,1,477,"Europe"
21.59665,49.33579,4270,4,8.020833015,702,29,19,60,14,10,2369,6509,7,256,"Europe"
2.155684,49.335503,4130,3,10.1916666,676,20,27,68,5,10,2168,6151,3,134,"Europe"
-0.509236,49.3344,4080,7,11.14583302,743,27,28,73,5,10,1338,7455,2,34,"Europe"
20.31443,49.3344,1140,8,5.620833397,995,39,16,59,11,3,2232,7121,9,801,"Europe"
16.12943,49.33396,4650,5,7.037499905,585,34,17,62,10,11,2090,5709,7,568,"Europe"
1.878978,49.333889,4090,3,10.125,687,17,21,71,5,11,1642,6709,5,139,"Europe"
3.235045,49.333574,7490,2,9.916666985,659,17,20,74,5,10,2392,6150,2,148,"Europe"
4.505981,49.330778,3530,3,10.125,735,20,26,73,5,10,2232,5771,2,139,"Europe"
4.368758,49.323973,4020,3,10.1208334,703,20,28,76,5,10,2088,5664,1,127,"Europe"
5.11934,49.32285,1260,3,9.541666985,872,33,20,62,11,11,1268,7160,2,269,"Europe"
15.29924,49.32239,5490,8,6.908333302,618,43,15,54,10,11,1828,5768,3,638,"Europe"
17.23343,49.32236,6830,2,8.791666985,584,20,26,70,14,10,3549,5440,2,225,"Europe"
6.464255,49.319364,1000,6,9.308333397,857,31,22,63,11,11,1357,9632,2,261,"Europe"
0.74485,49.31832,6710,3,10.39583302,738,19,18,67,13,10,1171,7143,3,129,"Europe"
12.15931,49.31825,4350,4,7.979166508,680,72,9,68,11,10,2465,7680,2,394,"Europe"
1.909281,49.317984,2860,2,10.1291666,686,7,24,70,5,10,1802,6014,1,139,"Europe"
13.59068,49.31768,2830,4,7.479166508,837,37,18,64,10,10,2445,5624,2,483,"Europe"
0.46802,49.31325,11180,4,10.64583302,745,21,19,62,13,10,1096,8009,3,112,"Europe"
0.191631,49.307414,5190,6,11.17083359,717,34,19,60,5,10,1488,8194,6,62,"Europe"
14.44356,49.30515,1460,5,8.491666794,627,36,18,64,14,11,1923,5923,5,413,"Europe"
-1.560824,49.303148,2840,4,11.26249981,836,32,20,60,13,10,1395,8989,2,36,"Europe"
9.46389,49.3017,8880,5,9.554166794,793,37,21,70,5,10,2108,5895,0,206,"Europe"
2.188811,49.301678,5970,5,9.945833206,699,14,21,66,5,10,1986,6497,10,199,"Europe"
10.75607,49.30043,4570,4,8.649999619,750,41,19,64,11,10,2192,5815,0,446,"Europe"
4.619714,49.300214,10550,3,9.979166985,766,16,33,73,5,10,2123,5754,2,178,"Europe"
9.3254,49.30019,10670,3,9.625,795,24,26,72,5,10,2292,6113,7,222,"Europe"
17.58941,49.29886,4260,2,8.691666603,631,18,23,65,14,10,2674,5313,1,238,"Europe"
1.884911,49.298161,4630,2,10.3166666,671,18,21,71,11,10,1534,5450,2,117,"Europe"
4.206258,49.297696,7970,3,10.15416718,666,31,25,70,5,10,2353,5805,2,130,"Europe"
-1.447183,49.296703,2600,6,11.13333321,830,32,19,58,13,10,1199,8715,2,36,"Europe"
5.28195,49.29396,3590,4,9.866666794,842,30,22,66,14,11,1481,6119,8,214,"Europe"
1.33192,49.29292,7840,5,10.1208334,716,19,18,71,5,10,1391,6617,1,149,"Europe"
0.222538,49.292001,2890,5,11.19999981,709,24,21,64,5,10,1361,8405,6,41,"Europe"
-0.610234,49.288858,3230,3,11.09166718,764,15,18,68,5,10,1497,6833,2,35,"Europe"
19.61019,49.28838,1130,7,4.875,1049,43,15,55,11,3,2040,7146,11,861,"Europe"
-1.529496,49.288238,1950,8,11.08333302,850,24,20,59,13,11,1065,9118,5,84,"Europe"
6.053741,49.287701,2850,7,9.212499619,870,23,20,57,5,11,1699,7538,1,343,"Europe"
-0.443183,49.286181,2610,4,11.09583378,753,20,21,72,5,10,1476,7188,3,51,"Europe"
4.676555,49.284906,8090,3,10.07083321,768,22,28,72,5,10,1976,6135,2,172,"Europe"
3.959538,49.284673,7050,3,10.3166666,614,22,26,75,5,10,2330,6056,4,89,"Europe"
3.628414,49.284378,5320,2,9.933333397,658,23,29,72,5,10,2300,5870,4,161,"Europe"
-0.665219,49.283378,6860,3,10.97083378,782,22,19,68,5,10,1342,7603,1,58,"Europe"
0.113376,49.282406,1710,8,11.11250019,721,23,26,61,5,10,1417,8378,4,46,"Europe"
3.518834,49.278111,6070,2,9.941666603,655,21,22,72,5,9,2298,5765,0,140,"Europe"
2.10962,49.278055,3910,3,10.00833321,693,16,20,68,5,10,1818,5625,3,165,"Europe"
7.54021,49.27598,5860,4,8.666666985,857,31,21,64,13,10,1658,7639,3,336,"Europe"
17.11598,49.27576,12680,3,8.604166985,581,23,23,66,14,10,3100,5185,4,284,"Europe"
4.126155,49.275475,3980,2,10.01666641,661,26,25,70,11,10,1630,6318,4,160,"Europe"
11.5801,49.2739,5090,4,7.679166794,889,29,19,64,11,11,2064,5909,3,541,"Europe"
2.249259,49.269759,5510,2,9.941666603,696,11,20,71,5,10,2296,6410,2,192,"Europe"
5.55968,49.26926,5070,10,9.633333206,840,13,47,64,5,10,1866,7174,1,215,"Europe"
12.78942,49.26838,7660,4,7.520833492,797,40,18,62,10,11,2147,6141,3,430,"Europe"
2.747168,49.266948,4480,2,10.1875,650,15,20,75,5,9,2249,5428,0,106,"Europe"
3.327151,49.266871,10910,2,9.899999619,650,24,20,74,5,9,2334,5736,2,132,"Europe"
1.69648,49.26628,3430,4,10.47916698,655,19,23,69,5,10,1653,6898,3,86,"Europe"
9.46428,49.26575,4960,5,9.383333206,816,25,24,66,11,10,1670,6534,15,279,"Europe"
-0.855488,49.265006,1520,7,11.11250019,775,21,21,62,13,10,1220,8622,2,23,"Europe"
-0.688391,49.262989,1920,4,11.02083302,787,25,18,65,5,10,1297,7404,1,62,"Europe"
4.981989,49.262933,3400,5,9.962499619,808,29,24,63,11,10,1227,7102,3,180,"Europe"
-1.244893,49.262769,4210,17,11.27916622,785,39,25,65,11,11,1514,8516,0,3,"Europe"
8.97014,49.26249,4970,2,9.241666794,924,19,19,67,11,10,1869,6439,3,302,"Europe"
8.83254,49.26093,5330,2,9.908332825,861,17,19,71,11,10,2008,6330,4,164,"Europe"
0.70036,49.26034,4110,16,10.44583321,731,24,9,50,13,11,1097,7293,4,125,"Europe"
13.17373,49.25822,4690,11,6.541666508,957,49,13,48,10,11,1124,8036,15,695,"Europe"
16.20253,49.25783,1690,8,7.404166698,573,46,14,49,10,11,1641,7693,4,544,"Europe"
11.44223,49.25776,2760,3,8.370833397,851,48,17,66,14,10,1987,8503,3,426,"Europe"
13.83369,49.25559,5030,3,8.029166222,778,35,17,60,10,10,2124,5902,2,419,"Europe"
14.38386,49.25346,1420,4,8.287500381,673,42,15,57,10,11,1809,6128,3,471,"Europe"
5.61615,49.25345,2330,6,9.745833397,827,28,34,67,5,10,1672,6743,2,211,"Europe"
14.85169,49.25222,2050,4,7.929166794,605,33,19,59,10,11,2113,5696,2,482,"Europe"
-1.353781,49.251765,5390,8,11.28750038,799,31,25,61,14,11,1551,8838,1,6,"Europe"
10.12359,49.24897,2430,4,8.216666222,788,29,24,67,11,11,2071,5691,2,449,"Europe"
4.294825,49.248111,8310,3,9.933333397,690,27,23,69,5,10,2037,5982,2,185,"Europe"
9.13493,49.2457,2710,2,9.666666985,853,29,22,68,11,10,2298,6074,1,231,"Europe"
2.695118,49.245504,3200,2,10.24166679,644,23,22,70,5,10,2006,5767,1,95,"Europe"
5.3694,49.24353,5990,4,9.379166603,871,18,30,67,5,10,1593,7436,6,288,"Europe"
4.488655,49.2398,2190,4,10.20416641,704,22,24,72,5,10,2160,6089,4,148,"Europe"
15.56613,49.23708,4690,6,6.587500095,631,40,18,60,10,10,2336,5649,2,675,"Europe"
-1.15509,49.235469,3310,7,11.21249962,788,29,24,61,13,12,1259,9046,2,15,"Europe"
13.96937,49.23286,3290,4,8.033332825,770,34,19,63,10,11,2185,5903,2,439,"Europe"
3.055901,49.23235,2940,6,10.0583334,644,31,19,68,5,10,1916,6402,2,118,"Europe"
1.48106,49.232,3810,3,10.21249962,678,12,22,71,5,10,1500,6127,4,124,"Europe"
17.24751,49.2312,2670,3,7.958333492,644,26,18,63,14,9,2487,5631,7,386,"Europe"
9.65688,49.23051,7050,4,8.891666412,920,21,22,68,11,10,2186,6039,0,357,"Europe"
9.40977,49.2295,5630,3,9.570833206,810,11,17,65,11,10,2247,6284,1,228,"Europe"
10.7275,49.22869,6050,2,8.666666985,737,50,13,65,11,10,2268,5205,1,445,"Europe"
6.443329,49.228686,1470,4,9.579166412,826,31,30,61,11,10,1917,6986,3,216,"Europe"
3.277299,49.227801,9730,2,9.762499809,669,14,24,74,5,10,2540,5697,3,188,"Europe"
4.242146,49.227398,1410,5,10.16250038,653,28,26,70,5,10,2141,6011,1,129,"Europe"
15.0143,49.22707,1710,5,7.5625,607,46,16,60,1,11,2085,5976,2,526,"Europe"
5.865973,49.226994,1040,3,9.899999619,800,33,26,70,5,11,1641,6690,1,207,"Europe"
14.16132,49.22592,1560,6,8.583333015,688,34,27,63,14,9,2925,6130,1,376,"Europe"
-0.902174,49.224163,3150,6,10.85416698,806,25,21,62,13,10,1093,8749,2,72,"Europe"
2.643136,49.224024,3260,2,10.28750038,641,22,21,69,5,10,2037,5982,2,87,"Europe"
6.278808,49.223364,1970,4,9.708333015,806,22,30,70,5,10,1472,5481,2,245,"Europe"
11.38627,49.2225,6430,4,8.287500381,821,35,24,63,11,9,2106,6555,3,416,"Europe"
8.50399,49.22105,6180,2,10.61666679,735,65,10,67,14,10,2054,4724,0,107,"Europe"
2.588443,49.220438,7700,2,10.36250019,637,29,20,70,5,10,1587,6062,2,73,"Europe"
8.42163,49.21997,1560,3,10.52916718,718,46,19,65,14,10,1764,6480,0,98,"Europe"
12.59436,49.21906,4330,7,8.220832825,717,38,21,62,14,10,2469,7192,0,363,"Europe"
16.88684,49.21782,1300,4,8.574999809,547,22,25,68,11,9,3271,5270,3,271,"Europe"
15.26089,49.21576,3880,5,6.949999809,624,47,17,55,1,11,2032,5816,1,623,"Europe"
6.032038,49.214918,2070,3,9.654166222,823,22,34,75,5,10,1563,5088,3,290,"Europe"
12.84123,49.21309,1600,8,7.037499905,868,42,16,55,10,11,1996,6843,6,511,"Europe"
14.0502,49.21196,1920,5,8.0625,755,48,14,57,1,11,2150,6217,4,463,"Europe"
10.86443,49.20973,9560,3,8.600000381,711,51,16,58,11,11,1867,5840,1,414,"Europe"
1.898658,49.208686,5690,2,10.28333282,666,24,22,70,5,10,2037,6317,2,127,"Europe"
15.83794,49.20524,1610,3,7.762499809,546,28,22,63,10,10,2071,5664,4,462,"Europe"
17.40882,49.20252,2880,7,7.949999809,654,33,17,51,13,10,1883,6561,7,370,"Europe"
1.07202,49.2,14720,2,10.13333321,713,17,17,69,13,10,1675,6610,1,159,"Europe"
20.42436,49.19864,3520,5,6.320833206,785,32,21,63,14,10,3371,5169,2,664,"Europe"
7.26951,49.19783,5530,5,8.883333206,933,22,30,65,5,11,2189,6900,7,333,"Europe"
14.90112,49.19601,3180,3,7.891666889,610,46,14,59,1,9,1852,6104,2,483,"Europe"
9.76683,49.19482,8080,4,8.479166985,955,24,26,66,11,10,2331,6612,1,441,"Europe"
0.325648,49.192276,9080,4,10.44999981,758,25,18,66,13,10,1307,7671,1,157,"Europe"
18.56726,49.19215,1190,9,7.237500191,834,30,20,61,11,10,1716,6452,18,415,"Europe"
16.0841,49.19213,4020,3,8.029166222,546,28,18,63,10,10,2811,5120,2,450,"Europe"
3.503341,49.186999,3790,2,9.904166222,649,16,29,75,5,9,1697,5742,4,137,"Europe"
2.09676,49.18678,4390,4,10.55416679,640,21,21,75,5,10,1543,6847,3,71,"Europe"
