LONGITUDE,LATITUDE,p_avg,ID,SOC,MAT,MAP,SAND,CLAY,PH,BEDROCK,SOIL.TYPE,DEPTH,NPP,SLOPE,ELEVATION,BIOMES,GEO3major
-123.8294449,46.0869446,1.4,228,27.20000029,9.7237463,2282.757568,390.6436157,178.0276031,5.05113554,11,13,65,65535,4.225739355,179.8734436,0,North America
-123.7980576,45.4627762,2,229,27.20000029,9.647639275,2412.384033,368.8776855,202.3660736,5.066931248,3,13,65,65535,7.056223199,261.0108032,6,North America
-123.7763889,40.1191667,3.2,230,16.5410006,11.73433685,1618.43335,377.9258423,235.9444427,5.561191082,3,8,65,11370,9.991397946,622.1911011,7,North America
-123.7763889,40.1191667,17.9,231,16.5410006,11.73433685,1618.43335,377.9258423,235.9444427,5.561191082,3,8,65,11370,9.991397946,622.1911011,7,North America
-123.775,40.1175,25.9,232,16.5410006,11.73433685,1618.43335,377.9258423,235.9444427,5.561191082,3,8,65,11370,9.991397946,622.1911011,7,North America
-123.775,40.1175,35.6,233,16.5410006,11.73433685,1618.43335,377.9258423,235.9444427,5.561191082,3,8,65,11370,9.991397946,622.1911011,7,North America
-123.7094444,40.1030556,2.8,234,16.5410006,11.73433685,1618.43335,377.9258423,235.9444427,5.561191082,3,8,65,11370,9.991397946,622.1911011,7,North America
-123.7094444,40.1030556,10.9,235,16.5410006,11.73433685,1618.43335,377.9258423,235.9444427,5.561191082,3,8,65,11370,9.991397946,622.1911011,7,North America
-123.6102753,47.4405556,1,236,27.20000029,9.346465111,2724.718262,406.7125549,162.257309,4.902308941,2,11,65,65535,5.901315052,226.4161377,6,North America
-123.6102753,47.4405556,2,237,27.20000029,9.346465111,2724.718262,406.7125549,162.257309,4.902308941,2,11,65,65535,5.901315052,226.4161377,6,North America
-123.6008301,46.1461105,0.8,238,27.20000029,9.7237463,2282.757568,390.6436157,178.0276031,5.05113554,11,13,65,65535,4.225739355,179.8734436,0,North America
-123.6008301,46.1461105,1.3,239,27.20000029,9.7237463,2282.757568,390.6436157,178.0276031,5.05113554,11,13,65,65535,4.225739355,179.8734436,0,North America
-123.5533371,47.4147224,1,240,27.20000029,9.346465111,2724.718262,406.7125549,162.257309,4.902308941,2,11,65,65535,5.901315052,226.4161377,6,North America
-123.5533371,47.4147224,2,241,27.20000029,9.346465111,2724.718262,406.7125549,162.257309,4.902308941,2,11,65,65535,5.901315052,226.4161377,6,North America
-123.5066681,47.458889,3,242,27.20000029,9.346465111,2724.718262,406.7125549,162.257309,4.902308941,2,11,65,65535,5.901315052,226.4161377,6,North America
-123.5066681,47.458889,54,243,27.20000029,9.346465111,2724.718262,406.7125549,162.257309,4.902308941,2,11,65,65535,5.901315052,226.4161377,6,North America
-123.4136124,44.5660019,0.3,244,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.4136124,44.5660019,5.1,245,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.3523254,45.573967,13,246,22.44300127,9.419238091,1952.038086,352.4086914,200.2441101,5.216050625,3,11,65,8214,5.43571881,302.940155,6,North America
-123.3523254,45.573967,103,247,22.44300127,9.419238091,1952.038086,352.4086914,200.2441101,5.216050625,3,11,65,8214,5.43571881,302.940155,6,North America
-123.3493881,45.1245842,2.8,248,20.28399944,10.5573864,1492.041138,302.9512024,238.9228973,5.794216633,4,11,65,65535,3.902709958,227.5466003,5,North America
-123.3493881,45.1245842,8.9,249,20.28399944,10.5573864,1492.041138,302.9512024,238.9228973,5.794216633,4,11,65,65535,3.902709958,227.5466003,5,North America
-123.3473282,45.9372978,2.7,250,22.44300127,9.419238091,1952.038086,352.4086914,200.2441101,5.216050625,3,11,65,8214,5.43571881,302.940155,6,North America
-123.3473282,45.9372978,10.4,251,22.44300127,9.419238091,1952.038086,352.4086914,200.2441101,5.216050625,3,11,65,8214,5.43571881,302.940155,6,North America
-123.3397217,45.1507492,0.9,252,20.28399944,10.5573864,1492.041138,302.9512024,238.9228973,5.794216633,4,11,65,65535,3.902709958,227.5466003,5,North America
-123.3397217,45.1507492,1.7,253,20.28399944,10.5573864,1492.041138,302.9512024,238.9228973,5.794216633,4,11,65,65535,3.902709958,227.5466003,5,North America
-123.3253784,45.5267448,7,254,22.44300127,9.419238091,1952.038086,352.4086914,200.2441101,5.216050625,3,11,65,8214,5.43571881,302.940155,6,North America
-123.3253784,45.5267448,20,255,22.44300127,9.419238091,1952.038086,352.4086914,200.2441101,5.216050625,3,11,65,8214,5.43571881,302.940155,6,North America
-123.3186111,47.3919449,1,256,18.58800054,9.489603043,1891.137451,416.0149231,169.9122925,5.056118011,1,11,65,65535,6.956601437,223.977478,5,North America
-123.3122787,45.1461945,4.1,257,20.28399944,10.5573864,1492.041138,302.9512024,238.9228973,5.794216633,4,11,65,65535,3.902709958,227.5466003,5,North America
-123.3051147,45.1528053,0.7,258,20.28399944,10.5573864,1492.041138,302.9512024,238.9228973,5.794216633,4,11,65,65535,3.902709958,227.5466003,5,North America
-123.3051147,45.1528053,22.6,259,20.28399944,10.5573864,1492.041138,302.9512024,238.9228973,5.794216633,4,11,65,65535,3.902709958,227.5466003,5,North America
-123.3000031,45.1608582,0.1,260,20.28399944,10.5573864,1492.041138,302.9512024,238.9228973,5.794216633,4,11,65,65535,3.902709958,227.5466003,5,North America
-123.3000031,45.1608582,1.3,261,20.28399944,10.5573864,1492.041138,302.9512024,238.9228973,5.794216633,4,11,65,65535,3.902709958,227.5466003,5,North America
-123.2893295,45.1554184,0.2,262,20.28399944,10.5573864,1492.041138,302.9512024,238.9228973,5.794216633,4,11,65,65535,3.902709958,227.5466003,5,North America
-123.2893295,45.1554184,0.6,263,20.28399944,10.5573864,1492.041138,302.9512024,238.9228973,5.794216633,4,11,65,65535,3.902709958,227.5466003,5,North America
-123.2836075,47.4388885,30,264,18.58800054,9.489603043,1891.137451,416.0149231,169.9122925,5.056118011,1,11,65,65535,6.956601437,223.977478,5,North America
-123.2836075,47.4388885,52,265,18.58800054,9.489603043,1891.137451,416.0149231,169.9122925,5.056118011,1,11,65,65535,6.956601437,223.977478,5,North America
-123.2705612,40.56512451,6.5,266,10,10.1561861,1211.730591,452.4263916,179.2803192,5.673425198,3,10,65,65535,12.52383933,1052.047241,7,North America
-123.2705612,40.56512451,11.4,267,10,10.1561861,1211.730591,452.4263916,179.2803192,5.673425198,3,10,65,65535,12.52383933,1052.047241,7,North America
-123.2705612,40.56512451,12.8,268,10,10.1561861,1211.730591,452.4263916,179.2803192,5.673425198,3,10,65,65535,12.52383933,1052.047241,7,North America
-123.2549973,40.5652771,1.3,269,10,10.1561861,1211.730591,452.4263916,179.2803192,5.673425198,3,10,65,65535,12.52383933,1052.047241,7,North America
-123.2549973,40.5652771,2.8,270,10,10.1561861,1211.730591,452.4263916,179.2803192,5.673425198,3,10,65,65535,12.52383933,1052.047241,7,North America
-123.2549973,40.5652771,7.6,271,10,10.1561861,1211.730591,452.4263916,179.2803192,5.673425198,3,10,65,65535,12.52383933,1052.047241,7,North America
-123.25,40.2561111,61.5,272,10.74699998,9.879404068,1391.767822,446.3709717,187.1312866,5.764770985,8,10,65,9743,10.71231336,1014.177612,7,North America
-123.25,40.2561111,95,273,10.74699998,9.879404068,1391.767822,446.3709717,187.1312866,5.764770985,8,10,65,9743,10.71231336,1014.177612,7,North America
-123.2396393,45.3838615,1,274,20.28399944,10.5573864,1492.041138,302.9512024,238.9228973,5.794216633,4,11,65,65535,3.902709958,227.5466003,5,North America
-123.2396393,45.3838615,4,275,20.28399944,10.5573864,1492.041138,302.9512024,238.9228973,5.794216633,4,11,65,65535,3.902709958,227.5466003,5,North America
-123.2373581,45.3791122,2.9,276,20.28399944,10.5573864,1492.041138,302.9512024,238.9228973,5.794216633,4,11,65,65535,3.902709958,227.5466003,5,North America
-123.2373581,45.3791122,4.3,277,20.28399944,10.5573864,1492.041138,302.9512024,238.9228973,5.794216633,4,11,65,65535,3.902709958,227.5466003,5,North America
-123.2345276,45.3814163,2.1,278,20.28399944,10.5573864,1492.041138,302.9512024,238.9228973,5.794216633,4,11,65,65535,3.902709958,227.5466003,5,North America
-123.2345276,45.3814163,7,279,20.28399944,10.5573864,1492.041138,302.9512024,238.9228973,5.794216633,4,11,65,65535,3.902709958,227.5466003,5,North America
-123.217303,44.625984,79.4,280,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.217303,44.625984,90.7,281,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21684,44.62616,91.7,282,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21684,44.62616,96,283,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21682,44.62605,89.6,284,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21682,44.62605,96.9,285,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.2168198,44.3606796,9,286,17.10999966,11.37151623,1417.307739,288.8778381,252.7013397,6.109584808,1,8,65,65535,2.525713264,250.2977448,7,North America
-123.2168198,44.3606796,38.7,287,17.10999966,11.37151623,1417.307739,288.8778381,252.7013397,6.109584808,1,8,65,65535,2.525713264,250.2977448,7,North America
-123.21681,44.62585,84.5,288,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21681,44.62585,88,289,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21681,44.62595,89.2,290,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21681,44.62595,95.6,291,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21671,44.62585,76.4,292,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21671,44.62585,77.4,293,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21671,44.62604,89.6,294,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21671,44.62604,91.2,295,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21671,44.62615,84.6,296,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21671,44.62615,88.8,297,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21669,44.62596,82,298,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21669,44.62596,86,299,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.2166,44.62605,78.9,300,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.2166,44.62605,82,301,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21659,44.62585,71,302,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21659,44.62585,75.4,303,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21658,44.62615,76.3,304,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21658,44.62615,79.2,305,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21656,44.62596,80.9,306,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21656,44.62596,84.5,307,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21649,44.62605,66.2,308,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21649,44.62605,70.6,309,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21648,44.62585,66.5,310,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21648,44.62585,70.9,311,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21646,44.62596,76,312,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21646,44.62596,76.1,313,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21646,44.62615,74.7,314,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21646,44.62615,77.2,315,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21637,44.62605,83.8,316,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21637,44.62605,85,317,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21635,44.62584,69.2,318,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21635,44.62584,70.1,319,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21635,44.62616,100.5,320,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21635,44.62616,105.7,321,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21632,44.62595,80.8,322,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21632,44.62595,84.3,323,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21625,44.62605,85.8,324,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21625,44.62605,86,325,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21625,44.62616,97.3,326,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21625,44.62616,108.5,327,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21624,44.62586,70.4,328,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21624,44.62586,70.9,329,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21623,44.62596,76.8,330,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21623,44.62596,81.2,331,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21614,44.62586,76.2,332,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21614,44.62586,77.7,333,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21614,44.62606,78.1,334,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21614,44.62606,80.2,335,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21611,44.62617,77.7,336,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21611,44.62617,80.9,337,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.2161,44.62596,81.9,338,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.2161,44.62596,84.4,339,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21603,44.62605,75,340,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21603,44.62605,75.9,341,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21601,44.62617,68.5,342,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21601,44.62617,73.7,343,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21599,44.62597,75.4,344,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21599,44.62597,83.2,345,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21598,44.62586,70,346,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21598,44.62586,73.3,347,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.2159,44.62605,70.7,348,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.2159,44.62605,74.1,349,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21588,44.62616,67.9,350,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21588,44.62616,69.6,351,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21587,44.62586,65.8,352,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21587,44.62586,67.6,353,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21587,44.62596,75.9,354,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21587,44.62596,80.7,355,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.2158,44.62605,73.4,356,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.2158,44.62605,73.7,357,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21578,44.62616,70.1,358,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21578,44.62616,71.5,359,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21576,44.62595,74.9,360,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21576,44.62595,75.8,361,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21575,44.62585,68.8,362,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.21575,44.62585,70.4,363,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.215629,44.625984,65.5,364,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.215629,44.625984,76.6,365,17.10500002,11.10477352,1423.983887,286.0631409,257.3571167,6.021111012,3,11,65,65535,2.645400792,207.4059448,5,North America
-123.1998367,45.4193611,18.5,366,20.28399944,10.5573864,1492.041138,302.9512024,238.9228973,5.794216633,4,11,65,65535,3.902709958,227.5466003,5,North America
-123.1963882,47.5311127,1,367,29.17999983,5.209618568,2404.769287,452.0891113,138.1851044,5.212099552,3,4,65,65535,15.06571568,836.6009521,4,North America
-123.1817627,45.5522995,8.3,368,22.44300127,9.419238091,1952.038086,352.4086914,200.2441101,5.216050625,3,11,65,8214,5.43571881,302.940155,6,North America
