"p_avg","LONGITUDE","LATITUDE","GEO3major","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
18.8,-119.3047867,43.4895668,"North America",3,14,218,135,2876,1386,1311,276,7,71,189,2,189,16,16
17,-119.2870799,37.870204,"North America",9,6,37,104,1178,2974,3405,695,1,53,846,7,846,8,7
109,-119.2870799,37.870204,"North America",9,6,37,104,1178,2974,3405,695,1,53,846,7,846,8,7
13,-119.2493016,37.903537,"North America",3,6,51,110,1252,3279,515,741,0,56,870,16,870,8,8
28,-119.2373559,37.8360383,"North America",3,6,51,110,967,3279,515,741,0,56,870,16,870,8,8
46,-119.2373559,37.8360383,"North America",3,6,51,110,967,3279,515,741,0,56,870,16,870,8,8
13,-119.2351341,37.8710377,"North America",3,6,51,110,1252,3279,515,741,0,56,870,16,870,8,8
29,-119.2351341,37.8710377,"North America",3,6,51,110,1252,3279,515,741,0,56,870,16,870,8,8
2,-119.2256896,37.8885375,"North America",3,6,51,110,1252,3279,515,741,0,56,870,16,870,8,8
13,-119.2256896,37.8885375,"North America",3,6,51,110,1252,3279,515,741,0,56,870,16,870,8,8
89,-119.1774979,48.7452774,"North America",9,6,85,110,2240,1122,2783,413,6,63,599,8,599,7,16
118,-119.1774979,48.7452774,"North America",9,6,85,110,2240,1122,2783,413,6,63,599,8,599,7,16
125,-119.1774979,48.7452774,"North America",9,6,85,110,2240,1122,2783,413,6,63,599,8,599,7,16
1,-119.1570769,37.9040933,"North America",1,14,72,127,3385,2312,1862,452,6,61,346,5,346,8,8
14,-119.1570769,37.9040933,"North America",1,14,72,127,3385,2312,1862,452,6,61,346,5,346,8,8
89,-119.1366653,48.7119446,"North America",9,6,49,95,2222,1324,5482,476,4,61,492,8,492,7,7
104,-119.1366653,48.7119446,"North America",9,6,49,95,2222,1324,5482,476,4,61,492,8,492,7,7
125,-119.1366653,48.7119446,"North America",9,6,49,95,2222,1324,5482,476,4,61,492,8,492,7,7
26.4,-119.1204167,38.1469444,"North America",7,14,139,131,3199,2377,1327,371,5,64,182,7,182,16,16
47.1,-119.1204167,38.1469444,"North America",7,14,139,131,3199,2377,1327,371,5,64,182,7,182,16,16
67.6,-119.1204167,38.1469444,"North America",7,14,139,131,3199,2377,1327,371,5,64,182,7,182,16,16
21,-119.1033325,48.8097229,"North America",9,6,84,109,2235,1488,5884,533,4,62,498,9,498,16,16
54,-119.1033325,48.8097229,"North America",9,6,84,109,2235,1488,5884,533,4,62,498,9,498,16,16
64,-119.1033325,48.8097229,"North America",9,6,84,109,2235,1488,5884,533,4,62,498,9,498,16,16
83,-119.1033325,48.8097229,"North America",9,6,84,109,2235,1488,5884,533,4,62,498,9,498,16,16
30,-119.0930557,44.5875778,"North America",2,6,242,124,1485,1475,4691,462,6,65,420,3,420,7,16
32,-119.0930557,44.5875778,"North America",2,6,242,124,1485,1475,4691,462,6,65,420,3,420,7,16
81,-119.0930557,44.5875778,"North America",2,6,242,124,1485,1475,4691,462,6,65,420,3,420,7,16
2,-119.0786133,44.5643425,"North America",2,6,242,124,1246,1475,4691,462,6,65,420,3,420,7,16
5,-119.0786133,44.5643425,"North America",2,6,242,124,1246,1475,4691,462,6,65,420,3,420,7,16
27,-119.0786133,44.5643425,"North America",2,6,242,124,1246,1475,4691,462,6,65,420,3,420,7,16
13,-119.0616684,48.8033333,"North America",9,6,69,107,2057,1230,5886,459,5,62,672,6,672,7,7
48,-119.0616684,48.8033333,"North America",9,6,69,107,2057,1230,5886,459,5,62,672,6,672,7,7
87,-119.0616684,48.8033333,"North America",9,6,69,107,2057,1230,5886,459,5,62,672,6,672,7,7
2,-119.0584281,35.0180448,"North America",3,13,199,142,1602,577,3491,315,16,73,276,9,276,12,16
19,-119.0584281,35.0180448,"North America",3,13,199,142,1602,577,3491,315,16,73,276,9,276,12,16
36,-119.0459747,44.5499001,"North America",2,6,227,115,1246,1259,3221,399,7,65,570,7,570,7,7
67,-119.0459747,44.5499001,"North America",2,6,227,115,1246,1259,3221,399,7,65,570,7,570,7,7
4,-119.034584,44.5464249,"North America",2,6,227,115,1246,1259,3221,399,7,65,570,7,570,7,7
9,-119.034584,44.5464249,"North America",2,6,227,115,1246,1259,3221,399,7,65,570,7,570,7,7
25.5,-119.0311389,38.20675,"North America",7,6,139,128,2318,2589,1381,385,4,64,291,6,291,8,8
37.9,-119.0311389,38.20675,"North America",7,6,139,128,2318,2589,1381,385,4,64,291,6,291,8,8
65.7,-119.0311389,38.20675,"North America",7,6,139,128,2318,2589,1381,385,4,64,291,6,291,8,8
12.4,-118.9861145,48.9516678,"North America",8,6,102,108,2057,1145,5037,446,5,63,550,6,550,16,8
104.9,-118.9861145,48.9516678,"North America",8,6,102,108,2057,1145,5037,446,5,63,550,6,550,16,8
35,-118.8561096,45.2886124,"North America",8,6,248,120,2857,1275,6199,568,6,64,699,6,699,4,16
51,-118.8561096,45.2886124,"North America",8,6,248,120,2857,1275,6199,568,6,64,699,6,699,4,16
11,-118.8441696,45.2727776,"North America",8,6,248,120,1807,1275,6199,568,6,64,699,6,699,4,16
39,-118.8441696,45.2727776,"North America",8,6,248,120,1807,1275,6199,568,6,64,699,6,699,4,16
11,-118.8402786,45.2644463,"North America",2,6,115,97,1807,1289,4517,565,6,62,1089,3,1089,4,4
25,-118.8402786,45.2644463,"North America",2,6,115,97,1807,1289,4517,565,6,62,1089,3,1089,4,4
9,-118.8399963,45.2649994,"North America",2,6,115,97,1807,1289,4517,565,6,62,1089,3,1089,4,4
17,-118.7995377,35.2680397,"North America",1,9,159,144,2972,317,5628,226,18,75,287,1,287,12,12
31,-118.7995377,35.2680397,"North America",1,9,159,144,2972,317,5628,226,18,75,287,1,287,12,12
48,-118.7930527,44.5922203,"North America",2,6,147,93,1064,1523,5823,501,5,61,1041,9,1041,19,16
83,-118.7930527,44.5922203,"North America",2,6,147,93,1064,1523,5823,501,5,61,1041,9,1041,19,16
62,-118.789444,44.6263885,"North America",2,6,147,93,1255,1523,5823,501,5,61,1041,9,1041,16,16
2,-118.7805557,44.8785706,"North America",8,6,118,85,1314,1620,6030,588,4,60,791,6,791,19,19
5,-118.7805557,44.8785706,"North America",8,6,118,85,1314,1620,6030,588,4,60,791,6,791,19,19
1,-118.7708359,44.8879204,"North America",8,6,118,85,1314,1620,6030,588,4,60,791,6,791,19,19
2,-118.7708359,44.8879204,"North America",8,6,118,85,1314,1620,6030,588,4,60,791,6,791,19,19
14,-118.720192,45.1823654,"North America",2,6,239,112,1376,1325,3410,572,6,63,665,2,665,16,16
15,-118.720192,45.1823654,"North America",2,6,239,112,1376,1325,3410,572,6,63,665,2,665,16,16
5,-118.7052765,44.585556,"North America",10,6,114,93,1168,1492,6052,507,5,61,1002,8,1002,19,16
46,-118.7052765,44.585556,"North America",10,6,114,93,1168,1492,6052,507,5,61,1002,8,1002,19,16
117,-118.7052765,44.585556,"North America",10,6,114,93,1168,1492,6052,507,5,61,1002,8,1002,19,16
136,-118.7052765,44.585556,"North America",10,6,114,93,1168,1492,6052,507,5,61,1002,8,1002,19,16
17,-118.6705551,44.6161118,"North America",10,6,114,93,1168,1492,6052,507,5,61,1002,8,1002,16,16
42,-118.6705551,44.6161118,"North America",10,6,114,93,1168,1492,6052,507,5,61,1002,8,1002,16,16
89,-118.6705551,44.6161118,"North America",10,6,114,93,1168,1492,6052,507,5,61,1002,8,1002,16,16
91,-118.6705551,44.6161118,"North America",10,6,114,93,1168,1492,6052,507,5,61,1002,8,1002,16,16
40,-118.663887,44.6175003,"North America",10,6,114,93,1292,1492,6052,507,5,61,1002,8,1002,16,16
100,-118.663887,44.6175003,"North America",10,6,114,93,1292,1492,6052,507,5,61,1002,8,1002,16,16
29,-118.6008301,45.0105553,"North America",3,6,68,92,1356,1701,4288,659,4,61,1159,9,1159,19,7
68,-118.6008301,45.0105553,"North America",3,6,68,92,1356,1701,4288,659,4,61,1159,9,1159,19,7
65,-118.586113,44.6263885,"North America",2,6,156,103,1515,1432,6190,506,5,61,1181,6,1181,16,16
76,-118.586113,44.6263885,"North America",2,6,156,103,1515,1432,6190,506,5,61,1181,6,1181,16,16
1,-118.4827805,44.9827766,"North America",10,6,72,84,1208,1721,4630,629,4,59,739,5,739,7,7
6,-118.4827805,44.9827766,"North America",10,6,72,84,1208,1721,4630,629,4,59,739,5,739,7,7
38,-118.4827805,44.9827766,"North America",10,6,72,84,1208,1721,4630,629,4,59,739,5,739,7,7
82,-118.4827805,44.9827766,"North America",10,6,72,84,1208,1721,4630,629,4,59,739,5,739,7,7
13,-118.4333344,45.3458328,"North America",2,6,99,87,1385,1212,5017,652,6,62,960,5,960,19,19
44,-118.4333344,45.3458328,"North America",2,6,99,87,1385,1212,5017,652,6,62,960,5,960,19,19
25,-118.4258347,45.0708351,"North America",3,6,137,86,1321,1511,6051,611,5,60,912,6,912,4,19
77,-118.4258347,45.0708351,"North America",3,6,137,86,1321,1511,6051,611,5,60,912,6,912,4,19
125,-118.4258347,45.0708351,"North America",3,6,137,86,1321,1511,6051,611,5,60,912,6,912,4,19
10,-118.4080582,45.3525009,"North America",2,6,99,87,1355,1212,5017,652,6,62,960,5,960,19,19
19,-118.4080582,45.3525009,"North America",2,6,99,87,1355,1212,5017,652,6,62,960,5,960,19,19
21,-118.3855591,44.8572235,"North America",3,6,67,86,1257,1736,5564,603,3,59,907,7,907,7,7
62,-118.3855591,44.8572235,"North America",3,6,67,86,1257,1736,5564,603,3,59,907,7,907,7,7
54,-118.3813858,44.8958321,"North America",3,6,67,86,1311,1736,5564,603,3,59,907,7,907,7,7
137,-118.3813858,44.8958321,"North America",3,6,67,86,1311,1736,5564,603,3,59,907,7,907,7,7
50,-118.3455582,44.6341667,"North America",2,6,128,97,1514,1410,5854,440,5,61,1048,5,1048,16,16
51,-118.3455582,44.6341667,"North America",2,6,128,97,1514,1410,5854,440,5,61,1048,5,1048,16,16
1,-118.3427811,44.7561111,"North America",9,6,76,89,1621,1683,5741,554,4,60,922,9,922,19,19
5,-118.3427811,44.7561111,"North America",9,6,76,89,1621,1683,5741,554,4,60,922,9,922,19,19
5,-118.3386078,44.8572235,"North America",8,6,76,94,1257,2002,2607,647,2,58,712,12,712,7,7
21,-118.3386078,44.8572235,"North America",8,6,76,94,1257,2002,2607,647,2,58,712,12,712,7,7
6.4,-118.3069722,37.5298056,"North America",5,14,94,136,5146,2127,65535,257,9,73,123,16,123,27,27
11.4,-118.3069722,37.5298056,"North America",5,14,94,136,5146,2127,65535,257,9,73,123,16,123,27,27
18,-118.3069722,37.5298056,"North America",5,14,94,136,5146,2127,65535,257,9,73,123,16,123,27,27
31.8,-118.3069722,37.5298056,"North America",5,14,94,136,5146,2127,65535,257,9,73,123,16,123,27,27
23,-118.3055573,45.1566658,"North America",2,6,106,87,1127,1579,6009,632,4,61,899,7,899,16,16
145,-118.3055573,45.1566658,"North America",2,6,106,87,1127,1579,6009,632,4,61,899,7,899,16,16
15.6,-118.2984167,37.5295833,"North America",5,14,94,136,5146,2127,65535,257,9,73,123,16,123,19,27
21.4,-118.2984167,37.5295833,"North America",5,14,94,136,5146,2127,65535,257,9,73,123,16,123,19,27
23.9,-118.2984167,37.5295833,"North America",5,14,94,136,5146,2127,65535,257,9,73,123,16,123,19,27
26.8,-118.2984167,37.5295833,"North America",5,14,94,136,5146,2127,65535,257,9,73,123,16,123,19,27
36,-118.2983322,44.5761108,"North America",2,6,128,97,1096,1410,5854,440,5,61,1048,5,1048,16,16
68,-118.2983322,44.5761108,"North America",2,6,128,97,1096,1410,5854,440,5,61,1048,5,1048,16,16
81,-118.2963867,44.5863876,"North America",2,6,128,97,1096,1410,5854,440,5,61,1048,5,1048,16,16
113,-118.2963867,44.5863876,"North America",2,6,128,97,1096,1410,5854,440,5,61,1048,5,1048,16,16
5.3,-118.2953056,37.5210556,"North America",5,14,94,136,5146,2127,65535,257,9,73,123,16,123,19,27
7.7,-118.2849917,37.5287056,"North America",5,14,94,136,5146,2127,65535,257,9,73,123,16,123,19,27
15.3,-118.2849917,37.5287056,"North America",5,14,94,136,5146,2127,65535,257,9,73,123,16,123,19,27
4,-118.2819443,44.9636116,"North America",9,6,64,84,1200,2016,2433,669,2,58,887,6,887,7,7
36,-118.2819443,44.9636116,"North America",9,6,64,84,1200,2016,2433,669,2,58,887,6,887,7,7
24.6,-118.2426111,37.5573056,"North America",9,6,119,119,2045,3285,915,489,2,69,486,17,486,19,19
41,-118.2426111,37.5573056,"North America",9,6,119,119,2045,3285,915,489,2,69,486,17,486,19,19
45.4,-118.2426111,37.5573056,"North America",9,6,119,119,2045,3285,915,489,2,69,486,17,486,19,19
25.1,-118.2410278,37.5890278,"North America",9,6,119,119,2045,3285,915,489,2,69,486,17,486,19,19
27.3,-118.2410278,37.5890278,"North America",9,6,119,119,2045,3285,915,489,2,69,486,17,486,19,19
56.3,-118.2410278,37.5890278,"North America",9,6,119,119,2045,3285,915,489,2,69,486,17,486,19,19
42,-118.2174988,44.9641685,"North America",1,6,74,85,1323,2185,3670,690,1,58,985,9,985,7,7
91,-118.2174988,44.9641685,"North America",1,6,74,85,1323,2185,3670,690,1,58,985,9,985,7,7
31,-118.1944427,44.689724,"North America",4,6,157,98,1298,1443,5447,447,5,62,1180,6,1180,16,19
63,-118.1944427,44.689724,"North America",4,6,157,98,1298,1443,5447,447,5,62,1180,6,1180,16,19
81,-118.1180573,44.9905548,"North America",1,6,109,91,1312,1586,5001,542,4,60,1056,9,1056,24,24
87,-118.1180573,44.9905548,"North America",1,6,109,91,1312,1586,5001,542,4,60,1056,9,1056,24,24
95,-118.1180573,44.9905548,"North America",1,6,109,91,1312,1586,5001,542,4,60,1056,9,1056,24,24
3.7,-118.1065674,45.6848183,"North America",2,6,165,95,1267,1296,5177,693,6,60,1040,13,1040,19,19
71.9,-118.1065674,45.6848183,"North America",2,6,165,95,1267,1296,5177,693,6,60,1040,13,1040,19,19
31,-117.7930527,46.7811127,"North America",1,9,139,123,2653,489,2374,398,10,67,296,2,296,16,16
33,-117.7930527,46.7811127,"North America",1,9,139,123,2653,489,2374,398,10,67,296,2,296,16,16
31,-117.7791672,46.708889,"North America",2,9,147,120,2653,397,2204,387,11,67,406,6,406,16,16
32,-117.7791672,46.708889,"North America",2,9,147,120,2653,397,2204,387,11,67,406,6,406,16,16
32,-117.7752762,46.7083321,"North America",2,9,147,120,2653,397,2204,387,11,67,406,6,406,16,16
3.8,-117.6874695,45.2717323,"North America",2,6,87,84,1412,1747,5256,558,4,59,1060,9,1060,7,7
32.7,-117.6874695,45.2717323,"North America",2,6,87,84,1412,1747,5256,558,4,59,1060,9,1060,7,7
28,-117.6141663,46.8938904,"North America",1,9,172,124,2924,607,2700,438,9,64,617,3,617,16,16
42,-117.6141663,46.8938904,"North America",1,9,172,124,2924,607,2700,438,9,64,617,3,617,16,16
2,-117.5761108,46.832222,"North America",1,9,157,127,2805,589,3392,440,10,65,308,3,308,16,16
24,-117.5761108,46.832222,"North America",1,9,157,127,2805,589,3392,440,10,65,308,3,308,16,16
35,-117.5541687,46.9533348,"North America",1,9,172,124,3040,607,2700,438,9,64,617,3,617,16,16
38,-117.5541687,46.9533348,"North America",1,9,172,124,3040,607,2700,438,9,64,617,3,617,16,16
49,-117.5541687,46.9533348,"North America",1,9,172,124,3040,607,2700,438,9,64,617,3,617,16,16
34,-117.5541687,46.9538879,"North America",1,9,172,124,2445,607,2700,438,9,64,617,3,617,16,16
59,-117.5541687,46.9538879,"North America",1,9,172,124,2445,607,2700,438,9,64,617,3,617,16,16
4,-117.543335,48.1397209,"North America",3,6,118,106,1682,819,5944,561,7,61,699,7,699,7,7
5,-117.543335,48.1397209,"North America",3,6,118,106,1682,819,5944,561,7,61,699,7,699,7,7
75,-117.539444,48.1558342,"North America",3,6,125,100,1682,956,6068,601,6,62,751,12,751,7,7
95,-117.539444,48.1558342,"North America",3,6,125,100,1682,956,6068,601,6,62,751,12,751,7,7
61,-117.5338898,48.1394463,"North America",3,6,118,106,1682,819,5944,561,7,61,699,7,699,7,7
50,-117.5299988,48.1366653,"North America",3,6,118,106,1682,819,5944,561,7,61,699,7,699,7,7
79,-117.5299988,48.1366653,"North America",3,6,118,106,1682,819,5944,561,7,61,699,7,699,7,7
2,-117.523056,48.1725006,"North America",3,6,86,92,1682,1051,5640,644,6,61,829,10,829,7,7
23,-117.523056,48.1725006,"North America",3,6,86,92,1682,1051,5640,644,6,61,829,10,829,7,7
10.8,-117.5108871,47.9785843,"North America",1,6,100,115,2873,690,3347,541,8,62,558,1,558,7,19
2.1,-117.4983597,48.0031395,"North America",1,6,100,115,2930,690,3347,541,8,62,558,1,558,19,19
20,-117.480835,46.9866676,"North America",2,9,181,126,2845,686,3025,462,9,62,378,2,378,16,16
28,-117.480835,46.9866676,"North America",2,9,181,126,2845,686,3025,462,9,62,378,2,378,16,16
35,-117.480835,46.9866676,"North America",2,9,181,126,2845,686,3025,462,9,62,378,2,378,16,16
18,-117.4772186,46.9874992,"North America",2,9,181,126,2845,686,3025,462,9,62,378,2,378,16,16
19,-117.4772186,46.9874992,"North America",2,9,181,126,2845,686,3025,462,9,62,378,2,378,16,16
5,-117.4744415,45.0116653,"North America",2,6,156,103,1949,1678,4665,502,4,60,838,9,838,4,4
15,-117.4744415,45.0116653,"North America",2,6,156,103,1949,1678,4665,502,4,60,838,9,838,4,4
138,-117.4744415,45.0116653,"North America",2,6,156,103,1949,1678,4665,502,4,60,838,9,838,4,4
48,-117.4738922,46.9894447,"North America",2,9,181,126,2845,686,3025,462,9,62,378,2,378,16,16
52,-117.4738922,46.9894447,"North America",2,9,181,126,2845,686,3025,462,9,62,378,2,378,16,16
118.6,-117.4668045,48.0194969,"North America",1,6,100,115,2930,690,3347,541,8,62,558,1,558,19,19
142.2,-117.4668045,48.0194969,"North America",1,6,100,115,2930,690,3347,541,8,62,558,1,558,19,19
5,-117.4594421,45.0080566,"North America",2,6,156,103,1949,1678,4665,502,4,60,838,9,838,4,4
14,-117.4594421,45.0080566,"North America",2,6,156,103,1949,1678,4665,502,4,60,838,9,838,4,4
119,-117.4594421,45.0080566,"North America",2,6,156,103,1949,1678,4665,502,4,60,838,9,838,4,4
12.1,-117.4449463,47.8881111,"North America",1,6,125,117,2669,650,4429,512,8,62,742,1,742,16,16
19.6,-117.4449463,47.8881111,"North America",1,6,125,117,2669,650,4429,512,8,62,742,1,742,16,16
12.8,-117.3944473,46.2372208,"North America",2,6,224,115,2230,1199,4635,554,7,62,900,11,900,16,16
20.2,-117.3944473,46.2372208,"North America",2,6,224,115,2230,1199,4635,554,7,62,900,11,900,16,16
37.7,-117.2606125,47.9966927,"North America",1,6,121,108,2222,644,4550,582,8,62,814,3,814,16,19
74.6,-117.2606125,47.9966927,"North America",1,6,121,108,2222,644,4550,582,8,62,814,3,814,16,19
29.8,-117.1737366,45.2652168,"North America",9,6,111,92,1491,2191,1980,640,1,60,1169,17,1169,7,7
38.6,-117.1737366,45.2652168,"North America",9,6,111,92,1491,2191,1980,640,1,60,1169,17,1169,7,7
6,-117.171669,47.25,"North America",1,9,246,128,3052,779,3418,527,8,59,390,1,390,16,16
12,-117.171669,47.25,"North America",1,9,246,128,3052,779,3418,527,8,59,390,1,390,16,16
35,-117.1656647,45.0006638,"North America",8,6,102,97,2101,1461,4886,498,5,61,931,9,931,8,7
74.6,-117.1656647,45.0006638,"North America",8,6,102,97,2101,1461,4886,498,5,61,931,9,931,8,7
28,-117.1541672,47.0297203,"North America",1,9,232,131,3247,791,3570,569,8,59,445,1,445,16,16
51,-117.1541672,47.0297203,"North America",1,9,232,131,3247,791,3570,569,8,59,445,1,445,16,16
22,-117.1372223,46.6716652,"North America",1,9,242,127,3413,802,3407,569,8,61,521,2,521,16,16
41,-117.1102753,47.2252769,"North America",1,9,247,127,2845,786,3338,563,8,59,612,1,612,16,16
43,-117.1102753,47.2252769,"North America",1,9,247,127,2845,786,3338,563,8,59,612,1,612,16,16
2,-117.0883331,47.1258316,"North America",2,9,259,131,3079,790,3574,568,8,59,412,1,412,16,16
19,-117.0883331,47.1258316,"North America",2,9,259,131,3079,790,3574,568,8,59,412,1,412,16,16
29,-117.0883331,47.1258316,"North America",2,9,259,131,3079,790,3574,568,8,59,412,1,412,16,16
55,-117.0722198,46.8913879,"North America",1,9,230,125,3025,785,3560,575,8,59,521,2,521,16,16
82,-117.0722198,46.8913879,"North America",1,9,230,125,3025,785,3560,575,8,59,521,2,521,16,16
48,-117.069725,44.9627762,"North America",8,6,162,94,1814,1190,5674,482,7,62,961,8,961,7,19
1,-117.0539474,48.2865829,"North America",9,6,85,97,1585,922,5851,761,6,60,1146,10,1146,7,7
1.5,-117.0539474,48.2865829,"North America",9,6,85,97,1585,922,5851,761,6,60,1146,10,1146,7,7
2.7,-117.0539474,48.2865829,"North America",9,6,85,97,1585,922,5851,761,6,60,1146,10,1146,7,7
1.3,-117.0539474,48.4748039,"North America",9,6,70,91,1690,898,5900,780,6,59,1203,8,1203,7,7
6.1,-117.0539474,48.4748039,"North America",9,6,70,91,1690,898,5900,780,6,59,1203,8,1203,7,7
0.4,-117.0397186,48.3161125,"North America",9,6,85,97,1728,922,5851,761,6,60,1146,10,1146,7,7
0.6,-117.0397186,48.3161125,"North America",9,6,85,97,1728,922,5851,761,6,60,1146,10,1146,7,7
2.4,-117.0397186,48.3161125,"North America",9,6,85,97,1728,922,5851,761,6,60,1146,10,1146,7,7
134.5,-117.0290833,48.0791397,"North America",3,6,91,102,2106,765,3894,701,7,60,890,1,890,7,7
34.8,-117.0144424,47.1866684,"North America",1,9,223,125,2938,794,3572,596,8,59,506,1,506,16,16
58.3,-117.0144424,47.1866684,"North America",1,9,223,125,2938,794,3572,596,8,59,506,1,506,16,16
0.8,-117.0116425,48.4218597,"North America",9,6,70,91,1563,898,5900,780,6,59,1203,8,1203,7,7
0.9,-117.0116425,48.4218597,"North America",9,6,70,91,1563,898,5900,780,6,59,1203,8,1203,7,7
1.1,-117.0116425,48.4218597,"North America",9,6,70,91,1563,898,5900,780,6,59,1203,8,1203,7,7
6.2,-117.0116425,48.4218597,"North America",9,6,70,91,1563,898,5900,780,6,59,1203,8,1203,7,7
7.7,-117.0116425,48.4218597,"North America",9,6,70,91,1563,898,5900,780,6,59,1203,8,1203,7,7
49,-117.0049973,44.9686127,"North America",2,6,189,93,1814,1089,5357,498,7,61,706,7,706,7,7
10.8,-116.9980545,47.1905556,"North America",1,9,223,125,2470,794,3572,596,8,59,506,1,506,16,16
10.9,-116.9980545,47.1905556,"North America",1,9,223,125,2470,794,3572,596,8,59,506,1,506,16,16
67.5,-116.9781418,47.3464737,"North America",3,6,250,123,2200,834,4377,641,8,61,604,2,604,16,16
83.3,-116.9781418,47.3464737,"North America",3,6,250,123,2200,834,4377,641,8,61,604,2,604,16,16
48.2,-116.9781189,47.3448296,"North America",3,6,250,123,2200,834,4377,641,8,61,604,2,604,16,16
54.2,-116.9781189,47.3448296,"North America",3,6,250,123,2200,834,4377,641,8,61,604,2,604,16,16
20.4,-116.9661102,47.1091652,"North America",1,9,170,123,2210,879,5842,652,8,60,603,4,603,16,16
80.2,-116.9661102,47.1091652,"North America",1,9,170,123,2210,879,5842,652,8,60,603,4,603,16,16
81.8,-116.9661102,47.1091652,"North America",1,9,170,123,2210,879,5842,652,8,60,603,4,603,16,16
14,-116.902626,35.3869133,"North America",7,14,87,146,11334,1026,1247,139,17,81,56,5,56,19,19
15,-116.902626,35.3869133,"North America",7,14,87,146,11334,1026,1247,139,17,81,56,5,56,19,19
5.4,-116.8883362,47.0562057,"North America",3,9,160,98,2064,925,4362,663,7,60,1286,7,1286,7,16
6.5,-116.8883362,47.0562057,"North America",3,9,160,98,2064,925,4362,663,7,60,1286,7,1286,7,16
8,-116.887764,35.33394241,"North America",7,14,87,146,8342,1026,1247,139,17,81,56,5,56,19,19
18,-116.887764,35.33394241,"North America",7,14,87,146,8342,1026,1247,139,17,81,56,5,56,19,19
22,-116.887764,35.33394241,"North America",7,14,87,146,8342,1026,1247,139,17,81,56,5,56,19,19
32,-116.8669052,35.5258255,"North America",9,14,105,144,7389,1111,1271,147,17,80,64,4,64,6,6
36,-116.8669052,35.5258255,"North America",9,14,105,144,7389,1111,1271,147,17,80,64,4,64,6,6
7,-116.8658752,35.36819077,"North America",1,14,84,147,8342,1030,1303,143,17,81,46,3,46,19,19
13,-116.8658752,35.36819077,"North America",1,14,84,147,8342,1030,1303,143,17,81,46,3,46,19,19
18,-116.8658752,35.36819077,"North America",1,14,84,147,8342,1030,1303,143,17,81,46,3,46,19,19
16,-116.8644333,35.51107788,"North America",9,14,105,144,7389,1111,1271,147,17,80,64,4,64,6,6
36,-116.8644333,35.51107788,"North America",9,14,105,144,7389,1111,1271,147,17,80,64,4,64,6,6
9,-116.8618469,35.51255035,"North America",9,14,105,144,7389,1111,1271,147,17,80,64,4,64,6,6
18,-116.8618469,35.51255035,"North America",9,14,105,144,7389,1111,1271,147,17,80,64,4,64,6,6
4,-116.8542252,45.7701111,"North America",2,6,225,111,1437,1227,4138,509,7,64,753,6,753,19,19
7.8,-116.8536682,46.8049736,"North America",9,6,173,104,1683,916,5735,696,7,61,1062,4,1062,19,19
9.6,-116.8536682,46.8049736,"North America",9,6,173,104,1683,916,5735,696,7,61,1062,4,1062,19,19
12.3,-116.8519135,47.0029716,"North America",3,6,159,97,2387,943,5906,698,7,60,1187,5,1187,7,7
25.4,-116.8519135,47.0029716,"North America",3,6,159,97,2387,943,5906,698,7,60,1187,5,1187,7,7
5.5,-116.8333893,47.0353317,"North America",3,6,159,97,2387,943,5906,698,7,60,1187,5,1187,7,7
5.6,-116.8333893,47.0353317,"North America",3,6,159,97,2387,943,5906,698,7,60,1187,5,1187,7,7
1.9,-116.8298874,47.0147781,"North America",3,6,159,97,1805,943,5906,698,7,60,1187,5,1187,7,7
29.8,-116.8298874,47.0147781,"North America",3,6,159,97,1805,943,5906,698,7,60,1187,5,1187,7,7
33.3,-116.8298874,47.0147781,"North America",3,6,159,97,1805,943,5906,698,7,60,1187,5,1187,7,7
20,-116.7969284,35.28174973,"North America",9,14,76,148,5402,1038,1198,147,17,80,33,2,33,19,19
44,-116.7969284,35.28174973,"North America",9,14,76,148,5402,1038,1198,147,17,80,33,2,33,19,19
9,-116.7899475,46.8053322,"North America",9,6,198,106,1734,897,6001,721,7,61,1299,3,1299,16,16
15.2,-116.7899475,46.8053322,"North America",9,6,198,106,1734,897,6001,721,7,61,1299,3,1299,16,16
18.1,-116.7816696,47.1488876,"North America",3,6,133,96,1944,979,5655,748,7,60,1316,4,1316,4,4
111.7,-116.7816696,47.1488876,"North America",3,6,133,96,1944,979,5655,748,7,60,1316,4,1316,4,4
7.3,-116.7597198,47.0094452,"North America",3,6,111,91,1805,992,5528,743,7,60,1519,7,1519,7,7
11.9,-116.7597198,47.0094452,"North America",3,6,111,91,1805,992,5528,743,7,60,1519,7,1519,7,7
26.4,-116.7277527,46.8661652,"North America",9,6,198,106,1805,897,6001,721,7,61,1299,3,1299,16,16
45.9,-116.7277527,46.8661652,"North America",9,6,198,106,1805,897,6001,721,7,61,1299,3,1299,16,16
19.9,-116.6968918,46.9936943,"North America",3,6,100,86,1947,1014,5842,784,7,60,1466,7,1466,7,4
40.7,-116.6968918,46.9936943,"North America",3,6,100,86,1947,1014,5842,784,7,60,1466,7,1466,7,4
70.2,-116.6516583,47.7899306,"North America",3,6,102,94,1653,893,6048,753,7,61,1398,10,1398,7,4
70.9,-116.6516583,47.7899306,"North America",3,6,102,94,1653,893,6048,753,7,61,1398,10,1398,7,4
