LONGITUDE,LATITUDE,p_avg,SOC,MAT,MAP,SAND,CLAY,PH,BEDROCK,SOIL.TYPE,DEPTH,NPP,SLOPE,ELEVATION,BIOMES,GEO3major
-65.820556,18.211667,6.53,9.210344553,24.91773224,1900.178955,387.676178,354.5349731,5.833994389,12,11,65,65535,3.630662473,149.4659882,13,Latin America and the Caribbean
-65.799167,18.187222,3.3205,9.210344553,24.91773224,1900.178955,387.676178,354.5349731,5.833994389,12,11,65,65535,3.630662473,149.4659882,13,Latin America and the Caribbean
-65.799164,18.187222,1.6155,9.210344553,24.91773224,1900.178955,387.676178,354.5349731,5.833994389,12,11,65,65535,3.630662473,149.4659882,13,Latin America and the Caribbean
-65.792889,18.311056,2.784000006,9.210344553,24.91773224,1900.178955,387.676178,354.5349731,5.833994389,12,11,65,65535,3.630662473,149.4659882,13,Latin America and the Caribbean
-65.792889,18.311056,2.7478,9.210344553,24.91773224,1900.178955,387.676178,354.5349731,5.833994389,12,11,65,65535,3.630662473,149.4659882,13,Latin America and the Caribbean
-65.784417,18.304278,2.823,9.210344553,24.91773224,1900.178955,387.676178,354.5349731,5.833994389,12,11,65,65535,3.630662473,149.4659882,13,Latin America and the Caribbean
-65.759389,18.269222,2.39955,9.210344553,24.91773224,1900.178955,387.676178,354.5349731,5.833994389,12,11,65,65535,3.630662473,149.4659882,13,Latin America and the Caribbean
-65.73,18.3,4.1925,9.210344553,24.91773224,1900.178955,387.676178,354.5349731,5.833994389,12,11,65,65535,3.630662473,149.4659882,13,Latin America and the Caribbean
-62.5,-10.5,2.467,5.527999997,24.51529312,1994.790039,540.6877441,250.2958221,4.886410236,8,5,65,8453,1.137837963,207.8332367,13,Latin America and the Caribbean
-62.5,-10.5,1.713,5.527999997,24.51529312,1994.790039,540.6877441,250.2958221,4.886410236,8,5,65,8453,1.137837963,207.8332367,13,Latin America and the Caribbean
-61.692,8.114,2.032,14.39700007,25.10297585,1589.132813,426.369873,330.6407471,5.06538868,8,8,65,65535,1.785233438,213.2138824,12,Latin America and the Caribbean
-61.5,-14.538,12.704,8.055999875,25.61082458,1392.564697,552.4024658,229.5728912,4.953407288,9,8,65,9948,0.486367148,208.6707458,12,Latin America and the Caribbean
-61.498,-14.538,5.976,8.055999875,25.61082458,1392.564697,552.4024658,229.5728912,4.953407288,9,8,65,9948,0.486367148,208.6707458,12,Latin America and the Caribbean
-61.403,6.102,3.134,12.79799938,24.90012932,1953.442505,439.7243042,305.1506042,4.964210987,9,11,65,12520,4.432456209,510.0452271,13,Latin America and the Caribbean
-61.3208,-15.1852,6.109864,9.399999976,25.48805618,1299.132446,577.2753296,226.7248077,5.045959473,9,10,65,10119,0.889056829,256.7246704,12,Latin America and the Caribbean
-61.2264,-16.4021,4.0055776,9.399999976,24.92300987,1140.828369,562.9117432,249.2108307,5.318224907,9,8,65,7594,0.973393804,402.5866394,12,Latin America and the Caribbean
-61.2264,-16.4021,2.5588662,9.399999976,24.92300987,1140.828369,562.9117432,249.2108307,5.318224907,9,8,65,7594,0.973393804,402.5866394,12,Latin America and the Caribbean
-61.148,-14.386,3.714,8.223999739,25.53692627,1491.703613,543.8756714,234.768219,4.796091557,9,11,65,9722,0.480377115,197.2592773,12,Latin America and the Caribbean
-61.14,-14.408,5.744,8.223999739,25.53692627,1491.703613,543.8756714,234.768219,4.796091557,9,11,65,9722,0.480377115,197.2592773,12,Latin America and the Caribbean
-61.138,-14.408,6.44,8.223999739,25.53692627,1491.703613,543.8756714,234.768219,4.796091557,9,11,65,9722,0.480377115,197.2592773,12,Latin America and the Caribbean
-60.928,-14.557,1.8,9.063999653,25.11684418,1469.72168,555.0235596,240.863205,4.971030712,9,5,65,9729,1.619399773,318.4819641,12,Latin America and the Caribbean
-60.8962,-14.6561,1.6382322,9.063999653,25.11684418,1469.72168,555.0235596,240.863205,4.971030712,9,5,65,9729,1.619399773,318.4819641,12,Latin America and the Caribbean
-60.8962,-14.6561,2.4273454,9.063999653,25.11684418,1469.72168,555.0235596,240.863205,4.971030712,9,5,65,9729,1.619399773,318.4819641,12,Latin America and the Caribbean
-60.832,-14.577,2.496,9.063999653,25.11684418,1469.72168,555.0235596,240.863205,4.971030712,9,5,65,9729,1.619399773,318.4819641,12,Latin America and the Caribbean
-60.8019,-18.4127,21.629156,9.194999933,25.67928314,957.0675049,547.0236816,261.1141968,5.428026199,5,10,65,6408,0.757560464,337.9472351,12,Latin America and the Caribbean
-60.8019,-18.4127,1.1121548,9.194999933,25.67928314,957.0675049,547.0236816,261.1141968,5.428026199,5,10,65,6408,0.757560464,337.9472351,12,Latin America and the Caribbean
-60.749,-14.561,9.572,9.063999653,25.11684418,1469.72168,555.0235596,240.863205,4.971030712,9,5,65,9729,1.619399773,318.4819641,12,Latin America and the Caribbean
-60.748,-14.568,3.424,9.063999653,25.11684418,1469.72168,555.0235596,240.863205,4.971030712,9,5,65,9729,1.619399773,318.4819641,12,Latin America and the Caribbean
-60.216,-2.609,3.54,28.23999882,26.53072357,2321.799561,507.3822632,302.802002,4.227540016,3,5,65,65535,0.881142179,60.00014877,12,Latin America and the Caribbean
-60.214,-2.609,3.076,28.23999882,26.53072357,2321.799561,507.3822632,302.802002,4.227540016,3,5,65,65535,0.881142179,60.00014877,12,Latin America and the Caribbean
-60.209,-2.607,3.076,28.23999882,26.53072357,2321.799561,507.3822632,302.802002,4.227540016,3,5,65,65535,0.881142179,60.00014877,12,Latin America and the Caribbean
-60.153,-2.628,1.8,28.23999882,26.53072357,2321.799561,507.3822632,302.802002,4.227540016,3,5,65,65535,0.881142179,60.00014877,12,Latin America and the Caribbean
-58.051583,-33.790528,45.387,25.49787283,17.44279861,1032.713135,395.068512,251.0994415,6.277318001,1,9,65,65535,0.37296592,28.30919647,6,Latin America and the Caribbean
-58.051582,-33.790527,45.73,25.49787283,17.44279861,1032.713135,395.068512,251.0994415,6.277318001,1,9,65,65535,0.37296592,28.30919647,6,Latin America and the Caribbean
-58.051582,-33.790527,45.387,25.49787283,17.44279861,1032.713135,395.068512,251.0994415,6.277318001,1,9,65,65535,0.37296592,28.30919647,6,Latin America and the Caribbean
-58.045334,-32.383251,15.203,20.40400028,18.16778755,1164.683838,317.515686,265.4372559,6.269905567,3,6,65,65535,0.391248696,30.91864204,6,Latin America and the Caribbean
-58.045333,-32.38325,15.203,20.40400028,18.16778755,1164.683838,317.515686,265.4372559,6.269905567,3,6,65,65535,0.391248696,30.91864204,6,Latin America and the Caribbean
-58.044724,-32.384472,25.15,20.40400028,18.16778755,1164.683838,317.515686,265.4372559,6.269905567,3,6,65,65535,0.391248696,30.91864204,6,Latin America and the Caribbean
-58.044722,-32.384472,25.15,20.40400028,18.16778755,1164.683838,317.515686,265.4372559,6.269905567,3,6,65,65535,0.391248696,30.91864204,6,Latin America and the Caribbean
-57.809029,-34.342362,43.28,25.20978212,17.11232185,1122.429077,388.0230103,255.9122467,6.341917038,8,6,65,65535,0.681462154,61.38302231,6,Latin America and the Caribbean
-57.809028,-34.342361,43.28,25.20978212,17.11232185,1122.429077,388.0230103,255.9122467,6.341917038,8,6,65,65535,0.681462154,61.38302231,6,Latin America and the Caribbean
-57.652389,-33.192585,11.92,27.14900017,17.61839104,1175.033569,369.4665833,264.9486694,6.274997234,1,9,65,65535,0.509629945,63.70836639,6,Latin America and the Caribbean
-57.652389,-33.192585,12.1895,27.14900017,17.61839104,1175.033569,369.4665833,264.9486694,6.274997234,1,9,65,65535,0.509629945,63.70836639,6,Latin America and the Caribbean
-57.652389,-33.192583,12.1895,27.14900017,17.61839104,1175.033569,369.4665833,264.9486694,6.274997234,1,9,65,65535,0.509629945,63.70836639,6,Latin America and the Caribbean
-57.634861,-31.400833,24.1455,28.28400135,18.91330338,1357.150024,403.1576843,272.8327637,6.175320148,2,12,65,65535,0.49894888,57.23046112,6,Latin America and the Caribbean
-57.621113,-31.845362,12.4835,16.47800088,18.47942162,1299.054199,375.4464722,278.5956116,6.153376579,3,9,65,5924,0.631216055,63.22999954,6,Latin America and the Caribbean
-57.621111,-31.845361,12.4835,16.47800088,18.47942162,1299.054199,375.4464722,278.5956116,6.153376579,3,9,65,5924,0.631216055,63.22999954,6,Latin America and the Caribbean
-57.586389,-30.467,24.758,16.0010004,19.87651253,1423.107178,417.8815918,243.7001648,6.067028046,3,10,65,65535,0.298844612,61.41589737,6,Latin America and the Caribbean
-57.586388,-30.466999,22.21,16.0010004,19.87651253,1423.107178,417.8815918,243.7001648,6.067028046,3,10,65,65535,0.298844612,61.41589737,6,Latin America and the Caribbean
-57.586388,-30.466999,24.758,16.0010004,19.87651253,1423.107178,417.8815918,243.7001648,6.067028046,3,10,65,65535,0.298844612,61.41589737,6,Latin America and the Caribbean
-57.144333,-31.257084,8,37.78800249,18.79642868,1375.91748,376.3323364,305.8470764,6.065842628,2,12,65,6222,0.546229381,107.0908203,6,Latin America and the Caribbean
-57.144333,-31.257084,10.94,37.78800249,18.79642868,1375.91748,376.3323364,305.8470764,6.065842628,2,12,65,6222,0.546229381,107.0908203,6,Latin America and the Caribbean
-57.144333,-31.257083,10.94,37.78800249,18.79642868,1375.91748,376.3323364,305.8470764,6.065842628,2,12,65,6222,0.546229381,107.0908203,6,Latin America and the Caribbean
-56.861832,-33.664417,11.43,33.89199972,16.96743393,1258.974976,386.6116943,278.1500854,6.263848305,8,6,65,7038,0.707321668,115.3325729,6,Latin America and the Caribbean
-56.861832,-33.664417,11.724,33.89199972,16.96743393,1258.974976,386.6116943,278.1500854,6.263848305,8,6,65,7038,0.707321668,115.3325729,6,Latin America and the Caribbean
-56.861831,-33.664417,11.724,33.89199972,16.96743393,1258.974976,386.6116943,278.1500854,6.263848305,8,6,65,7038,0.707321668,115.3325729,6,Latin America and the Caribbean
-55.937,-9.601,2.09,26.32600069,26.6344471,2199.399658,572.5465088,244.7198639,4.712663651,9,8,65,8265,1.011069599,288.0378723,13,Latin America and the Caribbean
-55.908474,-34.641804,21.23,20.10476351,16.42085457,1121.660767,400.454071,254.3059692,6.212427616,1,6,65,65535,0.644526488,43.020401,6,Latin America and the Caribbean
-55.908474,-34.641804,20.25,20.10476351,16.42085457,1121.660767,400.454071,254.3059692,6.212427616,1,6,65,65535,0.644526488,43.020401,6,Latin America and the Caribbean
-55.908472,-34.641806,24.8707,20.10476351,16.42085457,1121.660767,400.454071,254.3059692,6.212427616,1,6,65,65535,0.644526488,43.020401,6,Latin America and the Caribbean
-55.823029,-31.71175,3.59,12.40200043,18.16627312,1308.755249,431.259552,264.0793152,5.557008743,1,10,65,6920,0.803429222,146.071106,6,Latin America and the Caribbean
-55.823028,-31.71175,3.59,12.40200043,18.16627312,1308.755249,431.259552,264.0793152,5.557008743,1,10,65,6920,0.803429222,146.071106,6,Latin America and the Caribbean
-55.653194,-31.201584,13.88,11.25100017,18.20469856,1422.511108,451.3511047,274.5208435,5.361385345,5,12,65,6788,1.413037773,201.0906372,6,Latin America and the Caribbean
-55.653194,-31.201584,13.2675,11.25100017,18.20469856,1422.511108,451.3511047,274.5208435,5.361385345,5,12,65,6788,1.413037773,201.0906372,6,Latin America and the Caribbean
-55.653194,-31.201583,13.2675,11.25100017,18.20469856,1422.511108,451.3511047,274.5208435,5.361385345,5,12,65,6788,1.413037773,201.0906372,6,Latin America and the Caribbean
-55.576111,-33.045528,24.121,36.36700153,16.98034096,1238.831665,405.9707642,275.7941589,6.155451775,3,6,65,7299,0.492824053,133.082016,6,Latin America and the Caribbean
-55.576111,-33.045528,21.72,36.36700153,16.98034096,1238.831665,405.9707642,275.7941589,6.155451775,3,6,65,7299,0.492824053,133.082016,6,Latin America and the Caribbean
-55.325,-11.411,1.539,33.6619997,25.3263855,1877.186646,604.7047729,222.6119843,4.712594032,3,5,65,8004,1.041734165,346.4690857,12,Latin America and the Caribbean
-55.137767,5.7825,5.8325,55.54791927,26.88453102,2112.501709,473.6483765,260.4910889,4.612599373,3,13,65,10569,0.007121162,8.318405151,13,Latin America and the Caribbean
-55.120933,5.462517,3.037085,21.42300129,26.68450737,2271.836914,526.1300659,252.3859863,4.475757122,8,8,65,65535,0.989875757,36.81339264,13,Latin America and the Caribbean
-55.09725,5.111817,2.65615,21.42300129,26.68450737,2271.836914,526.1300659,252.3859863,4.475757122,8,8,65,65535,0.989875757,36.81339264,13,Latin America and the Caribbean
-55,-2.83333,7.484,8.748999834,25.81231117,1909.019775,464.1107178,380.6298523,4.566510201,3,5,65,65535,1.158882571,84.80355072,13,Latin America and the Caribbean
-54.955,-2.851,2.67,8.748999834,25.81231117,1909.019775,464.1107178,380.6298523,4.566510201,3,5,65,65535,1.158882571,84.80355072,13,Latin America and the Caribbean
-54.9528,-3.22751,1.1121548,8.560000062,25.70442772,1802.065308,490.5234375,368.690094,4.274633408,3,5,65,7897,1.376803195,131.3096466,12,Latin America and the Caribbean
-54.9528,-2.75132,2.9534228,8.748999834,25.81231117,1909.019775,464.1107178,380.6298523,4.566510201,3,5,65,65535,1.158882571,84.80355072,13,Latin America and the Caribbean
-54.942,-3.31,1.046,8.560000062,25.70442772,1802.065308,490.5234375,368.690094,4.274633408,3,5,65,7897,1.376803195,131.3096466,12,Latin America and the Caribbean
-54.9057,-2.38095,2.1643096,10.71799994,26.50946617,1805.040283,333.4947815,270.5880127,5.060190201,1,13,65,65535,0.512076382,35.34636307,0,Latin America and the Caribbean
-54.671806,-32.327946,11.43,14.90100026,17.7347641,1296.41333,367.60495,273.8959656,6.273304939,3,9,65,7498,0.541341204,132.7824097,6,Latin America and the Caribbean
-54.671806,-32.327946,12.3855,14.90100026,17.7347641,1296.41333,367.60495,273.8959656,6.273304939,3,9,65,7498,0.541341204,132.7824097,6,Latin America and the Caribbean
-54.671806,-32.327944,12.3855,14.90100026,17.7347641,1296.41333,367.60495,273.8959656,6.273304939,3,9,65,7498,0.541341204,132.7824097,6,Latin America and the Caribbean
-54.668026,-32.809055,35.44,33.42000008,16.76136017,1289.998657,466.7302551,251.3032684,5.513443947,8,9,65,7622,1.295134996,188.8468781,6,Latin America and the Caribbean
-54.493195,-33.256668,23.68,24.66400146,16.99357033,1314.568359,406.813324,246.0429077,5.954896927,9,9,65,65535,0.550158697,59.65642929,6,Latin America and the Caribbean
-54.493195,-33.256668,25.297,24.66400146,16.99357033,1314.568359,406.813324,246.0429077,5.954896927,9,9,65,65535,0.550158697,59.65642929,6,Latin America and the Caribbean
-54.493194,-33.256667,25.297,24.66400146,16.99357033,1314.568359,406.813324,246.0429077,5.954896927,9,9,65,65535,0.550158697,59.65642929,6,Latin America and the Caribbean
-53.932415,-33.237862,51.61,18.51800084,17.16002846,1257.051392,385.7122498,246.8478394,6.459320545,1,10,65,65535,0.052003141,13.35937023,6,Latin America and the Caribbean
-53.932415,-33.237862,46.4895,18.51800084,17.16002846,1257.051392,385.7122498,246.8478394,6.459320545,1,10,65,65535,0.052003141,13.35937023,6,Latin America and the Caribbean
-52.3113,-14.6032,2.5588662,8.952000141,24.70385361,1553.552002,632.204895,214.7142487,5.379970074,1,8,65,7871,1.088851517,329.3124695,12,Latin America and the Caribbean
-52.2642,-14.7619,2.9534228,8.952000141,24.70385361,1553.552002,632.204895,214.7142487,5.379970074,1,8,65,7871,1.088851517,329.3124695,12,Latin America and the Caribbean
-52.19,-0.894,0.814,7.930000424,26.1318512,2394.063232,472.7258911,353.7664795,4.37319088,3,5,65,7852,1.487140847,83.60237122,13,Latin America and the Caribbean
-52.0755,-14.7619,2.4273483,8.952000141,24.70385361,1553.552002,632.204895,214.7142487,5.379970074,1,8,65,7871,1.088851517,329.3124695,12,Latin America and the Caribbean
-51.8396,-12.7513,1.901268,9.510999918,25.59967995,1580.749756,657.55896,200.6265717,5.105577469,3,8,65,7718,1.054568475,328.0687866,12,Latin America and the Caribbean
-51.6981,-12.7513,1.462871133,9.510999918,25.59967995,1580.749756,657.55896,200.6265717,5.105577469,3,8,65,7718,1.054568475,328.0687866,12,Latin America and the Caribbean
-51.64194,-17.93778,2.322,13.40399981,21.94501114,1648.188354,433.9578247,391.2950134,5.314045906,3,5,65,7576,2.313801025,796.6033325,13,Latin America and the Caribbean
-51.64194,-17.93778,4.004,13.40399981,21.94501114,1648.188354,433.9578247,391.2950134,5.314045906,3,5,65,7576,2.313801025,796.6033325,13,Latin America and the Caribbean
-51.463,-1.737,3.482,8.488000035,26.15069199,2275.029785,373.0406494,301.7614441,4.388983727,1,11,65,65535,0.142227782,12.81590748,13,Latin America and the Caribbean
-51.462,-1.736,2.612,8.488000035,26.15069199,2275.029785,373.0406494,301.7614441,4.388983727,1,11,65,65535,0.142227782,12.81590748,13,Latin America and the Caribbean
-50.78444,-21.24667,5.396,5.29399991,22.14674568,1171.971924,658.3283081,212.9041443,5.300148964,3,10,65,65535,1.229423137,389.842041,13,Latin America and the Caribbean
-49.63111,-23.08556,6.788,14.31699991,20.3218708,1333.368286,431.0221863,374.7557068,5.274990559,2,5,65,65535,2.579803059,554.0925903,13,Latin America and the Caribbean
-45.4,-3.6,5.512,4.530000091,26.95305252,1785.043091,462.8356934,244.6669617,4.907917023,3,11,65,65535,0.211626186,24.21981621,12,Latin America and the Caribbean
-45.4,-3.6,4.874,4.530000091,26.95305252,1785.043091,462.8356934,244.6669617,4.907917023,3,11,65,65535,0.211626186,24.21981621,12,Latin America and the Caribbean
-40.17,-7.82,4.912666667,4.273999929,24.07135582,720.2849731,602.3582764,219.6082764,5.832480431,1,10,65,3604,1.51824846,615.8678589,12,Latin America and the Caribbean
-39.58,-8.08,8.856666667,7.269999981,24.70196915,553.0033569,595.010498,208.6619873,5.940529823,8,10,65,2317,0.979950451,414.550293,9,Latin America and the Caribbean
-37.25,-6.56667,2.206,12.00000048,26.5043335,744.7641602,609.3779907,191.6230011,6.124170303,8,10,65,65535,1.398669228,273.7440796,12,Latin America and the Caribbean
-16.85,14.75,2.844,4.871000051,26.64574242,491.667511,804.821228,104.1424255,6.013058186,3,10,65,3126,0.158032608,30.72182846,12,Africa
-16.495747,14.668462,4.619,1.982000023,27.20975685,476.4638977,851.9042969,69.0813446,5.611598492,3,10,65,65535,0.005871362,28.497015,12,Africa
-15.78333,13.75,1.162,7.134000063,27.42838478,673.5758057,768.1473999,123.6077652,5.502613544,3,10,65,65535,0.287158264,23.72530937,12,Africa
-15.700601,14.741607,5.109,1.807999909,27.64113808,485.2366638,831.8247681,80.39716339,5.688577175,3,10,65,65535,0.014552483,40.13935852,12,Africa
-8.85,32.349998,39.36,7.63899982,18.40216255,329.9322205,416.1706848,287.1423035,7.92256403,6,11,65,65535,1.248050228,253.2241974,7,Africa
-8.85,32.349998,23.925,7.63899982,18.40216255,329.9322205,416.1706848,287.1423035,7.92256403,6,11,65,65535,1.248050228,253.2241974,7,Africa
-8.22563,12.615735,9.127,13.40600014,26.94300842,902.8822021,467.8669128,241.5269623,6.197254181,8,12,65,65535,1.825751459,402.4564209,12,Africa
-7.983333,12.666667,6.775,9.973999858,27.45525551,834.8452759,477.1861877,228.8074646,6.029399395,1,12,65,65535,1.001960715,369.9414368,12,Africa
-7.983333,12.666667,10.842,9.973999858,27.45525551,834.8452759,477.1861877,228.8074646,6.029399395,1,12,65,65535,1.001960715,369.9414368,12,Africa
-7.983333,12.666667,5.4275,9.973999858,27.45525551,834.8452759,477.1861877,228.8074646,6.029399395,1,12,65,65535,1.001960715,369.9414368,12,Africa
-7.983333,12.666667,23.9495,9.973999858,27.45525551,834.8452759,477.1861877,228.8074646,6.029399395,1,12,65,65535,1.001960715,369.9414368,12,Africa
-7.983333,12.666667,5.9665,9.973999858,27.45525551,834.8452759,477.1861877,228.8074646,6.029399395,1,12,65,65535,1.001960715,369.9414368,12,Africa
-7.983333,12.666667,5.305,9.973999858,27.45525551,834.8452759,477.1861877,228.8074646,6.029399395,1,12,65,65535,1.001960715,369.9414368,12,Africa
-7.643394,12.735174,3.933,9.973999858,27.45525551,834.8452759,477.1861877,228.8074646,6.029399395,1,12,65,65535,1.001960715,369.9414368,12,Africa
-7.559444,5.5475,5.2511,7.048000097,25.64489746,2074.518799,593.3845825,201.794632,4.916899681,8,8,65,7290,0.78920176,199.3810425,13,Africa
-7.480278,5.444444,29.90055,8.889999986,25.73220444,1947.340332,613.6746216,201.6519012,5.017329216,8,8,65,7043,1.082961339,132.1980286,13,Africa
-7.383333,33.150002,30.05,7.940999866,17.24575043,408.3794556,362.2201538,321.6439819,7.510129929,4,10,65,65535,1.741107131,373.5865479,7,Africa
-7.383333,33.150002,20.495,7.940999866,17.24575043,408.3794556,362.2201538,321.6439819,7.510129929,4,10,65,65535,1.741107131,373.5865479,7,Africa
-5.210277,10.665191,7.559,8.82799983,26.63937759,1097.653564,595.6035156,188.3725586,5.928072929,2,10,65,65535,1.297704914,422.7084045,12,Africa
-5.14425,10.717567,6.383,8.82799983,26.63937759,1097.653564,595.6035156,188.3725586,5.928072929,2,10,65,65535,1.297704914,422.7084045,12,Africa
-2.530722,5.071361,6.2066,6.161855459,26.62705994,1862.441528,613.8972778,209.2009735,5.047273159,8,5,65,65535,1.021648985,59.57323074,13,Africa
-2.530722,5.071361,6.775,6.161855459,26.62705994,1862.441528,613.8972778,209.2009735,5.047273159,8,5,65,65535,1.021648985,59.57323074,13,Africa
-1.66,6.672778,76.2276,10.31999946,25.69590759,1335.501099,589.8740845,197.5510101,5.459433079,8,8,65,65535,1.277011467,268.3270569,13,Africa
-1.66,6.672778,111.830997,10.31999946,25.69590759,1335.501099,589.8740845,197.5510101,5.459433079,8,8,65,65535,1.277011467,268.3270569,13,Africa
-1.65,6.672778,5.1433,10.31999946,25.69590759,1335.501099,589.8740845,197.5510101,5.459433079,8,8,65,65535,1.277011467,268.3270569,13,Africa
-1.483639,7.319861,7.3491,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,8,11,65,65535,1.461152341,210.1078186,13,Africa
-1.483639,7.319861,6.822,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,8,11,65,65535,1.461152341,210.1078186,13,Africa
-1.46325,7.332417,4.3035,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,8,11,65,65535,1.461152341,210.1078186,13,Africa
-1.46325,7.332417,4.423000023,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,8,11,65,65535,1.461152341,210.1078186,13,Africa
-1.46325,7.332417,5.424000092,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,8,11,65,65535,1.461152341,210.1078186,13,Africa
-1.46325,7.332417,4.11825,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,8,11,65,65535,1.461152341,210.1078186,13,Africa
-1.456056,7.325639,4.6654,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,8,11,65,65535,1.461152341,210.1078186,13,Africa
-1.456056,7.325639,4.521000047,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,8,11,65,65535,1.461152341,210.1078186,13,Africa
-1.456056,7.325639,5.232000046,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,8,11,65,65535,1.461152341,210.1078186,13,Africa
-1.456056,7.325639,4.4903,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,8,11,65,65535,1.461152341,210.1078186,13,Africa
-1.317694,7.445333,3.7254,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,8,11,65,65535,1.461152341,210.1078186,13,Africa
-1.317694,7.445334,3.639000012,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,8,11,65,65535,1.461152341,210.1078186,13,Africa
-1.317694,7.445334,3.6,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,8,11,65,65535,1.461152341,210.1078186,13,Africa
-1.317694,7.445334,3.681025,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,8,11,65,65535,1.461152341,210.1078186,13,Africa
-1.31575,7.444972,3.8805,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,8,11,65,65535,1.461152341,210.1078186,13,Africa
-1.31575,7.444972,4.26205,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,8,11,65,65535,1.461152341,210.1078186,13,Africa
-1.310194,7.327889,4.9944,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,8,11,65,65535,1.461152341,210.1078186,13,Africa
-1.310194,7.327889,4.668000023,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,8,11,65,65535,1.461152341,210.1078186,13,Africa
-1.310194,7.327889,4.895999908,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,8,11,65,65535,1.461152341,210.1078186,13,Africa
-1.310194,7.327889,4.7136,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,8,11,65,65535,1.461152341,210.1078186,13,Africa
-1.225037,10.951957,5.305,6.622999907,28.39910698,975.5671997,585.9196777,190.2009735,6.345621109,8,10,65,65535,0.63291807,217.8033447,12,Africa
-0.920833,6.158056,3.7027,11.0800004,25.44150543,1534.517822,576.7716675,229.0886993,5.307106972,8,8,65,65535,2.340839987,232.034256,13,Africa
-0.359662,11.274525,6.481,8.605999947,28.25175285,871.1519165,578.5547485,195.0776978,6.235781193,8,12,65,65535,0.694342105,249.261673,12,Africa
-0.298612,11.826517,5.844,8.183999658,28.24129295,821.8130493,606.2589722,170.2633972,6.209890366,8,10,65,65535,0.529301397,278.0716248,12,Africa
0.263428,10.896208,5.109,10.68799973,28.24846268,1030.987183,668.7086792,147.9253387,6.255455971,8,10,65,65535,1.25481963,216.6204529,12,Africa
0.316666667,11.98333333,3.737,9.075999856,28.35123444,825.5275269,588.2957153,191.2119446,6.280912876,8,10,65,65535,0.560075276,275.2113342,12,Africa
0.383333333,10.28333333,4.08,9.839000106,28.12526131,1074.239136,587.0003052,169.4589844,6.069346428,8,12,65,65535,0.805757157,179.3885956,12,Africa
0.511982,12.119105,10.842,7.071000338,28.27692223,726.256958,564.8458252,210.7825165,6.18459177,8,12,65,65535,0.362874202,275.5911255,12,Africa
1.093495,9.649604,3.59,8.727999926,26.77764702,1235.414673,632.5321655,175.3667297,5.931084156,8,12,65,65535,1.952325564,352.5166016,12,Africa
1.583333333,8.75,4.962,7.940000296,26.33786774,1116.580322,625.2752075,180.8701019,5.756239414,8,10,65,4599,0.732291826,300.1679688,12,Africa
1.615758,12.895506,4.913,7.652000189,28.68963814,621.6264038,677.5342407,151.8323212,5.870357037,8,12,65,65535,0.450488256,247.4840393,12,Africa
2.083333,13.533333,6.922,3.49999994,29.30521393,424.9286194,777.8607788,114.6750031,5.669697762,1,10,65,150,0.695930259,245.7254639,12,Africa
2.083333,13.533333,6.383,3.49999994,29.30521393,424.9286194,777.8607788,114.6750031,5.669697762,1,10,65,150,0.695930259,245.7254639,12,Africa
2.083333,13.533333,8.833,3.49999994,29.30521393,424.9286194,777.8607788,114.6750031,5.669697762,1,10,65,150,0.695930259,245.7254639,12,Africa
2.083333,13.533333,10.9645,3.49999994,29.30521393,424.9286194,777.8607788,114.6750031,5.669697762,1,10,65,150,0.695930259,245.7254639,12,Africa
2.083333,13.533333,4.717,3.49999994,29.30521393,424.9286194,777.8607788,114.6750031,5.669697762,1,10,65,150,0.695930259,245.7254639,12,Africa
2.083333,13.533333,5.305,3.49999994,29.30521393,424.9286194,777.8607788,114.6750031,5.669697762,1,10,65,150,0.695930259,245.7254639,12,Africa
2.083333,13.533333,5.599,3.49999994,29.30521393,424.9286194,777.8607788,114.6750031,5.669697762,1,10,65,150,0.695930259,245.7254639,12,Africa
2.283333333,13.23333333,4.472,3.889999986,29.21333122,526.2191772,730.2828369,139.7787628,5.449410915,3,10,65,65535,0.627391688,236.3892822,12,Africa
