"gbifID","p_avg","LATITUDE","LONGITUDE","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
3308117298,18.87599843,19.55,-104.05,"8016518a-f762-11e1-a439-00145eb45e9a","urn:catalog:IBUNAM:MEXU:1307600:3dd16f464198a75da46cba1fde19bd2c","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",9,4,250,116,21,1796,10906,1119,17,62,478,18,478,17,17
3308095979,18.21436113,18.333,-100.083,"8016518a-f762-11e1-a439-00145eb45e9a","urn:catalog:IBUNAM:MEXU:1254975:78db93efe872dd9819e1ff0693b76542","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",6,3,273,115,53,1363,9965,1146,23,62,435,11,435,17,17
3308059568,16.40001522,19.90028,-104.12222,"8016518a-f762-11e1-a439-00145eb45e9a","urn:catalog:IBUNAM:MEXU:1224065:950424e7299f42afcc6cc2a683b8a53e","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",6,3,284,121,58,1325,7763,896,21,61,296,9,296,19,19
3308030416,13.83828019,17.2875,-99.48194,"8016518a-f762-11e1-a439-00145eb45e9a","urn:catalog:IBUNAM:MEXU:1085367:c7d8521efdc912bee2fa27637811432c","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",11,4,256,128,112,874,12282,1419,24,55,368,9,368,25,19
3308023820,18.11614288,17.325,-99.46667,"8016518a-f762-11e1-a439-00145eb45e9a","urn:catalog:IBUNAM:MEXU:1074529:947e7417310a88da07063a0562831682","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",6,4,255,117,112,892,14042,1397,24,56,383,13,383,25,25
3308017985,20.64183489,18.77389,-100.43139,"8016518a-f762-11e1-a439-00145eb45e9a","urn:catalog:IBUNAM:MEXU:1074523:9a546e4065754be2204007b7516b97d0","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",3,3,283,134,361,752,9711,1228,25,66,308,9,308,17,17
3308000102,23.72629826,18.4125,-99.91667,"8016518a-f762-11e1-a439-00145eb45e9a","urn:catalog:IBUNAM:MEXU:1074533:c1871252b833ae2685094ddf599de0f1","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",8,3,298,124,7,1614,13750,1130,22,65,341,7,341,25,17
3307983779,13.83828019,17.2875,-99.48194,"8016518a-f762-11e1-a439-00145eb45e9a","urn:catalog:IBUNAM:MEXU:1034732:4993e8b2b8ef4c3a75f21a2ac837e309","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",11,4,256,128,112,874,12282,1419,24,55,368,9,368,25,19
3307928175,18.68389561,18.492,-99.908,"8016518a-f762-11e1-a439-00145eb45e9a","urn:catalog:IBUNAM:MEXU:905693:3166c1f9f3fcbdc4ba5940295f0c32c4","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",8,3,294,122,9,1606,11019,1196,21,64,333,6,333,25,17
3307906777,19.05867078,18.4,-99.933,"8016518a-f762-11e1-a439-00145eb45e9a","urn:catalog:IBUNAM:MEXU:803572:ea0fc0238372b0278c197ab97bebd82c","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",6,3,290,125,7,1487,9427,1139,22,64,341,10,341,25,25
3307906740,23.5333086,18.417,-99.9,"8016518a-f762-11e1-a439-00145eb45e9a","urn:catalog:IBUNAM:MEXU:802678:12bfe3eabfaeab25afb4e2d27474f6a4","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",8,3,298,124,5,1614,13750,1130,22,65,341,7,341,17,17
3307869760,23.5333086,18.417,-99.9,"8016518a-f762-11e1-a439-00145eb45e9a","urn:catalog:IBUNAM:MEXU:741813:9646a7d59936185c71b85a9cf9f0c0e1","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",8,3,298,124,5,1614,13750,1130,22,65,341,7,341,17,17
3307868332,23.5333086,18.417,-99.9,"8016518a-f762-11e1-a439-00145eb45e9a","urn:catalog:IBUNAM:MEXU:741812:c5bbe1b0891aed649c5536929376b8f8","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",8,3,298,124,5,1614,13750,1130,22,65,341,7,341,17,17
3307788687,13.13775172,19.44583,-103.96944,"8016518a-f762-11e1-a439-00145eb45e9a","urn:catalog:IBUNAM:MEXU:546196:dafcc07b874c341f959898bc3485dff6","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",5,3,254,111,99,1837,10279,1062,18,61,493,9,493,19,19
3307589404,13.13775172,19.44611,-103.96944,"8016518a-f762-11e1-a439-00145eb45e9a","urn:catalog:IBUNAM:MEXU:2599:65a0cd6bd8f2180491bd5cb2ca42e346","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",5,3,254,111,99,1837,10279,1062,18,61,493,9,493,19,19
3307586400,13.83828019,17.2875,-99.48194,"8016518a-f762-11e1-a439-00145eb45e9a","urn:catalog:IBUNAM:MEXU:2490:3c9f9172db7b6e3bb6034a0431ba584c","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",11,4,256,128,112,874,12282,1419,24,55,368,9,368,25,19
3307583397,18.68389561,18.48472,-99.90138,"8016518a-f762-11e1-a439-00145eb45e9a","urn:catalog:IBUNAM:MEXU:2579:d593473051911cc061fa8f4647cb1aa2","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",8,3,294,122,9,1606,11019,1196,21,64,333,6,333,25,17
3307583392,16.40001522,19.90027,-104.12222,"8016518a-f762-11e1-a439-00145eb45e9a","urn:catalog:IBUNAM:MEXU:2485:470055f4f2944fb28c706388b7b795e5","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",6,3,284,121,58,1325,7763,896,21,61,296,9,296,19,19
3307581400,23.23830646,18.33333,-99.81666,"8016518a-f762-11e1-a439-00145eb45e9a","urn:catalog:IBUNAM:MEXU:2549:6bcb5874ae1ee2b4b0051efec1264f00","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",3,3,305,120,10,1452,10313,1111,22,66,344,10,344,17,21
3043512803,18.44860109,18.33,-100.08,"821cc27a-e3bb-4bc5-ac34-89ada245069d","http://n2t.net/ark:/65665/3ce83a533-cc74-449b-899d-ca53e1605003","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley","MX",3,3,301,120,53,1340,10292,1084,23,64,348,13,348,17,21
2998357785,24.97180501,18.33,-100,"ebed4456-76d2-408c-8467-fd66be066521","2810503","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis L.","L.","MX",3,4,289,122,23,1403,54985,1066,23,66,348,9,348,25,25
2974106421,19.03744963,34.413786,-119.848631,"62cccd4d-eafc-4287-a070-5701aa6ef4a2","f31027b6-2363-4c4f-8669-ccb8496e77d7","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","H.H. Iltis & Doebley","US",1,13,239,127,905,82,65535,458,16,66,549,4,549,16,16
2629766235,16.1871471,19.566667,-100.916667,"98c51784-da02-4f0e-81a4-f3635cb3cba7","urn:catalog:INECOL:XAL:XAL0146114:f505e4e4fb33cb52a13d69ae1d210b1e","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",3,4,311,122,34,1371,9994,914,21,58,435,15,435,25,25
2629751140,16.1871471,19.566667,-100.916667,"98c51784-da02-4f0e-81a4-f3635cb3cba7","urn:catalog:INECOL:XAL:XAL0146113:3da58894f0d3e0200f0eb2e2f2022cbd","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",3,4,311,122,34,1371,9994,914,21,58,435,15,435,25,25
2629745403,18.21436113,18.333333,-100.083333,"98c51784-da02-4f0e-81a4-f3635cb3cba7","urn:catalog:INECOL:XAL:XAL0106631:c8e815220aa226ebd581689f77ffbb60","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",6,3,273,115,53,1363,9965,1146,23,62,435,11,435,17,17
2629672971,19.05867078,18.4,-99.933333,"98c51784-da02-4f0e-81a4-f3635cb3cba7","urn:catalog:INECOL:XAL:P15993:fae54f902475271e9c047900007f2f91","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",6,3,290,125,7,1487,9427,1139,22,64,341,10,341,25,25
2629669975,23.5333086,18.416667,-99.9,"98c51784-da02-4f0e-81a4-f3635cb3cba7","urn:catalog:INECOL:XAL:P15992:2a895d28cf0a0685207ad842dd618657","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",8,3,298,124,5,1614,13750,1130,22,65,341,7,341,17,17
2629509009,16.1871471,19.566667,-100.916667,"98c51784-da02-4f0e-81a4-f3635cb3cba7","urn:catalog:INECOL:XAL:P16000:86d14256cce5c08f31e24d425c207aef","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",3,4,311,122,34,1371,9994,914,21,58,435,15,435,25,25
2629507915,23.23830646,18.333333,-99.816667,"98c51784-da02-4f0e-81a4-f3635cb3cba7","urn:catalog:INECOL:XAL:P15985:6205edcb5086aa304718d956037fb751","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",3,3,305,120,10,1452,10313,1111,22,66,344,10,344,17,21
2629505928,17.29330113,18.416667,-100.066667,"98c51784-da02-4f0e-81a4-f3635cb3cba7","urn:catalog:INECOL:XAL:P15995:2a9c04c3c2b6c79fb24e693f470154a6","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",6,3,273,115,18,1363,9965,1146,23,62,435,11,435,21,17
2629504105,22.70654985,20.366667,-102.183333,"98c51784-da02-4f0e-81a4-f3635cb3cba7","urn:catalog:INECOL:XAL:P19819:c3521b05f369f4a3dbea4659862f81b5","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",2,3,345,133,97,1706,6225,772,19,65,223,2,223,30,30
2629500986,18.87599843,19.55,-104.05,"98c51784-da02-4f0e-81a4-f3635cb3cba7","urn:catalog:INECOL:XAL:P16042:3b42e07ed3bdfe90ebd700da4d0f46ff","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",9,4,250,116,21,1796,10906,1119,17,62,478,18,478,17,17
2629479401,11.16129382,19.516667,-96.941667,"98c51784-da02-4f0e-81a4-f3635cb3cba7","urn:catalog:INECOL:XAL:68375:6c234f9a97d792dac08dd0fa4ef02189","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","Iltis & Doebley, 1980","MX",11,2,264,93,175,1479,15100,1575,18,55,469,4,469,4,4
2513654877,19.05867078,18.4,-99.933333,"15f819bd-6612-4447-854b-14d12ee1022d","https://data.biodiversitydata.nl/naturalis/specimen/L.1352260","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays L. subsp. parviglumis Iltis & Doebley","Iltis & Doebley","MX",6,3,290,125,7,1487,9427,1139,22,64,341,10,341,25,25
2513654333,19.05867078,18.4,-99.933333,"15f819bd-6612-4447-854b-14d12ee1022d","https://data.biodiversitydata.nl/naturalis/specimen/L.1352259","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays L. subsp. parviglumis Iltis & Doebley","Iltis & Doebley","MX",6,3,290,125,7,1487,9427,1139,22,64,341,10,341,25,25
2513653250,16.1871471,19.566667,-100.916667,"15f819bd-6612-4447-854b-14d12ee1022d","https://data.biodiversitydata.nl/naturalis/specimen/L.1352258","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays L. subsp. parviglumis Iltis & Doebley","Iltis & Doebley","MX",3,4,311,122,34,1371,9994,914,21,58,435,15,435,25,25
2268855790,22.90272799,17.567778,-99.519167,"7bd65a7a-f762-11e1-a439-00145eb45e9a","urn:catalog:MO:Tropicos:100956261","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis Iltis & Doebley","Iltis & Doebley","MX",1,4,267,127,9,1542,58387,941,22,63,359,11,359,19,19
2265434236,23.23830646,18.333334,-99.800003,"a36438d0-bec7-4b7b-9bfa-2c31e7610c39","9f531127-d1d7-4a04-be6a-7cd6adbc4dab","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis","H.H. Iltis & Doebley","MX",3,3,305,120,10,1452,10313,1111,22,66,344,10,344,17,21
218889940,18.21436113,18.333333,-100.083333,"8501be96-f762-11e1-a439-00145eb45e9a","","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays ssp. parviglumis H.H. Iltis & Doebley","L.","MX",6,3,273,115,53,1363,9965,1146,23,62,435,11,435,17,17
1999166357,18.21436113,18.333333,-100.08333,"861e6afe-f762-11e1-a439-00145eb45e9a","c2e8d088-f6c8-40a3-a576-e543be6f8461","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis H. H. Iltis & Doebley","H. H. Iltis & Doebley","MX",6,3,273,115,53,1363,9965,1146,23,62,435,11,435,17,17
1998611497,18.21436113,18.333333,-100.08333,"861e6afe-f762-11e1-a439-00145eb45e9a","45e99d00-9a91-4414-9c26-28794c852904","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mays","parviglumis","SUBSPECIES","Zea mays subsp. parviglumis Iltis & Doebley","Zea mays subsp. parviglumis H. H. Iltis & Doebley","H. H. Iltis & Doebley","MX",6,3,273,115,53,1363,9965,1146,23,62,435,11,435,17,17
