"gbifID","p_avg","LATITUDE","LONGITUDE","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
1417916844,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19491:f41d0a8f07ba392de3f852e17b324d74","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916843,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19467:f0e118ee16b04c2b4144e5c7e87af9e0","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916841,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19041:f913fb8896a43e9c3d6f11cd0ba8f70d","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916840,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19096:f47c19f6d60cf6e798661287f12a78aa","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916839,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19225:f92674b12140e7842263c6a5f6c7f7f0","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916838,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19257:e7e182f32841a43f429ecd687d278d40","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916836,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19297:fc109311201262a1f29761fc5b42785d","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916835,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19500:e0fbf1281f394bc0eb4e731eee6abd64","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916834,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19496:ea3a29f91af07355e426911d96d2f95e","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916833,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19049:fee5c7f3a2d3b2c1a70b507902f4cd00","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916832,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18146:f2d1ddad8a22e791a9fe7fcaf10f0bad","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916831,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19286:fc6a52d3b2bf14f829deea8af25b84d0","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916830,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18141:eed28732c26f64a5324aa96f18da7715","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916829,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19155:e540c4f40d598256b352449e1f5cddd7","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916828,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19064:dd089906d2f565024af38a238280d7a7","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916827,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19208:e2bc9fb00577ac545afbf5ac3b0d5875","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916826,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19426:fbf683b9fef12daef067c8113716a7cf","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916825,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19156:eb4ebbaa1911795e46ec5354a1167180","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916824,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19008:e90c51a7013e9e787397fc7a7f5ce29f","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916823,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19290:da6af58c0c2a83f6dddb42f0e7d896cf","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916822,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18048:dd8b95c6991fc3f19b29ba766cd2b079","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916821,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19499:d24472b01157d2490567981a6bbce9b7","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916820,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18130:f77618d1249e097d5348a306fb574dbb","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916819,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19306:d7c79fc2f0dcb4550980eccc61cd7188","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916818,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19118:df0fbffa67c4c1a911ee27f3ab0d2363","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916817,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18053:efc099787c82ecaef58c92c9dcd07d46","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916816,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18041:ef62d7bddafbdc49941a264ec3962ad2","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916815,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19238:f3bd4ad22d55dd6a37deecdb9b4da037","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916814,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19292:ef810101789a0398372f8e028c339095","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916813,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18056:efb1a083d4a9b6c7714ab4ec354a9b26","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916812,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19382:fa665f3202cdf68557287e35f327d575","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916811,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19110:e4db80ba9357ef54e83c35c76b32b9b6","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916810,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19465:ed552565729a00900df8aa4e4902437f","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916809,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18073:e687421ad9a642c1963d7ea71d032efe","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916808,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19338:fbc92b125184e78a5a44c1e2948d5011","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916807,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19107:f39abd219228157e2dc6fab188253aed","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916806,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19278:eea13f04847bd207c808927ac010a5f8","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916805,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19135:ea386360a047dfb16eb1082ec64aa904","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916804,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18137:d7198654bad8758a0da5ea218f837548","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916803,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19010:d1061cb3e458baa28d10efc72dab4de1","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916802,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19430:f30e4be2b73d5272e7378ad08c33c7fb","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916801,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19437:d8a8f48da4ed0c9c4d5cfef3f60e0f1e","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916800,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19178:e637257ee38ff8cf978518005ea8fe63","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916799,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18002:e877f59b18bf4ca0c389fdfbdce21e87","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916798,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19042:e0f3a2cbf023622e9b94bb02e42d6572","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916797,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19027:c88c72630afe0530a9c7dab15250ce55","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916796,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19040:dbd4ba10edbf300f313a7eaad248007a","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916795,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19193:cfb35ac0b5fd4c18d3df2df254ca18d7","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916794,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19349:e71dec768d3c0c2953ac1dcfebc5d0a3","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916793,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19005:ed759d910e8f34ebf9cee2ed8222a5cb","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916792,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19375:efe64f7a0535bc79ca08aa50040be3c5","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916791,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19384:d3fd8e351f64cdfacaec1d6c6f6e05cb","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916790,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19442:e41b7e82a48970a03bbcc5bb2192c394","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916789,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18136:de96b7933207349d2251062d8009fced","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916788,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19233:e4c058dd637f891ed73d5ea0b63d2cc5","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916787,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19024:e36ea868f4e7fabc69c05e5b423f4286","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916786,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19160:e1fec18a62e10db3693bd0c042dc7e9c","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
