LONGITUDE,LATITUDE,p_avg,SOC,SAND,CLAY,DEPTH,MAT,MAP,PH,NPP,SLOPE,ELEVATION,BIOMES,BEDROCK,SOIL_TYPE,WRB_SOIL_TYPE
-93.21,45.43,240,5.2,573.2926829,124.5121951,22.5,6.294166643,741.6,5.36,4908.918457,0,274,5,6,12,Luvisols
-93.21,45.43,310,9.4,573.2926829,124.5121951,7.5,6.294166643,741.6,5.27,4908.918457,0,274,5,6,12,Luvisols
116.9076972,45.40985833,29.903978,11.33814716,832,32.58309,15,2.777452415,243.3851401,7.86,1578.055664,3,878,9,5,9,Kastanozems
116.9076972,45.40985833,237.311385,7.520344257,919.67078,5.88993,5,2.777452415,243.3851401,8.96,1578.055664,3,878,9,5,9,Kastanozems
127.5,45.4,1397.54,80.8,437.8823529,140,5,2.8,700,5.8,3146.011963,14,397,3,7,9,Luvisols
127.5,45.4,1426.82,48.1,437.8823529,140,15,2.8,700,6,3146.011963,14,397,3,7,9,Luvisols
127.55,45.4,1332.400346,78.64705882,426.9411765,173.0588235,80,2.6,724,5.515952381,3248.583984,12,509,3,10,11,Luvisols
127.53333,45.38333,350,43.5,462.4705882,159.1764706,2.5,1.7,668,6.25,3248.583984,5,319,3,10,11,Luvisols
127.53333,45.38333,400,36.08,462.4705882,159.1764706,2.5,1.7,668,6,3248.583984,5,319,3,10,11,Luvisols
127.53333,45.38333,400,31.96,462.4705882,159.1764706,7.5,1.7,668,6,3248.583984,5,319,3,10,11,Luvisols
127.53333,45.38333,480,39.5,462.4705882,159.1764706,2.5,1.7,668,6.7,3248.583984,5,319,3,10,11,Luvisols
127.53333,45.38333,330,25.52,462.4705882,159.1764706,7.5,1.7,668,5.73,3248.583984,5,319,3,10,11,Luvisols
127.53333,45.38333,450,21.29,462.4705882,159.1764706,7.5,1.7,668,6,3248.583984,5,319,3,10,11,Luvisols
127.53333,45.38333,250,14.5,462.4705882,159.1764706,22.5,1.7,668,5.55,3248.583984,5,319,3,10,11,Luvisols
127.53333,45.38333,300,13.17,462.4705882,159.1764706,22.5,1.7,668,5.6,3248.583984,5,319,3,10,11,Luvisols
127.53333,45.38333,400,13.46,462.4705882,159.1764706,22.5,1.7,668,6,3248.583984,5,319,3,10,11,Luvisols
127.5333,45.3833,1650,64.12,462.4418605,158.9534884,5,2.8,723,5.92,3248.583984,5,319,3,10,11,Luvisols
127.5333,45.3833,2120,86.88,462.4418605,158.9534884,5,2.8,723,5.53,3248.583984,5,319,3,10,11,Luvisols
127.5333,45.3833,1940,89.76,462.4418605,158.9534884,5,2.8,723,5.73,3248.583984,5,319,3,10,11,Luvisols
127.5333,45.3833,1960,91.63,462.4418605,158.9534884,5,2.8,723,5.39,3248.583984,5,319,3,10,11,Luvisols
127.5333,45.3833,1520,37.28,462.4419,158.9535,15,2.8,723,5.47,3248.584,5,319,3,10,11,Luvisols
127.5333,45.3833,1490,35.13,462.4419,158.9535,15,2.8,723,5.7,3248.584,5,319,3,10,11,Luvisols
127.5333,45.3833,1560,47.5,462.4419,158.9535,15,2.8,723,5.52,3248.584,5,319,3,10,11,Luvisols
127.5333,45.3833,1820,45.33,462.4419,158.9535,15,2.8,723,5.57,3248.584,5,319,3,10,11,Luvisols
127.533,45.383,1549,80.8,462.4096,160,5,1.6,700,5.8,3248.584,8,322,3,10,11,Luvisols
127.533,45.383,1379,48.1,462.4096,160,15,1.6,700,6,3248.584,8,322,3,10,11,Luvisols
127.5,45.35,1420,73.47059,454.3529,156.4706,10,2.8,700,6.297647,3146.012,11,327,3,7,9,Luvisols
127.57,45.33,585.8692,59.26829,413.1707,173.9024,80,2.6,724,5.460459,3248.584,24,432,3,10,11,Luvisols
-108.9137,45.29578,1200,51,392.1176,208.3529,10.01,8,326,5.6,2198.918,1,1119,9,5,12,Cambisols
-122.285,45.196,673.34,98.8,370,290,7.5,11.2,170,5,7524.617,13,461,5,2,8,Cambisols
-122.285,45.196,718,72.9,370,290,7.5,11.2,170,5,7524.617,13,461,5,2,8,Cambisols
121.933,45.15,117.8,6,795.2048,53.94605,27.5,5,400,8.8,2011.888,0,191,3,7,9,Kastanozems
118.748,45.0131,286.57,15.86937,776.147,87.9,5,0.83,373,7.01835,2053.149,0,976,3,5,10,Kastanozems
122.333,45,231.6,20.3,483,113,27.5,5,400,8.7,1974.959,1,168,3,1,9,Chernozems
116.1266,44.92522,290.4192,13.03924,897.3779,8.77286,5,2.874673,265.2863,8.94,1456.535,1,882,9,3,9,Kastanozems
116.1266,44.92522,22.30889,8.49127,762.8,36.56909,15,2.874673,265.2863,8.6,1456.535,1,882,9,3,9,Kastanozems
123.683,44.8,90.8,0.6,750,38,27.5,5,400,10.4,2232.162,1,124,3,1,9,Phaeozems
123.7333,44.6666,340,21.5,551.6667,177.1429,7.5,6.4,470,8.14,2232.162,0,153,3,1,9,Chernozems
123.7333,44.6666,270,14.5,551.6667,177.1429,7.5,6.4,470,8.14,2232.162,0,153,3,1,9,Chernozems
123.7333,44.6666,310,16.5,551.6667,177.1429,7.5,6.4,470,8.14,2232.162,0,153,3,1,9,Chernozems
117.923,44.6597,565.68,23.8812,625.688,156.9,5,0.67,359.38,7.18349,1954.689,1,1073,9,5,7,Kastanozems
117.76,44.63625,362.8319,26.07464,833.532,9.34634,5,1.038572,345.1689,8.87,1954.689,4,1196,9,5,7,Kastanozems
117.76,44.63625,41.20983,16.25227,724.3,62.72036,15,1.038572,345.1689,8.27,1954.689,4,1196,9,5,7,Kastanozems
117.0398,44.62189,358.643,13.46156,694.4838,2.00361,5,0.7916422,317.9334,7.76,1807.435,0,1009,9,5,9,Kastanozems
117.0398,44.62189,22.67267,6.98762,516.9,32.88545,15,0.7916422,317.9334,8.78,1807.435,0,1009,9,5,9,Kastanozems
-111.8085,44.51707,1290,43.6,399.3976,184.6988,5,0.4,544,5.573494,3287.142,7,2352,3,10,9,Luvisols
117.176,44.4634,381.93,15.45375,640.367,115.1,5,1.07,323.66,7.63761,1980.106,0,1049,9,3,9,Kastanozems
116.9595,44.42061,335.3383,45.80866,767.9786,6.28155,5,2.14193,298.6631,8.97,1876.459,0,1045,9,5,9,Kastanozems
116.9595,44.42061,32.62787,24.44691,784,23.05142,15,2.14193,298.6631,8.88,1876.459,0,1045,9,5,9,Kastanozems
127.6103,44.42042,1200,8.29,349.5181,196.0241,5,3.3,652,5.93,3021.166,4,263,3,13,11,Phaeozems
127.6103,44.42042,1260,6.9,349.5181,196.0241,5,3.3,652,6.59,3021.166,4,263,3,13,11,Phaeozems
127.6103,44.42042,1120,9.51,349.5181,196.0241,5,3.3,652,6.07,3021.166,4,263,3,13,11,Phaeozems
124.817,44.383,421.3,8.6,164,267,27.5,5,400,9.5,2844.927,0,167,3,1,9,Phaeozems
83.16502,44.34745,43.07422,76.11111,400,200,10,1.548333,290.4,7.2,1790.126,25,1947,1,9,11,Phaeozems
83.16675,44.3464,86.07687,78.33333,410,210,10,1.480833,289.8,7.1,1790.126,40,2096,1,9,11,Luvisols
83.16598,44.3461,96.88974,79.05882,410,210,10,1.182639,295.5,7.1,1790.126,37,2009,1,9,11,Cambisols
83.16783,44.34562,98.17747,80.74074,390,200,10,0.4756945,304.6667,7,1790.126,40,2096,1,9,11,Luvisols
83.16892,44.34522,99.47688,83.08642,390,200,10,0.1491667,309.4,7,1790.126,42,2079,1,9,11,Luvisols
83.16927,44.3448,40.622,83.8125,390,200,10,0.1491667,309.4,7,1790.126,43,2180,1,9,11,Luvisols
83.1695,44.34427,80.87474,85.18072,390,200,10,0.1491667,309.4,7,1790.126,43,2180,1,9,11,Luvisols
83.16953,44.34383,58.29753,85.84337,400,190,10,0.1491667,309.4,6.9,1790.126,43,2180,1,9,11,Luvisols
118.7383,44.31917,1340,10.88,350,70,10,0.9,416,6.5,2182.376,19,1252,3,13,11,Chernozems
118.7383,44.31917,1250,2.84,80,100,50,0.9,416,7.35,2182.376,19,1252,3,13,11,Chernozems
118.7383,44.31917,3480,4.36,200,100,30,0.9,416,6.65,2182.376,19,1252,3,13,11,Chernozems
118.7383,44.31917,1370,1.71,100,90,70,0.9,416,8.19,2182.376,19,1252,3,13,11,Chernozems
116.5178,44.23353,328.2443,13.35124,835.5601,10.80568,5,1.387654,299.1862,8.67,1876.459,2,1120,9,5,9,Kastanozems
116.5178,44.23353,20.58372,9.810246,752.5,34.6473,15,1.387654,299.1862,8.85,1876.459,2,1120,9,5,9,Kastanozems
116.547,44.2277,355.13,12.28734,680.734,100.4,5,1.07,303.57,7.18349,1876.459,2,1143,9,5,9,Kastanozems
-122.2566,44.21,1553,2.8,413.4146,170,2.5,7.5,2500,5.2,7264.073,8,467,5,2,8,Andosols
-122.2566,44.21,1369,2.8,413.4146,170,10,7.5,2500,5.2,7264.073,8,467,5,2,8,Andosols
-122.2566,44.21,1230,2.8,413.4146,170,22.5,7.5,2500,5.2,7264.073,8,467,5,2,8,Andosols
-122.2566,44.21,1139,2.8,413.4146,170,2.5,7.5,2500,5.2,7264.073,8,467,5,2,8,Andosols
-122.2566,44.21,1075,2.8,413.4146,170,10,7.5,2500,5.2,7264.073,8,467,5,2,8,Andosols
-122.2566,44.21,1031,2.8,413.4146,170,22.5,7.5,2500,5.2,7264.073,8,467,5,2,8,Andosols
-122.2566,44.21,976,2.8,413.4146,170,45,7.5,2500,5.2,7264.073,8,467,5,2,8,Andosols
-122.2566,44.21,947,2.8,413.4146,170,45,7.5,2500,5.2,7264.073,8,467,5,2,8,Andosols
118.718,44.20133,2760,12.61,290,60,50,-0.9,461,6.61,2182.376,19,1232,3,13,11,Phaeozems
118.718,44.20133,2020,10.61,290,60,70,-0.9,461,6.76,2182.376,19,1232,3,13,11,Phaeozems
118.7083,44.2,1330,11.94,430,60,50,-0.9,460,6.02,2182.376,27,1361,3,13,11,Phaeozems
118.7083,44.2,1120,10.44,490,50,70,-0.9,460,7.58,2182.376,27,1361,3,13,11,Phaeozems
118.7083,44.2,1570,22.79,390,50,30,-0.9,460,5.85,2182.376,27,1361,3,13,11,Phaeozems
118.7083,44.2,1490,22.79,410,60,10,-0.9,460,5.7,2182.376,27,1361,3,13,11,Phaeozems
118.7177,44.19717,3900,32.99,410,50,10,-0.9,461,5.76,2182.376,16,1243,3,13,11,Phaeozems
118.7492,44.19333,3530,31.19,300,45,10,-0.9,461,5.49,2182.376,42,1819,3,13,11,Cambisols
118.7492,44.19333,3630,15.71,250,80,50,-0.9,461,6.48,2182.376,42,1819,3,13,11,Cambisols
118.7492,44.19333,3220,6.03,190,70,70,-0.9,461,6.5,2182.376,42,1819,3,13,11,Cambisols
126.0333,44.1,477.16,50.23,478.2927,147.8049,10,4.1,650,5.684146,3444.336,7,293,3,5,9,Luvisols
126.0333,44.1,584.23,42.24,478.2927,147.8049,10,4.1,650,5.684146,3444.336,7,293,3,5,9,Luvisols
126.0333,44.1,1026.49,37.54,478.2927,147.8049,10,4.1,650,5.684146,3444.336,7,293,3,5,9,Luvisols
126.0333,44.1,510.32,36.45,478.2927,147.8049,10,4.1,650,5.684146,3444.336,7,293,3,5,9,Luvisols
126.0333,44.1,483.59,34.98,478.2927,147.8049,10,4.1,650,5.684146,3444.336,7,293,3,5,9,Luvisols
115.9072,44.0789,305.4101,10.14313,898.8178,7.7849,5,2.523094,267.7964,9.09,1465.299,2,1002,9,2,9,Kastanozems
115.9072,44.0789,26.29696,5.91852,723,13.10613,15,2.523094,267.7964,8.93,1465.299,2,1002,9,2,9,Kastanozems
115.9522,44.02489,50.38052,22.91988,736.4,44.38964,15,2.676171,263.3257,9.08,1465.299,2,1061,9,2,9,Kastanozems
115.9522,44.02489,453.997,17.1076,745.3494,1.41014,5,2.676171,263.3257,9.18,1465.299,2,1061,9,2,9,Kastanozems
-79.017,44,1150,34.27711,352.5301,202.4096,40,7.7,948,6.20241,5584.167,2,252,5,6,13,Luvisols
2,44,1030,36.8,266,214,2.5,12.5,766,5.5,8915.724,2,266,5,6,12,Cambisols
2,44,890,27.5,281,203,7.5,12.5,766,5.4,8915.724,2,266,5,6,12,Cambisols
2,44,810,22.2,633,177,12.5,12.5,766,5.5,8915.724,2,266,5,6,12,Cambisols
2,44,670,19,637,175,17.5,12.5,766,5.5,8915.724,2,266,5,6,12,Cambisols
114.856,43.9921,307.02,7.020223,728.44,104.6,5,1.15,245.54,8.0367,1329.562,4,1146,9,5,9,Kastanozems
-101.906,43.96693,600,24,227.125,342.375,10.01,8.5,422,6.5,2778.951,3,739,9,3,9,Kastanozems
115.8548,43.93285,231.1644,8.274573,777.2179,1.24686,5,1.761789,257.7193,9.05,1604.404,1,1083,9,3,9,Kastanozems
115.8548,43.93285,25.17986,6.102978,604.1,18.65736,15,1.761789,257.7193,9.42,1604.404,1,1083,9,3,9,Kastanozems
116.2871,43.92511,332.7206,21.77411,833.2504,10.4076,5,1.762983,293.5586,8.23,1786.491,5,1226,9,2,9,Kastanozems
116.2871,43.92511,40.34483,15.05382,678,18.73073,15,1.762983,293.5586,8.48,1786.491,5,1226,9,2,9,Kastanozems
115.721,43.9136,372.04,10.08029,713.761,106.7,5,1.31,270.09,7.51376,1604.404,2,1128,9,3,9,Kastanozems
88.11668,43.90077,92.1453,92.76316,390,190,10,1.55625,249.5,7,1172.387,27,1905,1,3,1,Luvisols
88.11595,43.89955,172.034,94.21429,390,210,10,1.55625,249.5,6.7,1172.387,24,1901,1,3,1,Luvisols
85.66642,43.8992,125.4522,37.59259,440,230,10,3.757292,234.25,7.6,1740.271,8,1585,1,3,11,Kastanozems
85.6665,43.89878,60.82927,37.46914,440,230,10,3.757292,234.25,7.6,1740.271,9,1593,1,3,11,Kastanozems
85.66195,43.89288,75.77875,38.9375,450,200,10,2.953472,243,7.5,1740.271,10,1631,1,3,11,Kastanozems
85.66103,43.89073,141.1525,40.25,440,200,10,2.953472,243,7.6,1740.271,9,1657,1,3,11,Kastanozems
85.6596,43.88933,83.01395,41.64634,460,200,10,2.864167,243.8,7.5,1740.271,15,1673,1,3,11,Chernozems
88.12018,43.88863,130.8038,98.36735,360,220,10,1.070833,252.75,6.9,1172.387,43,1980,1,3,1,Luvisols
85.6576,43.88857,78.79172,42.40506,440,220,10,2.766667,244.4,7.6,1740.271,21,1693,1,3,11,Kastanozems
88.11958,43.88822,176.3574,96,380,200,10,1.070833,252.75,6.9,1172.387,43,1980,1,3,1,Luvisols
88.1187,43.88818,154.4496,95.70175,380,200,10,1.1,252.6,6.9,1172.387,41,2018,1,3,1,Luvisols
116.358,43.88678,527.4725,20.21314,792.9767,10.3665,5,1.707066,301.3971,9.16,1786.491,2,1209,9,2,9,Kastanozems
116.358,43.88678,43.03798,10.5386,760.4,33.98619,15,1.707066,301.3971,8.41,1786.491,2,1209,9,2,9,Kastanozems
114.109,43.8743,188.01,5.683014,768.807,85.8,5,2.2,220.98,7.65138,1177.613,1,1054,9,9,9,Kastanozems
114.1576,43.86452,252.3719,6.225563,735.5205,3.82007,5,3.294436,205.6129,8.03,1177.613,1,1048,9,9,9,Kastanozems
114.1576,43.86452,30.41045,5.354114,613.1,31.0243,15,3.294436,205.6129,9.13,1177.613,1,1048,9,9,9,Kastanozems
116.4348,43.84917,373.7542,15.59634,820.9152,10.19039,5,0.8635551,347.7021,8.13,1786.491,3,1151,9,2,9,Kastanozems
116.4348,43.84917,26.66667,11.13901,738.7,28.84997,15,0.8635551,347.7021,8.92,1786.491,3,1151,9,2,9,Kastanozems
113.48,43.8351,383.19,5.13828,757.798,92.1,5,3.4,203.13,8.13303,991.8823,0,1022,9,5,7,Kastanozems
116.4752,43.83233,528.3993,23.04703,596.3475,7.84798,5,1.897757,302.7913,8.14,1786.491,0,1103,9,2,9,Kastanozems
116.4752,43.83233,41.88482,19.54963,641.7,38.3027,15,1.897757,302.7913,9.02,1786.491,0,1103,9,2,9,Kastanozems
119.125,43.825,100,14.9,510.9756,171.5854,10,4.1,382,7.965854,1919.851,4,733,3,7,12,Calcisols
119.125,43.825,110,15.74,510.9756,171.5854,10,4.1,382,7.965854,1919.851,4,733,3,7,12,Calcisols
119.125,43.825,80,9.84,510.9756,171.5854,10,4.1,382,7.965854,1919.851,4,733,3,7,12,Calcisols
119.125,43.825,150,14.33,510.9756,171.5854,10,4.1,382,7.965854,1919.851,4,733,3,7,12,Calcisols
119.125,43.825,170,15.75,510.9756,171.5854,10,4.1,382,7.965854,1919.851,4,733,3,7,12,Calcisols
3.794,43.766,799,31,115.1151,524.5245,15,13,745,7.2,9971.954,4,285,5,6,12,Cambisols
1.316,43.76,620.4,22.3,493.6506,78.49215,5,12.7,711,7.7,6391.649,1,110,5,1,11,Cambisols
116.1084,43.73651,28.75912,29.84426,613,39.89036,15,2.402922,289.4828,9.62,1786.491,0,1076,9,2,9,Kastanozems
116.1084,43.73651,334.9206,11.82686,869.1671,8.88306,5,2.402922,289.4828,9.24,1786.491,0,1076,9,2,9,Kastanozems
112.929,43.7173,290.51,4.120475,724.771,102.5,5,3.56,147.32,7.96789,915.2767,1,1052,9,5,7,Gypsisols
86.4924,43.7012,540,3.29,401.7722,183.2911,2.5,1.3,260,7.87,1844.702,20,2090,1,10,11,Luvisols
84.31264,43.6448,164.8253,84.32099,430,220,10,-2.246875,298.75,6.6,1398.04,22,2454,1,9,1,Phaeozems
84.31199,43.64469,181.0668,84.81013,430,220,10,-2.246875,298.75,6.6,1398.04,17,2395,1,9,1,Phaeozems
84.31352,43.6446,46.80428,83.98734,430,220,10,-2.443333,304,6.6,1398.04,22,2454,1,9,1,Phaeozems
84.3145,43.64452,110.8905,83.71951,430,220,10,-2.443333,304,6.6,1398.04,22,2454,1,9,1,Phaeozems
84.31665,43.64377,73.83306,83.23171,420,210,10,-2.540625,306.75,6.6,1398.04,34,2549,1,9,1,Cambisols
84.31073,43.64179,129.76,81.58537,440,230,10,-2.386806,302.8333,7,1398.04,22,2405,1,9,1,Phaeozems
84.30798,43.64174,132.2821,82.13415,440,220,10,-2.182292,298,7,1398.04,8,2348,1,9,1,Phaeozems
84.30833,43.64142,205.0977,81.64634,440,220,10,-2.182292,298,7,1398.04,15,2374,1,9,1,Phaeozems
84.31205,43.64111,144.0672,80.75,420,220,10,-2.386806,302.8333,7,1398.04,22,2405,1,9,1,Phaeozems
84.31492,43.64008,36.34744,81.14458,410,220,10,-2.453333,304.8,7,1398.04,35,2501,1,9,1,Cryosols
84.28651,43.64008,197.3417,86.85185,440,190,10,-2.509028,303.3333,6.8,1398.04,42,2466,1,9,1,Luvisols
84.31349,43.64,132.4249,80.24691,420,220,10,-2.386806,302.8333,7,1398.04,30,2444,1,9,1,Cryosols
84.28198,43.63997,208.5984,89.09639,430,200,10,-2.905,313,6.7,1398.04,40,2527,1,9,1,Luvisols
84.28626,43.63995,197.0038,86.98795,440,210,10,-2.606667,306,6.7,1398.04,42,2466,1,9,1,Luvisols
84.28201,43.63944,63.52676,88.95062,420,180,10,-2.905,313,6.7,1398.04,40,2527,1,9,1,Luvisols
84.28389,43.63872,98.20291,87.5,430,220,10,-2.606667,306,6.6,1398.04,33,2588,1,9,1,Cambisols
112.221,43.6387,327.06,4.393019,691.743,75.3,5,4.21,147.32,8.40826,832.9653,0,953,9,5,7,Solonetz
84.28227,43.63854,48.31597,88.42105,420,200,10,-2.905,313,6.7,1398.04,26,2601,1,9,1,Cambisols
84.28299,43.63733,74.61502,87.77108,420,180,10,-3.509028,329.6667,6.5,1398.04,26,2601,1,9,1,Cambisols
1.21948,43.63608,668,22.3,493.7,78.5,5,12.4,723,7.7,6391.649,1,230,5,1,11,Luvisols
1.21948,43.63608,808,33.4,169.2,65.2,5,12.4,723,8,6391.649,1,230,5,1,11,Luvisols
112.0689,43.63373,76.24633,3.194727,969.5308,1.97965,5,4.997371,153.8996,9.33,832.9653,0,957,9,5,7,Solonetz
112.0689,43.63373,37.12402,1.596439,874.5,33.89209,15,4.997371,153.8996,9.11,832.9653,0,957,9,5,7,Solonetz
116.7,43.63333,315,28.59756,540.2439,168.0488,10,1.5,336,8.053659,2142.172,2,1192,9,1,9,Kastanozems
116.7,43.63333,300,25.2,641,25,5,1.5,336,7.2,2142.172,2,1192,9,1,9,Kastanozems
116.7,43.63333,300,19,637,24,5,1.5,336,7.3,2142.172,2,1192,9,1,9,Kastanozems
116.7,43.63333,400,20.7,639,24,5,1.5,336,7.2,2142.172,2,1192,9,1,9,Kastanozems
116.7,43.63333,300,23.7,644,25,5,1.5,336,7.1,2142.172,2,1192,9,1,9,Kastanozems
116.7,43.63333,300,22.2,638,25,5,1.5,336,7.2,2142.172,2,1192,9,1,9,Kastanozems
116.7,43.63,338,17.9,523.9024,167.8049,5,0.75,350,7.7,2142.172,1,1187,9,1,9,Kastanozems
116.7,43.63,331,14.4,523.9024,167.8049,10,-0.4,350,7.932927,2142.172,1,1187,9,1,9,Kastanozems
116.7,43.63,208,12.3,523.9024,167.8049,10,-0.4,350,7.932927,2142.172,1,1187,9,1,9,Kastanozems
116.7,43.63,351,16.7,523.9024,167.8049,10,-0.4,350,7.932927,2142.172,1,1187,9,1,9,Kastanozems
10.86667,43.6,247.5,159,280.6098,287.439,5,14.4,846,6.8,8460.273,10,96,7,1,11,Cambisols
116.6934,43.57668,300.3195,11.76422,867.7493,7.47062,5,1.998335,320.3674,8.73,2142.172,2,1234,9,1,9,Kastanozems
116.6934,43.57668,21.7806,8.229272,474.4,32.28884,15,1.998335,320.3674,8.92,2142.172,2,1234,9,1,9,Kastanozems
86.51342,43.5512,820,37.78,403.6842,173.2895,2.5,0.6,266,7.77,1553.96,19,2592,1,5,12,Luvisols
-80.217,43.55,1030,31.46341,489.3902,155.9756,40,6.5,971,6.64878,5319.28,3,323,5,5,10,Luvisols
116.5381,43.54098,387.0968,20.09379,854.1556,6.95183,5,1.363872,333.866,9.11,2142.172,1,1188,9,1,9,Kastanozems
116.5381,43.54098,36.68262,18.61451,544.4,7.08066,15,1.363872,333.866,8.18,2142.172,1,1188,9,1,9,Kastanozems
116.1253,43.53979,467.9487,11.43612,787.7461,10.16776,5,0.8135002,323.4008,9.46,1786.491,3,1344,9,2,9,Kastanozems
116.1253,43.53979,35.46326,9.317091,734.2,33.70216,15,0.8135002,323.4008,7.69,1786.491,3,1344,9,2,9,Kastanozems
113.2454,43.53888,287.8788,7.041835,768.4427,1.28479,5,4.439548,186.7131,9.81,991.8823,1,1015,9,5,7,Kastanozems
113.2454,43.53888,26.82927,5.777393,690.6,39.63928,15,4.439548,186.7131,9.42,991.8823,1,1015,9,5,7,Kastanozems
5.30167,43.48617,300,40,101,294,12.2,13.3,624,8,8832.875,3,193,7,15,13,Cambisols
5.30167,43.48617,370,43.97,337.6543,276.4198,12,13.3,624,7.34,8832.875,3,193,7,15,13,Cambisols
5.30167,43.48617,300,32.48,124,282,10.01,13.3,624,7.96,8832.875,3,193,7,15,13,Cambisols
87.45537,43.4411,106.8697,48.20513,460,230,10,1.749306,237.8333,6.9,1504.71,17,1894,3,3,13,Chernozems
87.44952,43.43893,146.1387,51.25,440,220,10,1.775833,238.6,6.9,1504.71,18,1921,3,3,13,Chernozems
87.4491,43.43868,152.4976,51.31579,440,220,10,1.775833,238.6,6.9,1504.71,19,1956,3,3,13,Chernozems
87.45452,43.43857,152.6762,53.22785,440,220,10,1.547917,240,6.9,1504.71,24,2012,3,3,13,Chernozems
87.44905,43.43775,185.4417,54.81928,440,220,10,1.608333,239.3333,6.9,1504.71,19,1956,3,3,13,Chernozems
87.44847,43.43698,158.8341,56.15385,410,180,10,1.149167,242.6,6.8,1504.71,19,1956,3,3,13,Chernozems
87.43743,43.43663,143.4541,47.7439,480,230,10,1.560417,239.5,7,1504.71,8,1872,3,3,13,Chernozems
87.44755,43.43588,110.4373,59.39024,410,180,10,1.149167,242.6,6.8,1504.71,29,1965,3,3,13,Chernozems
87.45602,43.43405,125.6908,69.32927,410,190,10,0.9465278,243.8333,6.8,1504.71,35,2157,3,3,13,Chernozems
87.44373,43.4314,91.38074,71.125,400,190,10,1.121667,242,6.9,1504.71,29,2115,3,3,13,Luvisols
87.44427,43.43062,168.8556,75.6962,400,190,10,1.121667,242,6.9,1504.71,29,2115,3,3,13,Luvisols
87.44457,43.42903,144.0825,81.2963,410,180,10,0.7075,245,6.6,1504.71,22,2057,3,3,13,Luvisols
87.44438,43.42572,82.32127,91.85185,440,180,10,0.2451389,249.1667,6.4,1504.71,41,2192,3,3,13,Cambisols
87.3318,43.41605,129.82,51.58228,410,220,10,0.9991666,246.6,6.7,1504.71,14,2144,1,3,13,Luvisols
87.37772,43.4157,103.907,51.70886,380,200,10,1.759722,244.1667,7,1504.71,24,1915,1,3,13,Luvisols
87.37672,43.41525,147.4995,51.76829,380,200,10,1.814167,243.2,7,1504.71,18,1865,1,3,13,Luvisols
87.33193,43.41495,154.237,52.89157,410,220,10,0.9991666,246.6,6.7,1504.71,13,2137,1,3,13,Luvisols
87.33122,43.41473,192.0466,52.6875,410,210,10,0.9991666,246.6,6.5,1504.71,13,2137,1,3,13,Luvisols
87.37695,43.41438,164.1303,53.95062,370,180,10,1.814167,243.2,7.1,1504.71,18,1865,1,3,13,Luvisols
87.37688,43.41323,126.6813,55.74074,370,180,10,1.814167,243.2,7.1,1504.71,22,1892,1,3,13,Luvisols
87.37642,43.41193,154.2279,59.36709,390,190,10,1.468333,246.4,7,1504.71,22,1892,1,3,13,Luvisols
87.3759,43.41077,85.5935,61.82927,380,180,10,1.468333,246.4,6.8,1504.71,30,1925,1,3,13,Chernozems
111.986,43.4031,365.79,2.294184,669.725,81.6,5,4.29,149.55,8.44954,875.5769,0,1023,9,5,7,Gypsisols
128.2,43.4,344.2342,29.87805,338.2927,224.3902,30,2.1,660,6.208537,4235.498,8,529,3,9,11,Luvisols
41.657,43.39,1302,133,534.2169,130,5,0.1,924,4.52,4685.254,42,2282,3,3,11,Podzols
41.657,43.39,1272,91,534.2169,130,5,0.1,924,5.55,4685.254,42,2282,3,3,11,Podzols
41.657,43.39,1008,112,534.2169,130,5,0.1,924,5.07,4685.254,42,2282,3,3,11,Podzols
41.657,43.39,1808,82,534.2169,130,5,0.1,924,4.7,4685.254,42,2282,3,3,11,Podzols
41.657,43.39,1033,274,534.2169,130,5,0.1,924,3.81,4685.254,42,2282,3,3,11,Podzols
41.657,43.39,1077,367,534.2169,130,5,0.1,924,5.62,4685.254,42,2282,3,3,11,Podzols
111.9084,43.35887,33.96439,9.486187,708,38.9143,15,5.183905,160.4041,9.34,875.5769,0,1041,9,5,7,Calcisols
111.9084,43.35887,236.6071,6.033404,744.4549,2.18693,5,5.183905,160.4041,9.24,875.5769,0,1041,9,5,7,Calcisols
130.5,43.35,340,44.55,377.9268,188.4146,50,2.1,656,6.14,4926.732,5,675,3,13,11,Luvisols
130.5,43.35,180,14.36,377.9268,188.4146,10.01,2.1,656,5.43,4926.732,5,675,3,13,11,Luvisols
130.5,43.35,310,13.93,377.9268,188.4146,50,2.1,656,5.37,4926.732,5,675,3,13,11,Luvisols
130.5,43.35,380,8.96,377.9268,188.4146,50,2.1,656,5.51,4926.732,5,675,3,13,11,Luvisols
130.5,43.35,330,11.8,377.9268,188.4146,30,2.1,656,5.33,4926.732,5,675,3,13,11,Luvisols
130.5,43.35,590,22.67,377.9268,188.4146,10.01,2.1,656,5.37,4926.732,5,675,3,13,11,Luvisols
130.5,43.35,490,9.87,377.9268,188.4146,30,2.1,656,5.87,4926.732,5,675,3,13,11,Luvisols
130.5,43.35,440,13.27,377.9268,188.4146,10.01,2.1,656,5.75,4926.732,5,675,3,13,11,Luvisols
130.5,43.35,360,10.75,377.9268,188.4146,10.01,2.1,656,5.44,4926.732,5,675,3,13,11,Luvisols
130.5,43.35,500,6.63,377.9268,188.4146,50,2.1,656,5.55,4926.732,5,675,3,13,11,Luvisols
