Actual,Predicted
-0.756938598876927,19.178862
-0.1486841022602054,21.179222
0.49793227981895094,29.782724
0.7530034040172403,5.1298656
-0.8484478818016818,5.915838
0.910141559208163,23.885464
0.08244640261667904,4.6560955
-1.1549475746683038,6.11328
0.407474020875355,44.13336
0.0,46.25415
0.8067075539563922,4.6558876
-1.0260396694143616,65.803635
-0.8171655278050404,24.460684
-0.6665778260226065,3.3082201
0.5749336444309735,30.7433
-0.9339376820106586,5.7151585
0.9788234067712956,5.2613435
-1.2796413357467291,16.673903
0.6205035458987677,16.582556
1.913269533748255,22.445284
1.8549587113941288,18.184565
-1.1549475746683038,4.725913
0.407474020875355,70.30108
0.0,14.601803
-1.3698438868805034,7.558999
-1.0038122901410609,16.44947
-0.500838102041637,20.321993
0.6425069600829018,48.899635
0.58169643658636,6.5371346
-0.7642723074281262,5.131053
-0.03072154793992656,4.3934984
0.021195172145898396,16.122913
0.9493911446520754,60.843067
-0.07837236291858377,6.1039457
-0.7454358619166829,16.59434
-0.40650767064402266,82.995255
0.407474020875355,13.903158
0.0,13.620203
0.8067075539563922,25.44795
0.9957358723531146,23.695475
0.3666711314653676,6.16108
-0.6665778260226065,12.3661995
-0.5683760411326185,17.009527
-0.14309723853622916,23.665703
-0.1018062780578781,38.764713
0.6767345631365111,50.24417
-1.646835978347789,24.363605
-0.5925012081608394,7.056519
-0.5535004399825286,27.888952
-0.40650767064402266,24.366827
-0.12548873089858906,3.700951
0.0,60.656258
0.8067075539563922,33.63805
-0.6809931534856074,8.030029
-0.6380469097950614,4.9890003
-0.012035432969852383,3.4663572
-0.1982126234510172,4.6751432
-0.17191384594299058,10.293129
-1.5925857117443023,35.97589
-0.1695319623011008,16.843288
-0.037407316908775815,6.8386827
-1.1710083746818671,12.833391
-0.9928346818043028,22.959044
0.34193223338025847,16.419834
2.006362276197187,34.497288
0.0,38.78111
0.8067075539563922,8.6702175
-0.03902042495069338,5.1386905
-0.5711937272842097,27.254211
-0.012035432969852383,9.942694
-0.2634536771853349,6.8423486
0.09316988187679448,24.46921
-1.5505834183737208,6.8424773
0.005490526405408104,14.649063
-0.6529140326081816,6.149536
-0.5656283471350275,23.741419
-1.1921731722151871,5.929622
-0.40650767064402266,82.99789
0.940436772649299,24.46667
0.0,20.997498
0.8067075539563922,16.852188
-0.3231447583572063,10.356403
-0.1337938188841906,3.4670804
-0.012035432969852383,6.073655
-0.8828458763580951,15.223982
0.8381390307062723,71.2535
0.5919629566531334,34.50537
0.8166068084576122,5.598333
-1.3881755460447531,42.258335
0.23351805227212752,3.2815146
-0.2994188779505419,5.0581703
-1.1549475746683038,23.953287
-0.6584514826725332,8.347227
0.0,4.2292194
-1.3044771323185953,27.666693
-1.0128789294200258,5.1086254
-0.8205672512372747,5.1251087
-0.6665778260226065,5.336055
-0.23282220683446622,23.478807
-0.19499654137210934,22.699282
-0.6589326362894526,24.140226
0.5111385084270814,20.71964
-0.6290904442958459,5.0798454
-0.474379680246868,46.09304
-0.7221478138521493,9.090931
-0.40650767064402266,14.226572
0.407474020875355,20.61255
0.0,27.280626
0.8067075539563922,16.83844
-0.299344128240451,7.870314
-0.6720000954152372,24.480234
-0.012035432969852383,11.945566
-0.24495545158383628,9.279587
-0.2391036971620222,5.925863
-0.23913769041594787,18.17935
0.44058318794064577,3.2803247
-0.2832633545692392,46.125862
-0.6223920518798148,10.08231
-0.5037544199674286,16.442745
-0.032287718631882074,11.9700775
-0.6584514826725332,18.853468
0.0,3.4678035
0.8067075539563922,18.331549
-0.6629951980457865,4.9378643
-0.767771046618159,4.903867
-0.012035432969852383,5.609826
-0.6903052055812062,52.64723
0.8944489889884502,5.894853
-0.8176063134891876,23.64559
-0.18101859237725249,4.9214945
-1.5279020985355969,11.850801
1.325772760273119,23.823938
0.5919120324432583,6.1628647
0.34193223338025847,3.8061657
-0.12548873089858906,16.58536
0.0,11.971243
-1.3510974599545855,4.7173867
-1.0115744431531952,56.573208
-0.5173464746194987,37.42326
-0.012035432969852383,4.94226
-0.6091516997165671,56.110626
0.5648218358272687,59.222713
-0.8534158052477677,3.3576345
-0.04436642585686278,82.98417
-0.905400155457181,24.438696
0.4154099957172254,6.0972676
0.41276073793746965,23.917997
0.34193223338025847,23.871412
1.4733995244232432,54.482563
0.0,24.451544
-1.3383541023251695,4.7532167
-0.995547344197352,21.443771
-0.5160255420712236,11.307194
-0.012035432969852383,17.081041
-0.25032590417781975,34.62429
-0.5804866348986968,25.493113
-0.07977547733758011,64.54393
0.3217324930164622,5.039146
0.03287036342532557,46.302612
-1.1699321632979929,32.046303
-1.0276824698052993,4.693368
-1.1549475746683038,3.82193
-0.6584514826725332,39.01092
0.0,44.14078
0.8067075539563922,70.27353
-0.7753832535272611,5.704543
-0.8946621588692993,23.438845
-0.012035432969852383,-7.3188796
-0.674989470405772,38.865192
0.06582349265808488,33.00819
-0.11621856918878098,20.658457
0.4765850259664144,4.7167764
-1.7187054642909056,34.026966
-0.18048078653759644,27.893543
0.053882548330147995,5.7027335
-0.40650767064402266,21.529577
-0.12548873089858906,57.210247
0.0,5.525124
0.8067075539563922,39.051083
-0.9049892235384784,5.1523376
-0.6941409825541838,10.66453
-0.012035432969852383,20.040564
0.627444736461034,23.610292
-0.8521924789816034,6.8430386
0.3237846692629476,24.336214
-0.9154520645819563,48.8557
1.0994823296498655,10.641354
0.0862442303690619,20.472279
0.1817509622461182,4.9858713
1.8388120414288207,5.7067623
0.407474020875355,31.928167
0.0,3.807653
-1.2937699034564136,20.510092
-0.3854784464430469,40.67934
-0.07373021159392883,33.01846
-0.6665778260226065,14.112535
1.6448471445434583,29.446402
0.12843688921543495,46.255116
1.3516371210749316,13.8520565
0.7542211192535815,1.8458982
1.2159851074979535,32.597973
-0.3867997060468068,23.821253
-0.4635987558662801,13.7199955
-1.1549475746683038,44.025658
-0.6584514826725332,35.585056
0.0,10.602316
0.8067075539563922,12.16552
-0.5694470858308356,48.787697
-0.8742503995410505,36.160637
-0.012035432969852383,23.875832
-0.25311058330062597,23.90949
-0.5804866348986968,3.7967186
-0.07977547733758011,10.848503
0.3217324930164622,35.71874
0.03287036342532557,10.446114
-1.1699321632979929,60.72736
-1.0276824698052993,7.6148005
-1.1549475746683038,12.149921
-0.6584514826725332,24.426971
0.0,62.178967
0.8067075539563922,17.068018
-0.7753832535272611,19.945229
-0.8946621588692993,7.8910174
-0.012035432969852383,5.634041
0.8275438219998256,6.155199
-0.1608869912024063,20.155441
0.4521163815305254,13.869022
-0.7273668201840627,14.435619
0.3416950914991615,4.3962755
1.7321015920524747,42.70579
1.0540146357914222,5.1182575
0.34193223338025847,22.171675
-1.191414234446477,23.712831
0.0,27.888376
0.8067075539563922,4.2963085
0.04636766626126681,30.782053
0.210372052938228,38.87235
-0.6665778260226065,33.10104
-0.13277266406507046,6.768668
-0.010334801951789296,5.9218116
2.9615597254140456,23.763506
0.7077961364900425,14.355595
1.2308998183365814,24.460085
-1.1013295594782972,22.816484
-0.2930740964837167,6.0294237
1.4645920894166802,5.0614815
0.940436772649299,23.637735
0.0,55.53968
0.8067075539563922,4.2970767
-0.500364915655222,8.808706
-0.5235807164872676,5.713927
4.569761318399427,44.038197
1.1034259608092727,32.598396
-0.8069091575508853,5.125367
0.0690481327834494,24.333311
-0.06189291339764891,25.82007
1.177764067894253,30.744268
-0.6928849508083843,54.482044
-0.7353217066152372,43.87277
-0.40650767064402266,11.321993
0.407474020875355,5.9350095
0.0,5.9422965
0.8067075539563922,3.2812104
0.8710569134883283,10.763119
0.0561121167616254,6.1486974
-0.012035432969852383,8.76058
0.4844315729397705,11.274317
-0.9756924187458119,4.0195694
0.5026064372152879,18.775793
-1.27205024009099,9.268654
1.0576077576423628,13.869087
0.6087824720659718,31.534885
0.8633718522303597,22.172762
-1.1549475746683038,23.875433
-1.191414234446477,62.25444
0.0,20.315355
-1.3615238434695622,5.907316
-0.736557026101182,5.931251
-0.43322691977624045,45.370342
-0.6665778260226065,8.034893
0.6399757925136621,11.640038
-0.8521924789816034,38.864956
0.3237846692629476,4.5003996
-0.9154520645819563,29.944809
1.0994823296498655,5.9417157
0.0862442303690619,27.658724
0.1817509622461182,46.09322
1.8388120414288207,31.416819
0.407474020875355,25.08652
0.0,23.276468
-1.2937699034564136,6.090394
-0.3854784464430469,34.46265
-0.07373021159392883,23.631937
-0.6665778260226065,13.638912
-1.0019903616838766,5.8646526
0.03053790887485981,6.2723193
0.7290764524196343,8.966249
0.9598770194713526,20.390226
-0.6062303678510795,17.37171
-0.1422160738708815,5.134655
-0.7828623495538304,6.84049
0.34193223338025847,33.402195
-0.6584514826725332,5.1358213
0.0,10.731766
0.8067075539563922,25.851423
-0.8068683883685186,28.274755
-0.7515012974200426,16.759336
-0.012035432969852383,5.9400167
-0.5548504568218454,13.686733
-0.30614650027441115,11.37192
-0.523760218563182,62.047
0.37847546396494497,3.5207615
-1.5754601789322606,5.261904
-0.5415966636286323,25.817776
-0.34815512878236393,23.781864
0.716152185392399,35.71979
0.407474020875355,5.593189
0.0,32.97754
-1.3179226033160232,36.176674
-0.6928357053370187,60.606754
-0.526029207326586,55.820717
-0.012035432969852383,22.920942
-0.8911999137265139,3.8240604
0.8381390307062723,13.619162
0.5919629566531334,10.64267
0.8166068084576122,5.272257
-1.3881755460447531,23.646643
0.23351805227212752,9.805586
-0.2994188779505419,20.622965
-1.1549475746683038,6.9410877
-0.6584514826725332,51.057384
0.0,4.8461
-1.3044771323185953,5.6557674
-1.0128789294200258,3.4352367
-0.8205672512372747,8.827055
-0.6665778260226065,24.43644
0.7670765039046042,36.487354
0.11948711107149226,16.996874
-0.22568998700834908,23.757334
-0.3523050345325241,26.407347
0.9389928355920126,27.762062
-0.39005240165992033,6.8419185
-0.8809326525773895,23.363598
3.335691849477383,44.054512
0.407474020875355,65.749405
0.0,33.51379
-0.9458025182697152,24.416775
1.2672898184911583,34.86455
0.21523180014024712,34.455463
-0.012035432969852383,20.041643
-1.327996724703836,4.980347
4.308339182708993,5.1462297
