gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3992706321	d8cd16ba-bb74-4420-821e-083f2bac17c2	GQ891899	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp. parviglumis					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													5678457	5290052	PRESERVED_SPECIMEN			PI384062				CC_BY_4_0					2023-04-29T12:31:34.622Z		
3992685442	d8cd16ba-bb74-4420-821e-083f2bac17c2	AY514531	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp. parviglumis		MX			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													5678457	5290052	PRESERVED_SPECIMEN			PI331785 (USDA/NCRPIS)				CC_BY_4_0					2023-04-29T12:31:00.954Z		CONTINENT_DERIVED_FROM_COUNTRY
3987688589	df5456b6-e51d-4c6b-966a-24beac9f3348	060f9dd3-6c95-4b1e-96e8-22e42dda74a3	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp parviglumis		MX		Guerrero	PRESENT		fa94e1c0-3f18-4a25-82f6-ff4267eac3f1									1982-10-02T00:00:00	2	10	1982	5678457	5290052	PRESERVED_SPECIMEN	TAES			28700			CC_BY_NC_4_0		H. Iltis; B. Benz;M. Burd			2023-05-30T04:01:05.931Z		CONTINENT_DERIVED_FROM_COUNTRY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3987639586	df5456b6-e51d-4c6b-966a-24beac9f3348	dc323de5-cc40-4b2c-8400-0e529399e923	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp parviglumis		MX		Guerrero	PRESENT		fa94e1c0-3f18-4a25-82f6-ff4267eac3f1									1977-09-22T00:00:00	22	9	1977	5678457	5290052	PRESERVED_SPECIMEN	TAES			386			CC_BY_NC_4_0		Hugh H. Iltis; John F. Doebley			2023-05-30T04:01:05.993Z		CONTINENT_DERIVED_FROM_COUNTRY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3987511585	df5456b6-e51d-4c6b-966a-24beac9f3348	ac3e94ed-b15d-4351-b1cb-9fdb1addb314	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp parviglumis		MX		Guerrero	PRESENT		fa94e1c0-3f18-4a25-82f6-ff4267eac3f1									1982-10-01T00:00:00	1	10	1982	5678457	5290052	PRESERVED_SPECIMEN	TAES			28647			CC_BY_NC_4_0		H. Iltis; B. Benz;M. Burd			2023-05-30T04:01:01.911Z		CONTINENT_DERIVED_FROM_COUNTRY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3987511584	df5456b6-e51d-4c6b-966a-24beac9f3348	4d27250e-309c-49c1-80fd-c7ab2e8e709c	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp parviglumis		MX		Guerrero	PRESENT		fa94e1c0-3f18-4a25-82f6-ff4267eac3f1									1977-09-22T00:00:00	22	9	1977	5678457	5290052	PRESERVED_SPECIMEN	TAES			301			CC_BY_NC_4_0		Hugh H. Iltis; John F. Doebley			2023-05-30T04:01:06.522Z		CONTINENT_DERIVED_FROM_COUNTRY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3987509593	df5456b6-e51d-4c6b-966a-24beac9f3348	712e4b9e-fc6d-405c-a4f9-376b80400c90	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp parviglumis		MX		Jalisco	PRESENT		fa94e1c0-3f18-4a25-82f6-ff4267eac3f1									1979-09-23T00:00:00	23	9	1979	5678457	5290052	PRESERVED_SPECIMEN	TAES			1388			CC_BY_NC_4_0		R. Guzman; Puga;Puga			2023-05-30T04:01:05.946Z		CONTINENT_DERIVED_FROM_COUNTRY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3987057576	d8cd16ba-bb74-4420-821e-083f2bac17c2	AY514559	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp. parviglumis		MX			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													5678457	5290052	PRESERVED_SPECIMEN			PI384070				CC_BY_4_0					2023-04-29T12:31:29.280Z		CONTINENT_DERIVED_FROM_COUNTRY
3987056868	d8cd16ba-bb74-4420-821e-083f2bac17c2	DQ307603	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp. parviglumis					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													5678457	5290052	PRESERVED_SPECIMEN			CIMMYT 8755				CC_BY_4_0					2023-04-29T12:31:34.748Z		
3970641883	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	ca8ceb24-8eb3-4f73-ab60-9b8bc1fdac56	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays ssp. parviglumis		US		South Carolina	PRESENT		fee1eb85-53bb-4edb-91cc-de55f11b3cee													5678457	5290052	PRESERVED_SPECIMEN	VT		UVMVT310465	21160			CC_BY_4_0	University of Vermont	S.R. Hill			2023-05-04T00:16:10.257Z	StillImage	COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3970639890	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	8c78a95d-4665-44f2-b319-d24b3e328b71	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays ssp. parviglumis		MX			PRESENT		fee1eb85-53bb-4edb-91cc-de55f11b3cee													5678457	5290052	PRESERVED_SPECIMEN	VT		UVMVT310468	1388			CC_BY_4_0	University of Vermont	R. Guzman, M. Puga			2023-05-04T00:16:10.313Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3970636883	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	c1c3f68a-6546-432d-8d76-60c8da9bd80e	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays ssp. parviglumis		US		South Carolina	PRESENT		fee1eb85-53bb-4edb-91cc-de55f11b3cee													5678457	5290052	PRESERVED_SPECIMEN	VT		UVMVT310467	21160			CC_BY_4_0	University of Vermont	S.R. Hill			2023-05-04T00:16:10.181Z	StillImage	COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3970635877	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	48194be1-412c-41bc-b74d-58babcd5d7e8	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays ssp. parviglumis		US		South Carolina	PRESENT		fee1eb85-53bb-4edb-91cc-de55f11b3cee													5678457	5290052	PRESERVED_SPECIMEN	VT		UVMVT310466	21160			CC_BY_4_0	University of Vermont	S.R. Hill			2023-05-04T00:16:10.170Z	StillImage	COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3969220481	d8cd16ba-bb74-4420-821e-083f2bac17c2	GQ891903	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp. parviglumis					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													5678457	5290052	PRESERVED_SPECIMEN			PI384063				CC_BY_4_0					2023-04-29T12:31:02.989Z		
3968795248	d8cd16ba-bb74-4420-821e-083f2bac17c2	GQ891906	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp. parviglumis					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													5678457	5290052	PRESERVED_SPECIMEN			PI384064				CC_BY_4_0					2023-04-29T12:31:30.216Z		
3968781563	d8cd16ba-bb74-4420-821e-083f2bac17c2	AF340192	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp. parviglumis					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													5678457	5290052	PRESERVED_SPECIMEN			Beadle & Kato site 4				CC_BY_4_0					2023-04-29T12:31:00.307Z		
3968771701	d8cd16ba-bb74-4420-821e-083f2bac17c2	AY514513	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp. parviglumis		MX			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													5678457	5290052	PRESERVED_SPECIMEN			PI384062 (USDA/NCRPIS)				CC_BY_4_0					2023-04-29T12:31:00.490Z		CONTINENT_DERIVED_FROM_COUNTRY
3960867342	cd096ec0-a8a0-4c65-92cc-48b00fb934ce	e8a27868-c35d-494e-a34f-cf3e580fc82e	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp. parviglumis		MX	Carretera a Colotlipa y Las Grutas de Juxtlahuaca, desviación a Santa Ana, 2-3 km al N del Entronque.	Guerrero	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862									1987-10-13T00:00:00	13	10	1987	5678457	5290052	PRESERVED_SPECIMEN	TEX	TEX	00577159		Harriman, N.	1999-01-01T00:00:00	CC0_1_0		Stephen D. Koch;Paul A. Fryxell;D. Altman			2023-05-18T18:46:30.518Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3960860313	cd096ec0-a8a0-4c65-92cc-48b00fb934ce	576d6c64-4f16-4adc-b530-64760d0f6c89	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp. parviglumis		MX	Carretera a Colotlipa y Las Grutas de Juxtlahuaca, desviación a Santa Ana, 2-3 km al N del Entronque.	Guerrero	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862									1987-10-13T00:00:00	13	10	1987	5678457	5290052	PRESERVED_SPECIMEN	TEX	TEX	00577160		Harriman, N.	1999-01-01T00:00:00	CC0_1_0		Stephen D. Koch;Paul A. Fryxell;D. Altman			2023-05-18T18:46:27.128Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3818218375	d8cd16ba-bb74-4420-821e-083f2bac17c2	JQ900489	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp. parviglumis		MX			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	17.42	-99.5											5678457	5290052	PRESERVED_SPECIMEN			Beadle & Kato, site 4				CC_BY_4_0					2023-04-29T12:31:08.241Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3818195733	d8cd16ba-bb74-4420-821e-083f2bac17c2	JN560751	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp. parviglumis					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													5678457	5290052	PRESERVED_SPECIMEN			PI384065				CC_BY_4_0		USDA			2023-04-29T12:31:07.313Z		
3817786387	d8cd16ba-bb74-4420-821e-083f2bac17c2	JQ900502	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp. parviglumis		MX			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	17.200001	-99.5											5678457	5290052	PRESERVED_SPECIMEN			Beadle & Kato, site 2-3				CC_BY_4_0					2023-04-29T12:31:39.366Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3709890780	648e3756-5dff-462b-9323-41e3214d9c3c	47779ab8-44ba-4adc-afc9-b66f2c5ad59b	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp. parviglumis	Iltis & J.F.Doebley	MX			PRESENT		feb9cabe-c069-45b5-a6f0-2c74d773f441													5678457	5290052	PRESERVED_SPECIMEN	GA		GA109787				CC_BY_4_0					2023-04-24T19:36:33.260Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY
3709887868	648e3756-5dff-462b-9323-41e3214d9c3c	018df926-1149-4341-89d3-37106b0244ef	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp. parviglumis	Iltis & J.F.Doebley	MX			PRESENT		feb9cabe-c069-45b5-a6f0-2c74d773f441													5678457	5290052	PRESERVED_SPECIMEN	GA		GA109788				CC_BY_4_0					2023-04-24T19:36:33.276Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY
3498591612	32ad19ed-6b89-447a-9242-795c0897f345	USRIIS-L48-Plantae11372	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays ssp. parviglumis	H.H. Iltis and Doebley	US	L48		PRESENT		cdef28b1-db4e-4c58-aa71-3c5238c2d0b5									2017-11-21T00:00:00	21	11	2017	5678457	5290052	HUMAN_OBSERVATION	USGS						CC0_1_0	U.S. Geological Survey			Introduced	2023-01-24T16:18:13.197Z		
3464375306	a36438d0-bec7-4b7b-9bfa-2c31e7610c39	35bed88f-b847-4060-bb0e-c2d5fe7bde20	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp. parviglumis	H.H. Iltis & Doebley	US	Grown at Pioneer Hi-Bred International Winter Nursery near Goulds; seeds from Guatemala, Huehuetenango, Santa Ana, seeds obtained from USDA Serial No. 89358, Range 316	Florida	PRESENT		927f1e70-cf74-11d8-bf68-b8a03c50a862									1979-10-01T00:00:00		10	1979	5678457	5290052	PRESERVED_SPECIMEN	MIN	Plants	966614				CC0_1_0	Bell Museum	Doebley, John F.			2023-05-13T11:30:43.711Z	StillImage	RECORDED_DATE_INVALID;AMBIGUOUS_COLLECTION
3464373304	a36438d0-bec7-4b7b-9bfa-2c31e7610c39	f46977e4-458a-4e09-9145-4b6fc36c8ab5	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp. parviglumis	H.H. Iltis & Doebley	US	Grown at Pioneer Hi-Bred International Winter Nursery near Goulds; seeds from Mexico, Guerrero, Palo Blanco, Mountainside, obtained from USDA accession 34237, Range 316	Florida	PRESENT		927f1e70-cf74-11d8-bf68-b8a03c50a862					1250.0				1979-01-01T00:00:00			1979	5678457	5290052	PRESERVED_SPECIMEN	MIN	Plants	966616				CC0_1_0	Bell Museum	Doebley, John F.			2023-05-13T11:30:44.022Z	StillImage	RECORDED_DATE_INVALID;AMBIGUOUS_COLLECTION
3443493158	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBITS73443-21	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp. parviglumis					PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5													5678457	5290052	MATERIAL_SAMPLE							CC_BY_4_0					2023-05-30T21:40:05.616Z		
3443467013	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBITS73448-21	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp. parviglumis					PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5													5678457	5290052	MATERIAL_SAMPLE							CC_BY_4_0					2023-05-30T21:41:01.267Z		
3443428103	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBITS73438-21	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp. parviglumis					PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5													5678457	5290052	MATERIAL_SAMPLE							CC_BY_4_0					2023-05-30T21:40:54.178Z		
3443414208	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBITS73440-21	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp. parviglumis					PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5													5678457	5290052	MATERIAL_SAMPLE							CC_BY_4_0					2023-05-30T21:40:53.121Z		
3443365082	040c5662-da76-4782-a48e-cdea1892d14c	http://bins.boldsystems.org/index.php/Public_RecordView?processid=GBITS73445-21	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mays	parviglumis	SUBSPECIES	Zea mays subsp. parviglumis Iltis & Doebley	Zea mays subsp. parviglumis					PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5													5678457	5290052	MATERIAL_SAMPLE							CC_BY_4_0					2023-05-30T21:40:53.269Z		
