"LONGITUDE","LATITUDE","p_avg","GEO3major","data","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
149.7007038,-36.87594044,8,"Asia and the Pacific","train",9,5,106,104,1960,266,19268,842,14,53,602,7,602,27,27
149.7007518,-36.7497732,4,"Asia and the Pacific","train",9,5,160,129,1856,122,12626,807,15,61,368,3,368,27,27
149.7011139,-34.69859875,1,"Asia and the Pacific","train",10,5,113,111,2392,692,6410,696,13,53,389,2,389,19,19
149.7011139,-34.69859875,3,"Asia and the Pacific","train",10,5,113,111,2392,692,6410,696,13,53,389,2,389,19,19
149.7014566,-35.02693142,2,"Asia and the Pacific","train",1,5,120,116,2788,683,56115,720,13,55,282,1,282,19,19
149.7016172,-34.87041695,1,"Asia and the Pacific","train",7,5,135,115,2575,677,6250,704,13,55,258,1,258,19,19
149.7016172,-34.87041695,4,"Asia and the Pacific","train",7,5,135,115,2575,677,6250,704,13,55,258,1,258,19,19
149.7017978,-34.74778366,1,"Asia and the Pacific","train",1,5,121,116,2536,673,6421,692,13,53,280,1,280,19,19
149.7017978,-34.74778366,4,"Asia and the Pacific","train",1,5,121,116,2536,673,6421,692,13,53,280,1,280,19,19
149.7045684,-31.16007177,26,"Asia and the Pacific","train",1,8,290,121,3132,396,3958,714,17,64,252,3,252,19,19
149.7045684,-31.16007177,75,"Asia and the Pacific","train",1,8,290,121,3132,396,3958,714,17,64,252,3,252,19,19
149.7054201,-31.55585739,2,"Asia and the Pacific","train",5,8,255,118,2805,540,4808,704,16,64,344,2,344,19,19
149.7054201,-31.55585739,9,"Asia and the Pacific","train",5,8,255,118,2805,540,4808,704,16,64,344,2,344,19,19
149.7059737,-34.78302673,3,"Asia and the Pacific","train",1,5,121,116,2536,673,6421,692,13,53,280,1,280,19,19
149.7059737,-34.78302673,6,"Asia and the Pacific","train",1,5,121,116,2536,673,6421,692,13,53,280,1,280,19,19
149.7071998,-36.14850731,1,"Asia and the Pacific","train",5,5,70,95,2168,275,17341,862,14,47,817,7,817,7,7
149.7071998,-36.14850731,2,"Asia and the Pacific","train",5,5,70,95,2168,275,17341,862,14,47,817,7,817,7,7
149.7073956,-34.73057721,2,"Asia and the Pacific","train",10,5,113,111,2536,692,6410,696,13,53,389,2,389,19,19
149.7076552,-35.01552574,1,"Asia and the Pacific","train",1,5,120,116,2788,683,56115,720,13,55,282,1,282,19,19
149.7083772,-34.68335645,1,"Asia and the Pacific","train",10,5,113,111,2392,692,6410,696,13,53,389,2,389,19,19
149.7083772,-34.68335645,2,"Asia and the Pacific","train",10,5,113,111,2392,692,6410,696,13,53,389,2,389,19,19
149.7084676,-35.15612398,10,"Asia and the Pacific","train",1,5,113,108,2585,679,7094,719,13,53,472,2,472,18,18
149.7097368,-34.62192035,2,"Asia and the Pacific","train",5,5,140,108,2488,794,6297,759,13,51,768,3,768,19,19
149.7097368,-34.62192035,4,"Asia and the Pacific","train",5,5,140,108,2488,794,6297,759,13,51,768,3,768,19,19
149.7105863,-35.15382311,2,"Asia and the Pacific","train",1,5,113,108,2585,679,7094,719,13,53,472,2,472,18,18
149.7106371,-31.52249795,1,"Asia and the Pacific","train",5,8,255,118,2869,540,4808,704,16,64,344,2,344,19,19
149.7106371,-31.52249795,2,"Asia and the Pacific","train",5,8,255,118,2869,540,4808,704,16,64,344,2,344,19,19
149.7108951,-34.62166022,2,"Asia and the Pacific","train",5,5,140,108,2488,794,6297,759,13,51,768,3,768,19,19
149.7108951,-34.62166022,7,"Asia and the Pacific","train",5,5,140,108,2488,794,6297,759,13,51,768,3,768,19,19
149.7120651,-37.21880597,28,"Asia and the Pacific","train",5,5,65,89,2237,254,19270,918,14,50,958,6,958,7,7
149.7120651,-37.21880597,44,"Asia and the Pacific","train",5,5,65,89,2237,254,19270,918,14,50,958,6,958,7,7
149.7126694,-36.84953355,5,"Asia and the Pacific","train",9,5,106,104,1960,266,19268,842,14,53,602,7,602,27,27
149.7129734,-37.01415238,3,"Asia and the Pacific","train",3,5,110,98,2171,322,19091,888,14,48,830,10,830,7,7
149.713454,-31.52379988,1,"Asia and the Pacific","train",5,8,255,118,2869,540,4808,704,16,64,344,2,344,19,19
149.713454,-31.52379988,2,"Asia and the Pacific","train",5,8,255,118,2869,540,4808,704,16,64,344,2,344,19,19
149.714175,-31.2650759,56,"Asia and the Pacific","train",2,8,355,114,3094,459,4018,730,17,64,419,3,419,19,19
149.714175,-31.2650759,108,"Asia and the Pacific","train",2,8,355,114,3094,459,4018,730,17,64,419,3,419,19,19
149.714751,-31.30165028,7,"Asia and the Pacific","train",2,8,355,114,3082,459,4018,730,17,64,419,3,419,19,19
149.714751,-31.30165028,108,"Asia and the Pacific","train",2,8,355,114,3082,459,4018,730,17,64,419,3,419,19,19
149.715686,-36.34185855,2,"Asia and the Pacific","train",9,5,58,94,2151,358,17458,884,14,47,846,10,846,7,7
149.715686,-36.34185855,7,"Asia and the Pacific","train",9,5,58,94,2151,358,17458,884,14,47,846,10,846,7,7
149.7159536,-37.08924954,4,"Asia and the Pacific","train",1,5,96,96,2231,197,19592,876,14,49,648,6,648,7,7
149.7161266,-35.5746037,1,"Asia and the Pacific","train",12,5,115,107,2492,655,14753,789,13,51,549,5,549,21,21
149.7161266,-35.5746037,2,"Asia and the Pacific","train",12,5,115,107,2492,655,14753,789,13,51,549,5,549,21,21
149.7161513,-30.95095325,1,"Asia and the Pacific","train",2,8,215,127,3637,344,4376,677,18,57,259,1,259,19,19
149.7161513,-30.95095325,5,"Asia and the Pacific","train",2,8,215,127,3637,344,4376,677,18,57,259,1,259,19,19
149.7167821,-35.57082137,2,"Asia and the Pacific","train",12,5,115,107,2492,655,14753,789,13,51,549,5,549,21,21
149.7167821,-35.57082137,4,"Asia and the Pacific","train",12,5,115,107,2492,655,14753,789,13,51,549,5,549,21,21
149.7174656,-35.56754314,1,"Asia and the Pacific","train",12,5,115,107,2492,655,14753,789,13,51,549,5,549,21,21
149.7174656,-35.56754314,3,"Asia and the Pacific","train",12,5,115,107,2492,655,14753,789,13,51,549,5,549,21,21
149.7190991,-36.34774708,3,"Asia and the Pacific","train",9,5,58,94,2151,358,17458,884,14,47,846,10,846,7,7
149.7198849,-37.09978393,4,"Asia and the Pacific","train",1,5,96,96,2231,197,19592,876,14,49,648,6,648,7,7
149.7198849,-37.09978393,10,"Asia and the Pacific","train",1,5,96,96,2231,197,19592,876,14,49,648,6,648,7,7
149.7198867,-31.17609893,3,"Asia and the Pacific","train",1,8,290,121,3132,396,3958,714,17,64,252,3,252,19,19
149.7198867,-31.17609893,28,"Asia and the Pacific","train",1,8,290,121,3132,396,3958,714,17,64,252,3,252,19,19
149.7200281,-36.38242348,2,"Asia and the Pacific","train",9,5,64,95,2106,376,18440,876,14,46,757,10,757,7,7
149.7200281,-36.38242348,15,"Asia and the Pacific","train",9,5,64,95,2106,376,18440,876,14,46,757,10,757,7,7
149.7206022,-31.08734399,3,"Asia and the Pacific","train",3,8,321,119,3249,377,4021,698,18,63,291,3,291,30,19
149.7206022,-31.08734399,27,"Asia and the Pacific","train",3,8,321,119,3249,377,4021,698,18,63,291,3,291,30,19
149.7217595,-30.99700961,50,"Asia and the Pacific","train",2,8,353,122,3841,337,3914,680,18,64,268,2,268,19,30
149.7217595,-30.99700961,77,"Asia and the Pacific","train",2,8,353,122,3841,337,3914,680,18,64,268,2,268,19,30
149.7224554,-36.17993058,4,"Asia and the Pacific","train",5,5,105,97,2168,251,17659,874,14,49,712,10,712,7,18
149.7228285,-34.72506781,2,"Asia and the Pacific","train",10,5,113,111,2536,692,6410,696,13,53,389,2,389,19,19
149.7230488,-36.1932106,2,"Asia and the Pacific","train",5,5,105,97,2168,251,17659,874,14,49,712,10,712,7,18
149.7232953,-36.19230373,2,"Asia and the Pacific","train",5,5,105,97,2168,251,17659,874,14,49,712,10,712,7,18
149.7232953,-36.19230373,6,"Asia and the Pacific","train",5,5,105,97,2168,251,17659,874,14,49,712,10,712,7,18
149.723471,-36.19320099,6,"Asia and the Pacific","train",5,5,105,97,2168,251,17659,874,14,49,712,10,712,7,18
149.7241449,-35.18191207,3,"Asia and the Pacific","train",1,5,113,108,2585,679,7094,719,13,53,472,2,472,18,18
149.7241449,-35.18191207,8,"Asia and the Pacific","train",1,5,113,108,2585,679,7094,719,13,53,472,2,472,18,18
149.7270436,-37.32230771,16,"Asia and the Pacific","train",3,5,88,96,2023,162,19227,936,14,48,766,5,766,7,7
149.727671,-31.56593508,21,"Asia and the Pacific","train",5,8,255,118,2805,540,4808,704,16,64,344,2,344,19,19
149.727671,-31.56593508,46,"Asia and the Pacific","train",5,8,255,118,2805,540,4808,704,16,64,344,2,344,19,19
149.727895,-35.31027192,2,"Asia and the Pacific","train",1,5,106,112,2956,635,7991,708,13,55,368,1,368,19,19
149.727895,-35.31027192,4,"Asia and the Pacific","train",1,5,106,112,2956,635,7991,708,13,55,368,1,368,19,19
149.727959,-31.52626865,2,"Asia and the Pacific","train",5,8,255,118,2869,540,4808,704,16,64,344,2,344,19,19
149.7299956,-31.57233312,7,"Asia and the Pacific","train",5,8,255,118,2805,540,4808,704,16,64,344,2,344,19,19
149.7299956,-31.57233312,29,"Asia and the Pacific","train",5,8,255,118,2805,540,4808,704,16,64,344,2,344,19,19
149.7304125,-34.87100821,2,"Asia and the Pacific","train",7,5,135,115,2575,677,6250,704,13,55,258,1,258,19,19
149.7304125,-34.87100821,4,"Asia and the Pacific","train",7,5,135,115,2575,677,6250,704,13,55,258,1,258,19,19
149.7307102,-34.69815501,2,"Asia and the Pacific","train",10,5,113,111,2392,692,6410,696,13,53,389,2,389,19,19
149.7307102,-34.69815501,4,"Asia and the Pacific","train",10,5,113,111,2392,692,6410,696,13,53,389,2,389,19,19
149.7307827,-34.8683137,1,"Asia and the Pacific","train",7,5,135,115,2575,677,6250,704,13,55,258,1,258,19,19
149.7307827,-34.8683137,2,"Asia and the Pacific","train",7,5,135,115,2575,677,6250,704,13,55,258,1,258,19,19
149.7314693,-36.44654588,16,"Asia and the Pacific","train",9,5,97,98,2106,284,28241,849,14,47,847,10,847,7,7
149.7320704,-36.35612989,2,"Asia and the Pacific","train",9,5,64,95,2151,376,18440,876,14,46,757,10,757,7,7
149.7320704,-36.35612989,5,"Asia and the Pacific","train",9,5,64,95,2151,376,18440,876,14,46,757,10,757,7,7
149.7322183,-36.31669743,1,"Asia and the Pacific","train",9,5,58,94,2151,358,17458,884,14,47,846,10,846,7,7
149.7322183,-36.31669743,4,"Asia and the Pacific","train",9,5,58,94,2151,358,17458,884,14,47,846,10,846,7,7
149.7338022,-34.72278464,1,"Asia and the Pacific","train",10,5,113,111,2536,692,6410,696,13,53,389,2,389,19,19
149.7338022,-34.72278464,11,"Asia and the Pacific","train",10,5,113,111,2536,692,6410,696,13,53,389,2,389,19,19
149.7346103,-31.53665931,7,"Asia and the Pacific","train",5,8,255,118,2869,540,4808,704,16,64,344,2,344,19,19
149.7366172,-34.73133898,49,"Asia and the Pacific","train",10,5,113,111,2536,692,6410,696,13,53,389,2,389,19,19
149.7394983,-35.05041536,4,"Asia and the Pacific","train",1,5,120,116,2796,683,56115,720,13,55,282,1,282,19,19
149.7396555,-31.53708331,1,"Asia and the Pacific","train",5,8,255,118,2869,540,4808,704,16,64,344,2,344,19,19
149.7396727,-31.29363572,45,"Asia and the Pacific","train",2,8,355,114,3094,459,4018,730,17,64,419,3,419,19,19
149.7396727,-31.29363572,47,"Asia and the Pacific","train",2,8,355,114,3094,459,4018,730,17,64,419,3,419,19,19
149.7401212,-35.05265474,2,"Asia and the Pacific","train",1,5,120,116,2796,683,56115,720,13,55,282,1,282,19,19
149.7404621,-30.83804266,2,"Asia and the Pacific","train",5,8,204,124,3954,376,5254,686,17,52,330,1,330,30,30
149.7404621,-30.83804266,9,"Asia and the Pacific","train",5,8,204,124,3954,376,5254,686,17,52,330,1,330,30,30
149.7410423,-34.55589337,3,"Asia and the Pacific","train",5,5,124,107,2488,866,8262,810,12,53,835,3,835,19,19
149.7410423,-34.55589337,4,"Asia and the Pacific","train",5,5,124,107,2488,866,8262,810,12,53,835,3,835,19,19
149.7412998,-34.82502573,3,"Asia and the Pacific","train",1,5,121,116,2575,673,6421,692,13,53,280,1,280,19,19
149.7418222,-31.52044414,1,"Asia and the Pacific","train",5,8,255,118,2869,540,4808,704,16,64,344,2,344,19,19
149.7418222,-31.52044414,2.5,"Asia and the Pacific","train",5,8,255,118,2869,540,4808,704,16,64,344,2,344,19,19
149.7419,-34.41717745,2,"Asia and the Pacific","train",10,5,128,115,2384,923,8352,843,12,53,500,3,500,7,7
149.7427499,-34.8687112,12,"Asia and the Pacific","train",7,5,135,115,2575,677,6250,704,13,55,258,1,258,19,19
149.7428252,-31.53566265,2,"Asia and the Pacific","train",5,8,255,118,2869,540,4808,704,16,64,344,2,344,19,19
149.7434432,-34.66993368,2,"Asia and the Pacific","train",10,5,113,111,2392,692,6410,696,13,53,389,2,389,19,19
149.7434432,-34.66993368,3,"Asia and the Pacific","train",10,5,113,111,2392,692,6410,696,13,53,389,2,389,19,19
149.7439011,-30.83254968,1,"Asia and the Pacific","train",5,8,204,124,3954,376,5254,686,17,52,330,1,330,30,30
149.7439011,-30.83254968,2,"Asia and the Pacific","train",5,8,204,124,3954,376,5254,686,17,52,330,1,330,30,30
149.746941,-34.4129987,1,"Asia and the Pacific","train",10,5,128,115,2384,923,8352,843,12,53,500,3,500,7,7
149.746941,-34.4129987,2,"Asia and the Pacific","train",10,5,128,115,2384,923,8352,843,12,53,500,3,500,7,7
149.7481302,-31.5593104,2,"Asia and the Pacific","train",5,8,255,118,2805,540,4808,704,16,64,344,2,344,19,19
149.7481302,-31.5593104,19,"Asia and the Pacific","train",5,8,255,118,2805,540,4808,704,16,64,344,2,344,19,19
149.7481459,-37.03345626,2,"Asia and the Pacific","train",3,5,110,98,2171,322,19091,888,14,48,830,10,830,7,7
149.7481459,-37.03345626,13,"Asia and the Pacific","train",3,5,110,98,2171,322,19091,888,14,48,830,10,830,7,7
149.7482378,-37.31746459,4,"Asia and the Pacific","train",3,5,88,96,2023,162,19227,936,14,48,766,5,766,7,7
149.7483558,-31.52570548,4,"Asia and the Pacific","train",5,8,255,118,2869,540,4808,704,16,64,344,2,344,19,19
149.7483558,-31.52570548,44,"Asia and the Pacific","train",5,8,255,118,2869,540,4808,704,16,64,344,2,344,19,19
149.7483789,-34.6552013,1,"Asia and the Pacific","train",10,5,113,111,2392,692,6410,696,13,53,389,2,389,19,19
149.7483789,-34.6552013,3,"Asia and the Pacific","train",10,5,113,111,2392,692,6410,696,13,53,389,2,389,19,19
149.7506169,-37.0281092,3,"Asia and the Pacific","train",3,5,110,98,1926,322,19091,888,14,48,830,10,830,7,7
149.7506169,-37.0281092,10,"Asia and the Pacific","train",3,5,110,98,1926,322,19091,888,14,48,830,10,830,7,7
149.7529779,-31.50240336,6,"Asia and the Pacific","train",5,8,183,125,2804,487,5319,702,16,60,306,2,306,19,19
149.7536895,-31.54349989,56,"Asia and the Pacific","train",5,8,255,118,2804,540,4808,704,16,64,344,2,344,19,19
149.7568734,-31.07732029,13,"Asia and the Pacific","train",3,8,321,119,3416,377,4021,698,18,63,291,3,291,30,19
149.7568734,-31.07732029,39,"Asia and the Pacific","train",3,8,321,119,3416,377,4021,698,18,63,291,3,291,30,19
149.7599689,-30.98130891,3,"Asia and the Pacific","train",2,8,353,122,4380,337,3914,680,18,64,268,2,268,19,30
149.7599689,-30.98130891,6,"Asia and the Pacific","train",2,8,353,122,4380,337,3914,680,18,64,268,2,268,19,30
149.760072,-35.44789697,4,"Asia and the Pacific","train",1,5,113,109,2367,658,6102,726,13,55,580,2,580,19,19
149.760072,-35.44789697,5,"Asia and the Pacific","train",1,5,113,109,2367,658,6102,726,13,55,580,2,580,19,19
149.7611932,-31.54372572,8,"Asia and the Pacific","train",5,8,255,118,2804,540,4808,704,16,64,344,2,344,19,19
149.7611932,-31.54372572,42,"Asia and the Pacific","train",5,8,255,118,2804,540,4808,704,16,64,344,2,344,19,19
149.7616358,-34.77931491,3,"Asia and the Pacific","train",1,5,121,116,2521,673,6421,692,13,53,280,1,280,19,19
149.7616358,-34.77931491,26,"Asia and the Pacific","train",1,5,121,116,2521,673,6421,692,13,53,280,1,280,19,19
149.7625105,-30.83023294,7,"Asia and the Pacific","train",5,8,204,124,3242,376,5254,686,17,52,330,1,330,30,30
149.7625105,-30.83023294,8,"Asia and the Pacific","train",5,8,204,124,3242,376,5254,686,17,52,330,1,330,30,30
149.7643774,-36.89970794,2,"Asia and the Pacific","train",5,5,92,99,1891,293,19356,860,14,46,574,6,574,27,7
149.7643774,-36.89970794,3,"Asia and the Pacific","train",5,5,92,99,1891,293,19356,860,14,46,574,6,574,27,7
149.7656983,-31.57291764,5,"Asia and the Pacific","train",5,8,255,118,2842,540,4808,704,16,64,344,2,344,19,19
149.7656983,-31.57291764,11,"Asia and the Pacific","train",5,8,255,118,2842,540,4808,704,16,64,344,2,344,19,19
149.7669274,-34.3702338,1,"Asia and the Pacific","train",5,5,133,116,2454,897,7216,841,12,54,414,2,414,21,21
149.7669274,-34.3702338,2,"Asia and the Pacific","train",5,5,133,116,2454,897,7216,841,12,54,414,2,414,21,21
149.7678943,-30.83393273,3,"Asia and the Pacific","train",5,8,204,124,3242,376,5254,686,17,52,330,1,330,30,30
149.7678943,-30.83393273,17,"Asia and the Pacific","train",5,8,204,124,3242,376,5254,686,17,52,330,1,330,30,30
149.7679757,-31.51559713,18,"Asia and the Pacific","train",5,8,255,118,2804,540,4808,704,16,64,344,2,344,19,19
149.7679757,-31.51559713,19,"Asia and the Pacific","train",5,8,255,118,2804,540,4808,704,16,64,344,2,344,19,19
149.768849,-30.83442636,1,"Asia and the Pacific","train",5,8,204,124,3242,376,5254,686,17,52,330,1,330,30,30
149.768849,-30.83442636,36,"Asia and the Pacific","train",5,8,204,124,3242,376,5254,686,17,52,330,1,330,30,30
149.7688934,-30.99385157,27,"Asia and the Pacific","train",2,8,353,122,4380,337,3914,680,18,64,268,2,268,19,30
149.7688934,-30.99385157,43,"Asia and the Pacific","train",2,8,353,122,4380,337,3914,680,18,64,268,2,268,19,30
149.7689204,-35.25570855,3,"Asia and the Pacific","train",7,5,95,112,2788,657,7560,711,13,53,463,2,463,18,18
149.7689204,-35.25570855,9,"Asia and the Pacific","train",7,5,95,112,2788,657,7560,711,13,53,463,2,463,18,18
149.7691051,-31.31755089,4,"Asia and the Pacific","train",2,8,355,114,2925,459,4018,730,17,64,419,3,419,19,19
149.7691051,-31.31755089,23,"Asia and the Pacific","train",2,8,355,114,2925,459,4018,730,17,64,419,3,419,19,19
149.7698071,-37.11135156,5,"Asia and the Pacific","train",1,5,96,96,1898,197,19592,876,14,49,648,6,648,7,7
149.7735984,-37.42587023,6,"Asia and the Pacific","train",5,5,122,96,1947,102,19231,960,15,47,623,3,623,7,7
149.7735984,-37.42587023,21,"Asia and the Pacific","train",5,5,122,96,1947,102,19231,960,15,47,623,3,623,7,7
149.7745605,-31.57341076,13,"Asia and the Pacific","train",5,8,255,118,2842,540,4808,704,16,64,344,2,344,19,19
149.7745605,-31.57341076,44,"Asia and the Pacific","train",5,8,255,118,2842,540,4808,704,16,64,344,2,344,19,19
149.7772307,-31.55335167,22,"Asia and the Pacific","train",5,8,255,118,2842,540,4808,704,16,64,344,2,344,19,19
149.7772307,-31.55335167,47,"Asia and the Pacific","train",5,8,255,118,2842,540,4808,704,16,64,344,2,344,19,19
149.7773871,-30.92134262,3,"Asia and the Pacific","train",2,8,215,127,4126,344,4376,677,18,57,259,1,259,19,19
149.7786557,-31.57405215,1,"Asia and the Pacific","train",5,8,255,118,2842,540,4808,704,16,64,344,2,344,19,19
149.7786557,-31.57405215,10,"Asia and the Pacific","train",5,8,255,118,2842,540,4808,704,16,64,344,2,344,19,19
149.779028,-35.2942346,6,"Asia and the Pacific","train",1,5,106,112,2788,635,7991,708,13,55,368,1,368,18,19
149.7798136,-36.721817,6,"Asia and the Pacific","train",9,5,160,129,1906,122,12626,807,15,61,368,3,368,27,27
149.7803634,-36.30049091,8,"Asia and the Pacific","train",9,5,58,94,2133,358,17458,884,14,47,846,10,846,18,7
149.7803728,-36.72180393,2,"Asia and the Pacific","train",9,5,160,129,1906,122,12626,807,15,61,368,3,368,27,27
149.7809473,-30.74687767,5,"Asia and the Pacific","train",5,8,168,127,3340,366,5297,683,17,56,355,1,355,30,30
149.7810837,-37.26946024,4,"Asia and the Pacific","train",3,5,88,96,2108,162,19227,936,14,48,766,5,766,7,7
149.7822297,-31.01400899,5,"Asia and the Pacific","train",1,8,440,124,4380,295,2630,659,18,67,174,1,174,30,30
149.7822297,-31.01400899,27,"Asia and the Pacific","train",1,8,440,124,4380,295,2630,659,18,67,174,1,174,30,30
149.7822985,-34.9005235,1,"Asia and the Pacific","train",5,5,119,113,2579,683,7715,717,13,52,446,2,446,19,19
149.7822985,-34.9005235,2,"Asia and the Pacific","train",5,5,119,113,2579,683,7715,717,13,52,446,2,446,19,19
149.7831765,-30.77498543,6,"Asia and the Pacific","train",2,8,224,126,3340,340,3647,668,18,61,225,2,225,30,19
149.7831765,-30.77498543,11,"Asia and the Pacific","train",2,8,224,126,3340,340,3647,668,18,61,225,2,225,30,19
149.7833979,-34.80919611,3,"Asia and the Pacific","train",10,5,106,107,2552,697,7889,718,13,51,849,2,849,19,19
149.7833979,-34.80919611,5,"Asia and the Pacific","train",10,5,106,107,2552,697,7889,718,13,51,849,2,849,19,19
149.7847953,-36.3468008,2,"Asia and the Pacific","train",9,5,91,101,2133,284,14714,945,14,49,686,11,686,7,7
149.7847953,-36.3468008,5,"Asia and the Pacific","train",9,5,91,101,2133,284,14714,945,14,49,686,11,686,7,7
149.7850346,-30.73543569,1,"Asia and the Pacific","train",2,8,224,126,3340,340,3647,668,18,61,225,2,225,30,19
149.7850346,-30.73543569,23,"Asia and the Pacific","train",2,8,224,126,3340,340,3647,668,18,61,225,2,225,30,19
149.7856126,-35.27785882,2,"Asia and the Pacific","train",1,5,119,113,2788,618,7755,714,13,54,390,2,390,18,7
149.7870882,-30.77662388,2,"Asia and the Pacific","train",2,8,224,126,3340,340,3647,668,18,61,225,2,225,30,19
149.7870882,-30.77662388,9,"Asia and the Pacific","train",2,8,224,126,3340,340,3647,668,18,61,225,2,225,30,19
149.7873367,-34.4810443,15,"Asia and the Pacific","train",10,5,143,117,2392,829,8512,803,12,52,484,2,484,7,19
149.7875377,-30.73897126,3,"Asia and the Pacific","train",2,8,224,126,3340,340,3647,668,18,61,225,2,225,30,19
149.7875377,-30.73897126,4,"Asia and the Pacific","train",2,8,224,126,3340,340,3647,668,18,61,225,2,225,30,19
149.7891342,-35.23631567,1,"Asia and the Pacific","train",1,5,119,113,2788,618,7755,714,13,54,390,2,390,18,7
149.7891342,-35.23631567,3,"Asia and the Pacific","train",1,5,119,113,2788,618,7755,714,13,54,390,2,390,18,7
149.7904214,-37.27408833,8,"Asia and the Pacific","train",5,5,116,98,2108,121,19362,928,14,45,740,3,740,7,7
149.7904214,-37.27408833,12,"Asia and the Pacific","train",5,5,116,98,2108,121,19362,928,14,45,740,3,740,7,7
149.7909191,-34.45395546,2,"Asia and the Pacific","train",10,5,180,116,2335,883,7515,852,12,52,521,2,521,7,19
149.7909191,-34.45395546,5,"Asia and the Pacific","train",10,5,180,116,2335,883,7515,852,12,52,521,2,521,7,19
149.791402,-31.52850598,1,"Asia and the Pacific","train",5,8,281,118,2804,492,4734,693,16,66,344,2,344,19,19
149.7918423,-30.91770341,2,"Asia and the Pacific","train",1,8,211,126,4126,293,3521,655,18,63,333,0,333,19,30
149.7918423,-30.91770341,8,"Asia and the Pacific","train",1,8,211,126,4126,293,3521,655,18,63,333,0,333,19,30
149.7932236,-30.77496766,2,"Asia and the Pacific","train",2,8,224,126,3340,340,3647,668,18,61,225,2,225,30,19
149.7932236,-30.77496766,17,"Asia and the Pacific","train",2,8,224,126,3340,340,3647,668,18,61,225,2,225,30,19
149.7933996,-34.72144969,8,"Asia and the Pacific","train",10,5,109,105,2521,683,8234,710,13,50,782,3,782,19,19
149.793761,-31.54548865,14,"Asia and the Pacific","train",5,8,281,118,2804,492,4734,693,16,66,344,2,344,19,19
149.793761,-31.54548865,35,"Asia and the Pacific","train",5,8,281,118,2804,492,4734,693,16,66,344,2,344,19,19
149.7947756,-34.6432568,1,"Asia and the Pacific","train",5,5,142,113,2669,760,7500,754,13,53,404,3,404,19,19
149.7947756,-34.6432568,3,"Asia and the Pacific","train",5,5,142,113,2669,760,7500,754,13,53,404,3,404,19,19
149.7957733,-34.60962911,13,"Asia and the Pacific","train",5,5,142,113,2352,760,7500,754,13,53,404,3,404,19,19
149.7976514,-30.77277987,4,"Asia and the Pacific","train",2,8,224,126,3340,340,3647,668,18,61,225,2,225,30,19
149.7976514,-30.77277987,18,"Asia and the Pacific","train",2,8,224,126,3340,340,3647,668,18,61,225,2,225,30,19
149.7979569,-30.77179027,2,"Asia and the Pacific","train",2,8,224,126,3340,340,3647,668,18,61,225,2,225,30,19
149.7979569,-30.77179027,9,"Asia and the Pacific","train",2,8,224,126,3340,340,3647,668,18,61,225,2,225,30,19
149.799937,-34.48348738,9,"Asia and the Pacific","train",10,5,143,117,2392,829,8512,803,12,52,484,2,484,7,19
149.8002269,-34.63217046,1,"Asia and the Pacific","train",5,5,142,113,2669,760,7500,754,13,53,404,3,404,19,19
149.8002269,-34.63217046,2,"Asia and the Pacific","train",5,5,142,113,2669,760,7500,754,13,53,404,3,404,19,19
149.8006033,-31.54295823,11,"Asia and the Pacific","train",5,8,281,118,2804,492,4734,693,16,66,344,2,344,19,19
149.8013472,-34.5311406,2,"Asia and the Pacific","train",10,5,143,117,2392,829,8512,803,12,52,484,2,484,19,19
149.8018373,-31.52082915,10,"Asia and the Pacific","train",5,8,281,118,2804,492,4734,693,16,66,344,2,344,19,19
149.8020672,-37.00200597,16,"Asia and the Pacific","train",10,5,73,92,1926,173,16080,870,15,47,604,7,604,7,7
149.8020672,-37.00200597,22,"Asia and the Pacific","train",10,5,73,92,1926,173,16080,870,15,47,604,7,604,7,7
149.8021287,-37.08772079,4,"Asia and the Pacific","train",5,5,83,91,1898,104,19299,866,15,47,615,6,615,7,7
149.8025904,-31.5033997,53,"Asia and the Pacific","train",5,8,207,126,2804,427,5586,686,17,62,313,2,313,19,19
149.8040353,-34.60340888,2,"Asia and the Pacific","train",5,5,142,113,2352,760,7500,754,13,53,404,3,404,19,19
149.8040353,-34.60340888,4,"Asia and the Pacific","train",5,5,142,113,2352,760,7500,754,13,53,404,3,404,19,19
149.8043905,-34.60295,3,"Asia and the Pacific","train",5,5,142,113,2352,760,7500,754,13,53,404,3,404,19,19
149.8048268,-34.52317321,1,"Asia and the Pacific","train",10,5,143,117,2392,829,8512,803,12,52,484,2,484,19,19
149.8048268,-34.52317321,2,"Asia and the Pacific","train",10,5,143,117,2392,829,8512,803,12,52,484,2,484,19,19
149.805971,-31.52247886,2,"Asia and the Pacific","train",5,8,281,118,2804,492,4734,693,16,66,344,2,344,19,19
149.8070607,-31.3123795,3,"Asia and the Pacific","train",2,8,368,120,2925,397,4823,712,17,66,289,3,289,30,19
149.8070607,-31.3123795,39,"Asia and the Pacific","train",2,8,368,120,2925,397,4823,712,17,66,289,3,289,30,19
149.8071182,-34.54859476,1,"Asia and the Pacific","train",10,5,143,117,2352,829,8512,803,12,52,484,2,484,19,19
149.8071182,-34.54859476,6,"Asia and the Pacific","train",10,5,143,117,2352,829,8512,803,12,52,484,2,484,19,19
