"Taxa","Predictions"
"IS20300.C1AB3ACXX.7.250137653",27.9031361682109
"IS20307.C1AB3ACXX.7.250137654",21.7624609025383
"IS20314.C1AB3ACXX.7.250137655",24.9406248556999
"IS20328.C1AB3ACXX.7.250137656",20.4865422633651
"IS20345.C1AB3ACXX.7.250137657",18.4000289080605
"IS20348.C1AB3ACXX.7.250137658",27.1680684920635
"IS20363.C1AB3ACXX.7.250137659",17.6839371412645
"IS20364.C1AB3ACXX.7.250137660",20.644149040404
"IS20378.C1AB3ACXX.7.250137661",18.5072017486385
"IS20398.C1AB3ACXX.7.250137662",22.3180423040862
"IS20441.C1AB3ACXX.7.250137663",24.0313354338376
"IS20448.C1AB3ACXX.7.250137664",17.9086980952381
"IS20450.C1AB3ACXX.7.250137665",26.8236476064458
"IS20452.C1AB3ACXX.7.250137666",34.4219169506122
"IS20460.C1AB3ACXX.7.250137667",18.8520251637252
"IS20463.C1AB3ACXX.7.250137668",27.42297173343
"IS20488.C1AB3ACXX.7.250137669",23.8316578832279
"IS20490.C1AB3ACXX.7.250137670",26.1955097884338
"IS20492.C1AB3ACXX.7.250137671",34.4054792457543
"IS20497.C1AB3ACXX.7.250137672",21.3441172383172
"IS20498.C1AB3ACXX.7.250137673",20.6243576312576
"IS20905.C1AB3ACXX.7.250137674",15.0057316215656
"IS21015.C1AB3ACXX.7.250137675",12.71187160512
"IS21055.C1AB3ACXX.7.250137676",26.4031173969642
"IS21083.MRG.4.250047501",14.3647893484293
"IS21124.628NVAAXX.5.250006955",24.0668401647191
"IS21126.70MUKAAXX.2.250006025",18.9019117399267
"IS21139.C1AB3ACXX.7.250137677",20.2116080970652
"IS21155.C1AB3ACXX.7.250137678",13.4723166811551
"IS21160.C1AB3ACXX.7.250137679",23.9672582250182
"IS21169.C1AB3ACXX.7.250137680",17.0266902359733
"IS21309.C1AB3ACXX.7.250137682",23.2093289856882
"IS21310.C1AB3ACXX.7.250137683",25.1918334062154
"IS21323.C1AB3ACXX.7.250137684",18.5358156460206
"IS21328.C1AB3ACXX.7.250137685",36.252036975247
"IS21343.C1AB3ACXX.7.250137686",27.1757694507787
"IS21347.C1AB3ACXX.7.250137687",14.5004251106671
"IS21401.70MUKAAXX.2.250006035",11.0199672508537
"IS21403.C1AB3ACXX.7.250137688",13.5192038769528
"IS21425.70MUKAAXX.2.250006057",13.7142299045633
"IS21464.C1AB3ACXX.7.250137689",30.1826441447441
"IS21512.MRG.4.250047502",18.9800768556692
"IS21521.C1AB3ACXX.7.250137690",18.2822902958153
"IS21522.C1AB3ACXX.7.250137691",17.585004202802
"IS21535.C1AB3ACXX.7.250137692",14.9459547510822
"IS21545.C1AB3ACXX.7.250137693",17.0500103246753
"IS21546.C1AB3ACXX.7.250137694",22.6456331168831
"IS21557.C1AB3ACXX.7.250137695",16.2183023406146
"IS2156.628P7AAXX.7.250007017",19.9332075162746
"IS21565.C1AB3ACXX.7.250137696",12.5042366355115
"IS21583.C1AB3ACXX.7.250137697",12.3964346548745
"IS21631.C1AB3ACXX.7.250137698",15.7670595165945
"IS21645.MRG.4.250047503",25.5554134559884
"IS22239.70MUKAAXX.2.250006015",26.832567977134
"IS22282.628P7AAXX.7.250007059",24.5501534615385
"IS22287.628P7AAXX.7.250007083",24.5501534615385
"IS22291.70MUKAAXX.2.250006026",21.7792767671218
"IS22294.628P7AAXX.7.250007107",21.7792767671218
"IS22325.70MUKAAXX.2.250006036",15.191903157039
"IS22330.628NVAAXX.5.250006909",21.2360332338576
"IS22334.628NVAAXX.5.250006933",16.0688637223887
"IS2262.628P7AAXX.7.250007041",35.8662004761904
"IS22701.C1AB3ACXX.7.250137718",44.0637223809523
"IS22702.C1AB3ACXX.7.250137719",46.9270941758241
"IS22720.MRG.4.250047510",44.9292081585082
"IS22742.C1AB3ACXX.7.250137720",40.9983802308802
"IS22746.D1EYBACXX.1.250137752",44.1930580719281
"IS22751.D1EYBACXX.1.250137753",32.3765498701299
"IS22785.D1EYBACXX.1.250137754",33.6280500004571
"IS22789.D1EYBACXX.1.250137755",41.8648184382284
"IS22792.D1EYBACXX.1.250137756",25.3444826943057
"IS22799.MRG.4.250047511",48.3679534241445
"IS22909.70MUKAAXX.2.250006094",46.2496942415591
"IS22986.70MUKAAXX.2.250006007",33.906588051948
"IS22996.70MUKAAXX.2.250006016",33.906588051948
"IS23033.D0D0HACXX.5.250046087",29.2993891269841
"IS23048.70MUKAAXX.2.250006027",19.3756950127454
"IS23053.70MUKAAXX.2.250006037",36.8491504834055
"IS23100.628NVAAXX.5.250006957",27.3742248062113
"IS23108.D1EYBACXX.1.250137757",24.9660162712842
"IS23142.628NVAAXX.5.250006981",17.2713141202666
"IS23166.B064FABXX.1.250010004",26.3175736008436
"IS23178.628P7AAXX.7.250007037",20.3365481962482
"IS23184.D1EYBACXX.1.250137758",11.3173957867605
"IS23188.D1EYBACXX.1.250137759",16.0653304334554
"IS23216.MRG.4.250047513",13.4720048196248
"IS23225.D1EYBACXX.1.250137760",18.7150381877012
"IS23240.D1EYBACXX.1.250137761",16.981442969808
"IS23248.D1EYBACXX.1.250137762",12.0531965843702
"IS23262.D1EYBACXX.1.250137763",13.2366684440121
"IS23263.D1EYBACXX.1.250137764",11.9271342607575
"IS23275.D1EYBACXX.1.250137765",11.7819568391739
"IS23283.D1EYBACXX.1.250137766",12.9532472446377
"IS23298.D1EYBACXX.1.250137767",17.2152198484848
"IS23306.D1EYBACXX.1.250137768",14.7678523085468
"IS23308.D1EYBACXX.1.250137769",17.5653963536463
"IS23319.D1EYBACXX.1.250137770",7.99927134359105
"IS23322.D1EYBACXX.1.250137771",12.7719960894661
"IS23335.D1EYBACXX.1.250137772",14.8510990442615
"IS23341.D1EYBACXX.1.250137773",11.4548312620647
"IS23357.D1EYBACXX.1.250137774",11.0580245554772
"IS23358.D1EYBACXX.1.250137775",12.7071266339608
"IS23363.D1EYBACXX.1.250137776",16.8917966358086
"IS23366.D1EYBACXX.1.250137777",10.2088658173247
"IS23367.D1EYBACXX.1.250137778",21.4166523687424
"IS23370.D1EYBACXX.1.250137779",17.0225900263698
"IS23373.D1EYBACXX.1.250137780",15.8966948190698
"IS23375.D1EYBACXX.1.250137781",12.421061876638
"IS23376.D1EYBACXX.1.250137782",15.8497438571429
"IS23514.MRG.4.250047514",11.3846351447245
"IS23521.MRG.4.250047515",25.8494644056923
"IS23574.70MUKAAXX.2.250006059",25.8494644056923
"IS23579.MRG.4.250047516",20.2571940620491
"IS23586.MRG.4.250047517",27.475477027417
"IS23590.MRG.4.250047518",27.475477027417
"IS23601.70MUKAAXX.2.250006071",19.0929833681874
"IS23615.D1EYBACXX.1.250137783",15.118185959663
"IS23644.MRG.4.250047519",17.2276753639869
"IS23645.628P7AAXX.7.250007085",17.2276753639869
"IS23651.D1EYBACXX.1.250137784",23.6246705844156
"IS23666.628P7AAXX.7.250007109",18.0590484113664
"IS23669.628NVAAXX.5.250006911",16.4935572084599
"IS2367.70MUKAAXX.1.250006437",11.288707923425
"IS23675.D1EYBACXX.1.250137786",19.985294023754
"IS23679.D1EYBACXX.1.250137787",15.09542700999
"IS23684.MRG.4.250047520",14.3386743212343
"IS23685.D1EYBACXX.1.250137788",14.9525183710407
"IS23687.D1EYBACXX.1.250137789",18.7399287828924
"IS23693.D1EYBACXX.1.250137790",25.0939000894774
"IS23698.D1EYBACXX.1.250137792",17.4646306877679
"IS23700.D1EYBACXX.1.250137793",11.8038873139737
"IS23711.D1EYBACXX.1.250137794",15.5521413240423
"IS2379.D0D0HACXX.5.250046286",24.8859417069858
"IS2382.D0D0HACXX.5.250046287",24.8859417069858
"IS2397.D0D0HACXX.5.250046289",24.8859417069858
"IS2416.70MUKAAXX.1.250006449",24.8859417069858
"IS24283.D1EYBACXX.1.250137795",11.6034622119693
"IS24286.D1EYBACXX.1.250137797",22.788472177759
"IS24287.D1EYBACXX.1.250137798",15.4784295326896
"IS24288.D1EYBACXX.1.250137799",14.4484385673216
"IS24292.D1EYBACXX.1.250137800",19.7480230912156
"IS24294.D1EYBACXX.1.250137801",10.6594320437769
"IS2430.70MUKAAXX.1.250006461",18.5061322258632
"IS24302.D1EYBACXX.1.250137804",16.9756874953418
"IS24308.D1EYBACXX.1.250137805",17.2449932933733
"IS24309.D1EYBACXX.1.250137806",15.2015429229691
"IS24713.B064FABXX.1.250009985",21.8200917193917
"IS24775.D0D0HACXX.5.250046090",19.2212043304473
"IS24786.B064FABXX.1.250009997",19.2212043304473
"IS24875.D1EYBACXX.1.250137819",13.1283646169517
"IS25055.B064FABXX.1.250009954",14.3740267643468
"IS25098.D1EYBACXX.1.250137820",15.520514859882
"IS25506.D1EYBACXX.1.250137821",19.9755355810856
"IS25543.D1EYBACXX.1.250137822",18.2537128932602
"IS25670.D1EYBACXX.1.250137823",21.6835597037407
"IS25690.D1EYBACXX.1.250137824",18.467693750846
"IS25694.D1EYBACXX.1.250137825",19.4149563202158
"IS25702.628P7AAXX.7.250007063",26.512677346242
"IS25706.D1EYBACXX.1.250137826",14.1464185298035
"IS25708.D1EYBACXX.1.250137827",16.5149186353164
"IS25722.D1EYBACXX.1.250137828",19.6436292085692
"IS25732.MRG.4.250047538",20.5548745757431
"IS25733.B064FABXX.1.250009950",18.3677025071334
"IS25752.D1EYBACXX.1.250137829",22.0782748282122
"IS25766.D1EYBACXX.1.250137830",19.528309914884
"IS25772.D1EYBACXX.1.250137831",22.9588515012025
"IS25783.D1EYBACXX.1.250137832",19.6574734820959
"IS25784.D1EYBACXX.1.250137833",21.160692720678
"IS25798.D1EYBACXX.1.250137834",23.4016912490255
"IS25804.D1EYBACXX.1.250137835",27.2959683205683
"IS25812.D1EYBACXX.1.250137836",22.7863521350148
"IS25816.D1EYBACXX.1.250137837",14.0406406093906
"IS25836.B064FABXX.1.250010010",20.6024692720058
"IS25839.D1EYBACXX.1.250137838",17.4126379076414
"IS25848.D0D0HACXX.5.250046091",13.5739002958153
"IS25865.D1EYBACXX.1.250137839",18.4203035919636
"IS25868.D1EYBACXX.1.250137840",24.1245791913642
"IS25877.D1EYBACXX.1.250137841",24.8504557142857
"IS25888.D1EYBACXX.1.250137842",15.3600242749734
"IS25912.D1EYBACXX.1.250137843",22.589232962482
"IS25913.D1EYBACXX.1.250137844",21.3895813196803
"IS25921.D1EYBACXX.1.250137845",21.6088280017198
"IS25931.D1EYBACXX.1.250137846",17.869177101763
"IS25936.D1EYBACXX.1.250137847",11.6526908535256
"IS25945.D1EYBACXX.1.250138133",17.6101213458763
"IS25966.D1EYBACXX.1.250138134",16.1814147000385
"IS25985.D1EYBACXX.1.250138135",16.7494011090529
"IS25987.D1EYBACXX.1.250138136",18.3833103812854
"IS25989.MRG.4.250047541",14.7499451831502
"IS26000.D1EYBACXX.1.250138137",21.0610760845821
"IS26005.D1EYBACXX.1.250138138",17.8619226676248
"IS26008.D1EYBACXX.1.250138139",19.9920946209346
"IS26025.MRG.4.250047542",21.0137879949615
"IS26031.D1EYBACXX.1.250138140",18.3641569477598
"IS26056.D1EYBACXX.1.250138141",24.6541508405797
"IS26072.D1EYBACXX.1.250138142",16.4050132410824
"IS26090.D1EYBACXX.1.250138143",34.5048489569933
"IS26091.D1EYBACXX.1.250138144",27.7906785692086
"IS26101.D1EYBACXX.1.250138145",22.8557795811746
"IS26103.D1EYBACXX.1.250138146",24.4396561904762
"IS26108.D1EYBACXX.1.250138147",18.0841759760512
"IS26110.B064FABXX.1.250010016",34.7218105916306
"IS26123.D1EYBACXX.1.250138148",26.9431503551815
"IS26131.D1EYBACXX.1.250138149",22.788971324166
"IS26136.D1EYBACXX.1.250138150",22.5403982611833
"IS26137.D1EYBACXX.1.250138151",18.2581192784993
"IS26142.D1EYBACXX.1.250138152",20.9003828642763
"IS26147.D1EYBACXX.1.250138153",23.8334169285685
"IS26148.D1EYBACXX.1.250138154",18.1990195359129
"IS26198.D0D0HACXX.5.250046092",15.882195028305
"IS26222.MRG.4.250047544",18.3973434130575
"IS26224.D0D0HACXX.5.250046093",21.5459304761905
"IS26282.D1EYBACXX.1.250138155",16.3273826113711
"IS26285.D1EYBACXX.1.250138156",20.3916391053391
"IS26370.D1EYBACXX.1.250138157",14.8023215141608
"IS26376.D1EYBACXX.1.250138158",14.6115965099452
"IS26390.D1EYBACXX.1.250138159",16.7295574597625
"IS26419.D1EYBACXX.1.250138162",16.4600693057074
"IS26434.D1EYBACXX.1.250138163",16.7027200633529
"IS26485.D1EYBACXX.1.250138164",19.614302981463
"IS26516.D1EYBACXX.1.250138165",15.2611716834179
"IS26532.D1EYBACXX.1.250138166",23.5744586159919
"IS26540.D1EYBACXX.1.250138167",26.1547574614209
"IS26548.D1EYBACXX.1.250138168",19.2724078973919
"IS26565.D1EYBACXX.1.250138169",14.0732152327228
"IS26566.D1EYBACXX.1.250138170",14.3933486504182
"IS26575.D1EYBACXX.1.250138171",18.8823633035576
"IS26576.D1EYBACXX.1.250138172",15.2358693734044
"IS26579.D1EYBACXX.1.250138173",13.3570691884091
"IS26588.D1EYBACXX.1.250138174",19.8012433246753
"IS26594.D1EYBACXX.1.250138175",18.5711852002555
"IS26596.D1EYBACXX.1.250138176",19.3207382687509
"IS26598.D1EYBACXX.1.250138177",19.8799759452383
"IS26602.D1EYBACXX.1.250138178",13.47169273744
"IS26634.D1EYBACXX.1.250138179",12.6582598124064
"IS26635.D1EYBACXX.1.250138180",15.1208616994117
"IS26638.D1EYBACXX.1.250138181",13.8237416241008
"IS26641.D1EYBACXX.1.250138182",17.819937008325
"IS26837.D1EYBACXX.1.250138185",34.9063730899334
"IS27071.D1EYBACXX.1.250138191",19.5894214919984
"IS27087.D1EYBACXX.1.250138192",16.6145884295117
"IS27100.D1EYBACXX.1.250138193",20.5594297569098
"IS27123.D1EYBACXX.1.250138194",25.481333069192
"IS27129.D1EYBACXX.1.250138195",19.8510599672876
"IS27132.D1EYBACXX.1.250138196",23.9739887756051
"IS27137.D1EYBACXX.1.250138197",18.1966719828864
"IS27139.D1EYBACXX.1.250138198",14.7367827172827
"IS27146.70MUKAAXX.1.250006389",25.9245118520695
"IS27156.D1EYBACXX.1.250138199",24.1174476165207
"IS27164.70MUKAAXX.1.250006426",19.7990023603578
"IS27165.D1EYBACXX.1.250138200",15.9371309279609
"IS27167.D1EYBACXX.1.250138201",27.7999320486943
"IS27169.D1EYBACXX.1.250138202",23.3599967182817
"IS27179.D1EYBACXX.1.250138203",22.5582675209975
"IS27215.D1EYBACXX.1.250138204",13.9918374766279
"IS27222.D1EYBACXX.1.250138205",22.3303237240537
"IS27233.D1EYBACXX.1.250138206",15.7408829429635
"IS27253.D1EYBACXX.1.250138207",23.8132904761905
"IS27287.D0D0HACXX.5.250046095",18.4359291077409
"IS27292.D1EYBACXX.1.250138208",18.7039792258046
"IS27336.D1EYBACXX.1.250138209",20.999817005772
"IS27387.D1EYBACXX.1.250138210",18.9990517726861
"IS27393.D1EYBACXX.1.250138211",20.5744055851138
"IS27490.70MUKAAXX.1.250006429",14.5299498124098
"IS27502.D1EYBACXX.1.250138212",18.4578179309719
"IS27527.D1EYBACXX.1.250138213",21.503398958264
"IS27557.MRG.4.250047552",18.3594871310911
"IS27587.B064FABXX.1.250009955",37.5852814285714
"IS27599.B064FABXX.1.250009967",30.5555552224639
"IS27680.D1EYBACXX.1.250138214",13.5619690779221
"IS27697.MRG.4.250047553",19.0151647387549
"IS27708.D1EYBACXX.1.250138215",25.1045068339438
"IS27717.D1EYBACXX.1.250138216",21.4844812236652
"IS27726.D1EYBACXX.1.250138217",19.9209367821068
"IS27736.D1EYBACXX.1.250138218",19.1877207281216
"IS27740.D1EYBACXX.1.250138219",14.0195773981574
"IS27766.D1EYBACXX.1.250138220",18.3290625624337
"IS27775.D1EYBACXX.1.250138221",19.5629044101454
"IS27855.B064FABXX.1.250009999",22.6451555988456
"IS27858.D1EYBACXX.1.250138222",13.4474757217227
"IS27859.D1EYBACXX.1.250138223",14.6369521969534
"IS27887.MRG.4.250047555",19.4541673593074
"IS27912.MRG.4.250047556",13.6055968059264
"IS29187.MRG.4.250047567",10.7125134890273
"IS29228.D1EYBACXX.1.250138011",17.697966317041
"IS29233.70MUKAAXX.1.250006441",13.2808977796666
"IS29239.MRG.4.250047569",13.2808977796666
"IS29241.MRG.4.250047570",13.2808977796666
"IS29304.MRG.4.250047572",10.7125134890273
"IS29310.70MUKAAXX.1.250006453",21.5224165223665
"IS29314.MRG.4.250047573",21.5224165223665
"IS29326.MRG.4.250047605",13.2808977796666
"IS29335.MRG.4.250047606",13.2808977796666
"IS29358.MRG.4.250047607",17.9027214257337
"IS29392.MRG.4.250047608",17.811655959596
"IS29407.70MUKAAXX.1.250006382",19.4790145135257
"IS29409.70MUKAAXX.1.250006390",19.4790145135257
"IS29441.MRG.4.250047609",14.4315259278978
"IS29468.MRG.4.250047610",14.1331888576745
"IS29472.B064FABXX.1.250009983",14.1331888576745
"IS29496.70MUKAAXX.1.250006398",23.5980148321854
"IS29565.MRG.4.250047612",17.686747595132
"IS29568.MRG.4.250047613",17.686747595132
"IS29569.70MUKAAXX.1.250006410",17.686747595132
"IS29582.MRG.4.250047614",17.686747595132
"IS29685.D1EYBACXX.1.250138013",18.840225572264
"IS29689.MRG.4.250047618",18.9440150854701
"IS29691.70MUKAAXX.1.250006442",18.9440150854701
"IS29714.MRG.4.250047619",41.4985385464535
"IS29733.MRG.4.250047620",15.2889989199689
"IS29757.D1EYBACXX.1.250138014",19.1194109201395
"IS29772.MRG.4.250047621",12.6323028715729
"IS29798.D0D0HACXX.5.250046098",14.6981867149517
"IS29808.D1EYBACXX.1.250138015",12.0136724378041
"IS29838.D1EYBACXX.1.250138016",14.6357044255744
"IS29856.D1EYBACXX.1.250138017",13.1691403840604
"IS29860.D1EYBACXX.1.250138018",19.6195842335442
"IS29866.D1EYBACXX.1.250138019",19.1239804301254
"IS29870.B064FABXX.1.250010000",24.8488553818696
"IS29872.70MUKAAXX.1.250006454",24.8488553818696
"IS29876.70MUKAAXX.1.250006466",24.8488553818696
"IS29911.70MUKAAXX.1.250006383",20.3915046534693
"IS29914.MRG.4.250047622",20.3915046534693
"IS29950.MRG.4.250047623",24.091841999112
"IS29966.B064FABXX.1.250010012",24.8488553818696
"IS29977.D0D0HACXX.5.250046099",24.8488553818696
"IS30024.D1EYBACXX.1.250138020",22.7871040703741
"IS30079.MRG.4.250047624",23.9357207316103
"IS30092.MRG.4.250047625",24.8196054872905
"IS30095.D1EYBACXX.1.250138021",23.8891791156592
"IS30122.D1EYBACXX.1.250138022",18.138453914778
"IS30145.D1EYBACXX.1.250138023",25.7169181381364
"IS30175.70MUKAAXX.1.250006391",15.5933078414461
"IS30205.D0D0HACXX.5.250046101",23.1619237872397
"IS30207.B064FABXX.1.250010024",23.1619237872397
"IS30213.D1EYBACXX.1.250138024",21.1624321101774
"IS30572.MRG.4.250047640",19.9661822713953
"IS30619.B064FABXX.1.250009957",39.7557821855922
"IS3073.628P7AAXX.7.250007019",29.9451653174603
"IS30748.B064FABXX.1.250009968",19.1551916233766
"IS3075.C1AB3ACXX.7.250137273",29.7700505555555
"IS30838.MRG.4.250047641",21.3071774076507
"IS30855.D1EYBACXX.1.250138039",17.0085477835778
"IS30858.D1EYBACXX.1.250138040",15.7617550678124
"IS30860.D1EYBACXX.1.250138041",14.5413616241945
"IS30864.D1EYBACXX.1.250138042",17.7259584075677
"IS30867.D1EYBACXX.1.250138043",18.88532201475
"IS30868.D1EYBACXX.1.250138044",31.0659852447087
"IS31043.MRG.4.250047642",20.8734483749584
"IS31179.B064FABXX.1.250010013",14.5511043838384
"IS31186.MRG.4.250047643",18.251802965368
"IS31202.B064FABXX.1.250009940",22.9467666301438
"IS31299.B064FABXX.1.250009980",16.189442590924
"IS31446.MRG.4.250047644",12.9261837426189
"IS31533.B064FABXX.1.250009958",15.9975307669128
"IS31557.MRG.4.250047645",19.4752951082251
"IS31559.70MUKAAXX.1.250006419",13.3324106307092
"IS31666.D1EYBACXX.1.250138045",12.7483688651699
"IS32569.70MUKAAXX.1.250006400",43.3822838380814
"IS32571.D1EYBACXX.1.250138068",27.6270085130556
"IS32685.D1EYBACXX.1.250138069",30.200672938002
"IS32754.MRG.4.250047697",37.006262063492
"IS32986.B064FABXX.1.250009969",27.3742248062113
"IS33023.MRG.4.250047654",11.6245409947548
"IS33173.B064FABXX.1.250009991",42.759831951382
"IS33178.B064FABXX.1.250010003",18.0083107215007
"IS33209.B064FABXX.1.250010015",21.2688787587051
"IS33242.D1EYBACXX.1.250138070",20.3877759002109
"IS33261.70MUKAAXX.1.250006427",17.6467711888054
"IS34226.D1EYBACXX.1.250138084",22.6787131714119
"IS3443.70MUKAAXX.1.250006462",31.4594021428571
"IS3457.C1AB3ACXX.7.250137275",22.5157645013927
"IS34778.D1EYBACXX.1.250138085",20.6873831113331
"IS34781.D1EYBACXX.1.250138086",17.3361450577201
"IS34814.D1EYBACXX.1.250138087",18.6888141838863
"IS34840.D1EYBACXX.1.250138088",14.9800754404226
"IS34851.D1EYBACXX.1.250138089",12.7151495925186
"IS34860.D1EYBACXX.1.250138090",18.8858918323961
"IS34895.D1EYBACXX.1.250138091",22.1069202813853
"IS34901.D1EYBACXX.1.250138092",14.6261905233655
"IS34906.D1EYBACXX.1.250138093",17.7535916738817
"IS34908.D1EYBACXX.1.250138094",20.1533895548487
"IS34909.D1EYBACXX.1.250138095",15.8909094691274
"IS34913.D1EYBACXX.1.250138096",18.7701866461316
"IS34928.D1EYBACXX.1.250138097",16.4799077518277
"IS34938.D1EYBACXX.1.250138098",17.2242173686723
"IS34939.D1EYBACXX.1.250138099",17.3379507712463
"IS34947.D1EYBACXX.1.250138100",18.174336083846
"IS34954.D1EYBACXX.1.250138101",14.3955694888407
